src_id,dst_id,corp_id,src_work_for_start_time,dst_work_for_start_time
p_37998,p_86387,co_6,2021-08-05,2021-05-13
p_37998,p_92821,co_9446,2020-10-05,2022-06-12
p_37999,p_56179,co_2756,2021-07-05,2019-10-06
p_38000,p_57338,co_2507,2020-10-05,2020-08-04
p_38000,p_82687,co_6745,2021-01-08,2022-04-14
p_38001,p_48429,co_841,2020-05-27,2020-06-24
p_38001,p_64905,co_6,2020-09-26,2021-05-30
p_38002,p_65277,co_7,2020-06-10,2019-09-28
p_38002,p_82321,co_6285,2019-10-26,2019-08-25
p_38004,p_93942,co_2232,2020-02-25,2022-02-15
p_38004,p_97995,co_1,2020-12-13,2020-03-31
p_38005,p_97516,co_17,2021-10-25,2020-05-05
p_38006,p_87788,co_4237,2021-11-06,2020-08-03
p_38006,p_90971,co_9251,2020-10-08,2019-11-03
p_38007,p_57068,co_788,2020-08-23,2020-04-25
p_38007,p_80136,co_1,2021-12-29,2021-04-16
p_38008,p_95443,co_6215,2019-10-29,2021-11-29
p_38009,p_51877,co_7829,2020-12-17,2020-11-23
p_38010,p_44335,co_2887,2021-01-08,2022-06-10
p_38011,p_38689,co_17,2021-06-22,2021-04-18
p_38011,p_87808,co_1,2021-01-31,2019-09-15
p_38012,p_53631,co_1,2021-05-06,2020-09-23
p_38012,p_82350,co_74,2021-10-29,2020-11-13
p_38016,p_81882,co_2489,2020-09-06,2020-07-01
p_38017,p_60799,co_72,2020-11-24,2021-07-02
p_38017,p_85779,co_737,2021-10-01,2020-01-17
p_38018,p_65946,co_6188,2019-10-31,2021-07-03
p_38020,p_42345,co_98,2021-04-05,2021-02-20
p_38020,p_44782,co_1,2019-08-24,2021-07-29
p_38021,p_67273,co_55,2021-03-10,2021-01-19
p_38021,p_75206,co_5869,2022-02-09,2020-11-22
p_38022,p_90078,co_68,2021-02-26,2020-11-21
p_38023,p_42781,co_2972,2020-09-29,2021-01-16
p_38023,p_49811,co_7401,2021-05-15,2019-09-05
p_38026,p_94797,co_7995,2021-04-27,2019-10-27
p_38028,p_58760,co_6709,2020-02-10,2019-08-28
p_38030,p_47115,co_7,2019-11-13,2019-10-06
p_38030,p_62215,co_2088,2021-11-18,2022-01-01
p_38031,p_51928,co_1493,2021-06-07,2021-09-10
p_38031,p_72712,co_64,2021-10-04,2020-10-25
p_38033,p_75617,co_3,2019-12-09,2019-10-29
p_38034,p_79096,co_99,2021-08-12,2021-09-24
p_38035,p_48354,co_9,2020-01-02,2020-06-21
p_38035,p_92183,co_1,2020-08-18,2020-09-19
p_38036,p_42766,co_17,2021-06-20,2020-02-28
p_38036,p_82477,co_5794,2021-02-07,2021-02-03
p_38037,p_96609,co_90,2022-03-31,2020-12-13
p_38038,p_80727,co_9,2020-09-17,2021-05-17
p_38039,p_56017,co_2928,2020-07-21,2021-05-13
p_38039,p_69157,co_1,2020-06-07,2022-03-26
p_38040,p_89509,co_8013,2019-10-17,2020-09-08
p_38041,p_48546,co_5758,2021-04-29,2019-08-30
p_38041,p_73456,co_6,2019-11-27,2020-05-05
p_38042,p_51207,co_725,2021-07-07,2022-01-14
p_38042,p_63284,co_641,2022-02-02,2021-04-12
p_38043,p_53117,co_6566,2020-11-07,2019-12-20
p_38046,p_52522,co_168,2019-11-22,2019-11-06
p_38047,p_47559,co_1219,2021-09-29,2020-07-27
p_38048,p_43018,co_3,2020-11-21,2021-07-12
p_38048,p_83665,co_3494,2020-11-22,2021-03-24
p_38049,p_72980,co_1161,2020-12-25,2019-12-05
p_38049,p_93514,co_8419,2022-06-15,2021-11-27
p_38050,p_65948,co_1272,2021-10-13,2022-04-04
p_38052,p_97715,co_9134,2021-03-10,2020-03-10
p_38053,p_91303,co_6549,2021-06-03,2019-07-23
p_38054,p_85739,co_735,2022-01-02,2019-07-04
p_38055,p_39017,co_312,2021-03-22,2019-11-11
p_38057,p_49140,co_1328,2019-10-11,2022-04-07
p_38057,p_89029,co_4515,2019-09-15,2021-11-25
p_38058,p_53306,co_21,2019-09-30,2021-07-14
p_38059,p_98046,co_1160,2022-04-05,2019-10-30
p_38060,p_82149,co_7939,2020-04-22,2020-02-02
p_38061,p_43520,co_204,2021-09-26,2020-10-03
p_38062,p_82655,co_3934,2021-10-13,2020-08-19
p_38063,p_95849,co_138,2020-01-19,2021-12-25
p_38064,p_50958,co_9,2021-11-26,2019-11-21
p_38064,p_92059,co_6,2021-02-23,2020-06-14
p_38065,p_86299,co_442,2022-01-19,2022-06-15
p_38065,p_88572,co_7918,2019-07-01,2020-10-26
p_38066,p_70382,co_3076,2020-01-29,2021-10-13
p_38068,p_65933,co_351,2022-01-29,2021-04-15
p_38069,p_60541,co_75,2020-07-02,2021-06-04
p_38071,p_80143,co_2636,2019-12-26,2022-01-30
p_38071,p_99681,co_50,2021-01-29,2022-01-19
p_38074,p_60880,co_3315,2020-04-13,2021-12-08
p_38075,p_46585,co_765,2021-09-25,2019-11-21
p_38075,p_77140,co_90,2020-11-02,2021-12-28
p_38076,p_92976,co_2328,2020-07-06,2020-09-21
p_38077,p_57405,co_21,2021-09-03,2020-09-30
p_38078,p_97118,co_75,2019-09-10,2019-11-05
p_38079,p_69784,co_214,2021-02-20,2019-12-13
p_38079,p_93728,co_733,2022-05-24,2021-10-11
p_38080,p_79623,co_5114,2022-05-31,2021-12-23
p_38081,p_92580,co_1818,2020-09-28,2020-01-03
p_38082,p_53983,co_8923,2020-11-27,2021-06-15
p_38082,p_79780,co_46,2019-11-20,2021-06-15
p_38084,p_65301,co_1,2019-12-22,2019-09-23
p_38085,p_62887,co_87,2020-01-19,2019-11-12
p_38086,p_80085,co_5877,2022-01-07,2019-07-03
p_38087,p_72387,co_1223,2021-11-01,2019-12-01
p_38087,p_89785,co_8,2020-12-10,2021-03-02
p_38088,p_41090,co_6317,2021-08-02,2021-08-07
p_38088,p_47944,co_5352,2019-08-14,2022-02-12
p_38089,p_48789,co_1890,2021-09-12,2022-06-21
p_38091,p_45423,co_6068,2020-06-04,2019-12-02
p_38092,p_65895,co_8273,2021-12-21,2022-01-19
p_38093,p_75291,co_3829,2021-08-14,2021-12-17
p_38094,p_74855,co_8972,2019-12-12,2019-08-15
p_38095,p_71318,co_7610,2019-09-01,2019-11-24
p_38096,p_63384,co_720,2021-05-11,2020-03-14
p_38096,p_82370,co_6606,2022-02-28,2021-03-11
p_38098,p_86476,co_6006,2020-05-07,2021-06-20
p_38099,p_74405,co_819,2021-08-28,2022-05-16
p_38099,p_97680,co_6895,2021-09-01,2021-05-21
p_38101,p_50534,co_3904,2020-08-17,2022-06-27
p_38101,p_87333,co_7411,2021-07-11,2020-08-02
p_38102,p_59418,co_1,2020-03-18,2022-03-04
p_38102,p_68232,co_3034,2021-01-06,2020-06-18
p_38103,p_40307,co_14,2019-12-29,2020-07-15
p_38104,p_53770,co_6,2022-03-20,2019-08-27
p_38105,p_85850,co_4,2021-01-04,2019-09-18
p_38107,p_51959,co_334,2020-10-11,2021-01-30
p_38108,p_83122,co_1,2021-04-27,2020-11-26
p_38109,p_58969,co_9403,2020-02-06,2020-10-20
p_38109,p_86903,co_24,2020-10-16,2020-09-17
p_38110,p_90965,co_7671,2021-12-27,2021-02-23
p_38111,p_73981,co_8519,2020-09-20,2019-10-28
p_38111,p_84245,co_1,2020-07-13,2021-12-24
p_38113,p_71469,co_372,2019-11-11,2019-10-29
p_38113,p_72767,co_6722,2020-02-09,2022-02-01
p_38115,p_38362,co_5969,2020-02-28,2021-03-13
p_38115,p_38582,co_1314,2022-04-16,2021-04-28
p_38116,p_89116,co_424,2020-12-11,2022-01-30
p_38116,p_99419,co_7384,2020-05-19,2021-03-21
p_38117,p_80307,co_95,2020-05-28,2021-05-18
p_38117,p_93620,co_60,2020-09-19,2022-02-18
p_38118,p_69909,co_117,2021-04-07,2020-10-01
p_38119,p_40509,co_312,2020-08-05,2020-09-11
p_38119,p_55940,co_938,2019-09-28,2021-03-18
p_38120,p_40189,co_353,2021-03-12,2020-03-12
p_38120,p_57540,co_5815,2022-01-19,2019-11-19
p_38121,p_97206,co_9230,2021-07-05,2022-06-23
p_38121,p_99601,co_1,2021-12-06,2020-04-23
p_38122,p_93749,co_3978,2019-07-16,2021-07-14
p_38124,p_50822,co_21,2019-11-04,2022-03-03
p_38124,p_58655,co_35,2021-07-21,2019-11-06
p_38125,p_67395,co_50,2020-04-21,2020-03-27
p_38125,p_83705,co_861,2021-07-18,2020-07-28
p_38126,p_80472,co_8971,2021-09-03,2019-08-07
p_38126,p_96437,co_3307,2019-09-10,2020-11-29
p_38128,p_85726,co_2,2020-09-25,2021-02-04
p_38128,p_96269,co_1,2019-12-05,2021-04-23
p_38129,p_70298,co_1,2021-09-07,2020-12-04
p_38129,p_84524,co_510,2021-10-11,2020-08-28
p_38130,p_50409,co_67,2019-09-12,2022-03-11
p_38131,p_58041,co_164,2019-11-01,2022-04-27
p_38131,p_62501,co_3818,2019-10-07,2020-02-28
p_38132,p_39107,co_500,2021-06-27,2022-06-05
p_38132,p_49356,co_1947,2020-10-17,2022-03-03
p_38134,p_95025,co_90,2020-05-18,2019-09-05
p_38136,p_42141,co_568,2019-07-31,2019-08-25
p_38136,p_84158,co_1051,2021-02-03,2021-02-13
p_38138,p_61149,co_8425,2020-01-10,2022-02-15
p_38140,p_46447,co_351,2019-12-19,2021-01-21
p_38140,p_50911,co_2852,2019-11-22,2019-09-18
p_38141,p_39383,co_3417,2020-06-10,2019-07-05
p_38142,p_45109,co_8575,2021-06-18,2020-06-17
p_38142,p_71833,co_6945,2020-04-17,2021-10-12
p_38143,p_66845,co_8580,2021-08-22,2020-05-29
p_38143,p_71478,co_2241,2020-02-16,2020-07-23
p_38144,p_51974,co_2052,2020-01-06,2021-07-27
p_38145,p_57112,co_3819,2022-06-20,2021-11-27
p_38145,p_83854,co_1229,2019-09-12,2020-02-19
p_38146,p_81723,co_497,2021-05-16,2020-03-04
p_38146,p_85834,co_1784,2020-11-15,2019-12-27
p_38148,p_59026,co_7151,2022-05-22,2022-04-15
p_38148,p_90299,co_2247,2022-01-27,2019-12-25
p_38149,p_46832,co_8168,2021-04-23,2019-12-16
p_38149,p_83895,co_10,2022-06-13,2020-09-03
p_38151,p_46073,co_5895,2021-02-21,2021-01-22
p_38151,p_46402,co_7661,2022-03-29,2021-07-24
p_38152,p_72739,co_4552,2022-01-15,2020-08-10
p_38153,p_39374,co_10,2022-06-09,2021-12-17
p_38154,p_82223,co_8,2022-06-27,2020-09-03
p_38155,p_38394,co_3,2019-08-12,2021-03-13
p_38156,p_42734,co_6064,2020-08-22,2021-02-10
p_38158,p_38946,co_3,2020-04-17,2020-12-20
p_38159,p_75122,co_3652,2021-09-08,2021-12-09
p_38160,p_93693,co_9231,2020-10-04,2021-01-02
p_38162,p_70392,co_1854,2021-09-01,2021-02-01
p_38162,p_76980,co_4387,2022-01-17,2019-09-18
p_38163,p_48634,co_1,2019-09-24,2019-08-14
p_38164,p_40072,co_1,2022-05-05,2022-05-08
p_38165,p_86246,co_7,2019-07-07,2021-05-22
p_38167,p_43284,co_1,2021-06-01,2022-02-28
p_38167,p_59434,co_3277,2022-04-08,2021-06-30
p_38168,p_63132,co_1,2020-09-19,2020-01-12
p_38169,p_49117,co_1,2020-11-14,2019-09-18
p_38170,p_47384,co_83,2020-07-26,2020-08-18
p_38171,p_48620,co_1,2020-07-06,2019-12-20
p_38171,p_83011,co_2,2019-09-27,2022-06-10
p_38173,p_57053,co_15,2020-02-20,2021-06-29
p_38175,p_39951,co_4850,2021-11-26,2022-02-01
p_38175,p_84926,co_7889,2020-01-16,2021-04-17
p_38176,p_78766,co_1,2022-01-30,2021-09-26
p_38177,p_41384,co_2715,2021-07-30,2021-10-07
p_38178,p_64297,co_4,2019-08-25,2019-08-08
p_38179,p_78918,co_5018,2019-08-17,2019-08-11
p_38182,p_58414,co_6122,2019-10-02,2019-12-12
p_38182,p_90661,co_6,2021-12-23,2020-06-16
p_38183,p_46012,co_993,2020-02-20,2022-03-18
p_38184,p_45264,co_8644,2021-03-08,2021-07-09
p_38184,p_63082,co_1,2022-04-24,2021-08-04
p_38185,p_64059,co_7652,2021-04-28,2019-10-25
p_38185,p_68978,co_5460,2021-06-07,2020-10-18
p_38187,p_88332,co_5496,2020-03-11,2022-04-15
p_38189,p_60481,co_1,2021-08-01,2021-02-06
p_38189,p_90117,co_923,2020-07-16,2021-08-27
p_38190,p_48361,co_112,2020-05-31,2020-10-10
p_38190,p_90404,co_2187,2020-04-28,2019-10-23
p_38191,p_40010,co_1,2021-03-20,2020-06-16
p_38191,p_47952,co_11,2021-02-13,2021-09-26
p_38192,p_58512,co_1,2021-05-18,2021-02-06
p_38193,p_59021,co_256,2020-11-20,2020-09-27
p_38193,p_83401,co_86,2021-05-27,2020-08-11
p_38194,p_68561,co_687,2020-09-09,2019-09-10
p_38195,p_67805,co_3520,2019-10-27,2019-11-21
p_38197,p_59835,co_6960,2021-12-16,2021-06-15
p_38198,p_65492,co_4036,2021-12-15,2022-02-20
p_38199,p_78498,co_1,2019-07-11,2020-05-29
p_38200,p_65638,co_7841,2021-10-07,2020-07-06
p_38201,p_76679,co_5,2020-08-13,2020-03-14
p_38201,p_90130,co_39,2021-06-18,2021-03-17
p_38202,p_52660,co_5472,2020-12-28,2021-11-05
p_38202,p_97393,co_934,2019-07-09,2019-08-24
p_38203,p_65838,co_3705,2021-08-29,2022-01-16
p_38205,p_41600,co_3803,2020-08-29,2020-11-03
p_38206,p_38796,co_7,2020-12-28,2022-01-31
p_38207,p_74753,co_5,2021-02-20,2022-02-02
p_38208,p_59480,co_950,2020-04-04,2022-06-12
p_38209,p_61684,co_9179,2019-09-20,2020-09-22
p_38210,p_58545,co_10,2021-11-06,2021-12-20
p_38211,p_57074,co_6095,2021-11-22,2021-10-09
p_38211,p_71443,co_5211,2021-05-06,2021-01-26
p_38213,p_43543,co_104,2022-02-17,2020-12-26
p_38213,p_97511,co_1781,2021-02-17,2021-07-25
p_38215,p_90458,co_9,2019-08-21,2021-03-14
p_38216,p_97782,co_3,2020-05-03,2020-07-02
p_38217,p_89791,co_3669,2021-05-10,2019-11-09
p_38218,p_89173,co_6786,2020-04-04,2021-03-22
p_38219,p_68967,co_2,2019-07-15,2019-07-17
p_38219,p_77310,co_2959,2021-08-01,2019-08-30
p_38220,p_51732,co_1,2021-12-02,2020-06-09
p_38221,p_58648,co_5897,2021-03-17,2021-09-05
p_38221,p_72730,co_9456,2021-12-07,2020-10-29
p_38224,p_48388,co_4005,2021-01-22,2021-05-04
p_38224,p_53741,co_5591,2021-08-01,2019-10-14
p_38225,p_66788,co_4131,2021-03-06,2021-02-05
p_38226,p_75131,co_3723,2022-05-20,2021-09-09
p_38228,p_69547,co_7,2020-09-02,2021-09-16
p_38229,p_41796,co_9,2022-03-03,2020-02-03
p_38231,p_85610,co_311,2021-08-24,2022-03-01
p_38232,p_81108,co_304,2020-02-27,2021-08-20
p_38233,p_79909,co_79,2020-11-02,2020-06-09
p_38234,p_63514,co_1,2020-01-22,2021-04-29
p_38234,p_95113,co_2442,2021-02-13,2019-09-27
p_38236,p_45689,co_5846,2022-06-25,2022-02-10
p_38236,p_89109,co_9441,2020-10-12,2021-04-20
p_38237,p_44201,co_2,2021-06-26,2021-12-19
p_38237,p_91146,co_4595,2020-08-04,2021-04-16
p_38238,p_50694,co_8,2020-02-27,2019-12-11
p_38239,p_60424,co_4387,2022-06-14,2020-08-03
p_38240,p_49607,co_7078,2019-12-03,2020-11-19
p_38241,p_57410,co_3073,2021-05-07,2020-11-27
p_38241,p_67703,co_8851,2021-02-24,2019-08-14
p_38242,p_51391,co_5367,2021-06-10,2019-09-05
p_38244,p_89021,co_204,2019-08-14,2019-09-09
p_38245,p_79734,co_7318,2020-02-26,2020-07-01
p_38245,p_92624,co_482,2019-11-21,2019-11-09
p_38246,p_88056,co_2,2020-05-07,2020-02-10
p_38247,p_65668,co_19,2020-10-16,2021-07-04
p_38247,p_94385,co_3587,2021-09-13,2021-03-04
p_38248,p_50245,co_23,2022-04-03,2020-02-17
p_38249,p_77262,co_390,2022-03-31,2020-11-02
p_38251,p_45091,co_56,2019-10-12,2020-04-16
p_38252,p_88571,co_6789,2020-07-17,2020-07-27
p_38252,p_95385,co_2370,2020-05-11,2020-07-09
p_38253,p_67554,co_4161,2020-10-06,2021-10-01
p_38253,p_99301,co_3182,2019-10-31,2022-02-13
p_38254,p_93798,co_6,2021-11-05,2020-04-05
p_38255,p_46154,co_946,2019-12-21,2020-06-23
p_38256,p_56045,co_5977,2021-08-14,2021-05-02
p_38256,p_77069,co_518,2020-11-19,2020-02-02
p_38257,p_58476,co_2619,2020-06-11,2020-02-05
p_38258,p_49355,co_6996,2022-04-30,2020-12-27
p_38258,p_79554,co_1319,2021-05-04,2020-03-13
p_38259,p_65246,co_3676,2021-05-21,2019-07-08
p_38260,p_63867,co_898,2019-10-29,2020-10-15
p_38260,p_86334,co_6,2022-01-09,2020-04-07
p_38262,p_71658,co_1,2021-08-23,2020-06-03
p_38262,p_87634,co_501,2021-08-13,2021-04-20
p_38263,p_97476,co_868,2020-11-06,2022-06-28
p_38264,p_76073,co_5629,2020-03-10,2021-06-02
p_38265,p_59924,co_1,2021-01-19,2019-07-27
p_38266,p_51310,co_2732,2022-05-16,2021-02-19
p_38268,p_86410,co_6175,2022-01-26,2021-02-27
p_38269,p_69646,co_1778,2020-06-04,2021-04-03
p_38271,p_38877,co_166,2021-10-19,2020-10-16
p_38271,p_61564,co_1,2021-02-07,2020-11-09
p_38272,p_77615,co_5678,2020-10-27,2020-09-13
p_38274,p_86857,co_7998,2020-01-31,2021-06-01
p_38275,p_94661,co_8259,2021-11-15,2020-12-21
p_38276,p_94569,co_2699,2020-08-15,2020-07-06
p_38276,p_97050,co_4329,2019-09-09,2021-09-21
p_38278,p_81418,co_8,2021-10-12,2020-03-17
p_38278,p_85713,co_2797,2019-12-24,2022-05-29
p_38280,p_66745,co_5832,2022-06-13,2020-11-29
p_38281,p_73704,co_3917,2020-05-02,2020-10-25
p_38281,p_94321,co_77,2021-09-07,2021-12-10
p_38283,p_53113,co_3270,2021-09-21,2020-01-10
p_38284,p_47330,co_6,2021-11-06,2020-10-24
p_38284,p_50193,co_1968,2020-05-05,2019-07-26
p_38285,p_73038,co_85,2020-07-10,2020-01-12
p_38285,p_91803,co_6686,2020-12-17,2019-07-21
p_38286,p_52956,co_1,2020-05-27,2021-04-27
p_38286,p_71539,co_76,2022-04-15,2019-10-15
p_38288,p_44014,co_252,2021-06-17,2020-03-22
p_38290,p_38610,co_4855,2021-07-09,2020-08-06
p_38291,p_47839,co_6480,2020-05-16,2020-10-26
p_38291,p_70652,co_906,2021-11-30,2022-05-12
p_38292,p_43328,co_37,2021-05-19,2021-08-27
p_38292,p_51932,co_9,2022-01-05,2021-05-13
p_38293,p_42326,co_6492,2021-05-27,2021-12-06
p_38295,p_41240,co_3,2019-12-09,2021-07-02
p_38296,p_52856,co_6058,2021-01-15,2021-02-01
p_38297,p_52730,co_843,2021-11-05,2021-11-28
p_38298,p_92798,co_6,2020-06-27,2019-07-10
p_38299,p_39574,co_4,2021-10-22,2019-07-03
p_38299,p_53562,co_4279,2021-01-07,2021-06-26
p_38301,p_40069,co_8275,2022-04-12,2021-05-03
p_38301,p_55100,co_4535,2022-06-01,2020-04-14
p_38302,p_54687,co_6168,2021-06-25,2019-09-14
p_38302,p_98785,co_1,2020-09-02,2019-07-07
p_38304,p_75953,co_43,2022-01-22,2020-06-29
p_38304,p_98280,co_1,2021-09-26,2019-12-18
p_38306,p_80510,co_3630,2022-03-07,2020-10-01
p_38306,p_80979,co_6361,2020-12-16,2020-03-06
p_38307,p_75331,co_135,2021-10-26,2020-01-27
p_38307,p_93721,co_7711,2020-03-29,2020-06-21
p_38308,p_68871,co_7538,2020-01-27,2020-11-10
p_38308,p_95678,co_512,2020-10-13,2021-07-07
p_38309,p_41382,co_7017,2021-01-04,2021-03-25
p_38309,p_44817,co_427,2021-02-28,2021-05-07
p_38310,p_95383,co_3938,2021-01-03,2020-09-17
p_38311,p_51676,co_1,2020-01-19,2020-11-08
p_38311,p_59430,co_6995,2022-05-06,2021-02-22
p_38314,p_61111,co_835,2020-04-02,2021-12-30
p_38315,p_51195,co_881,2019-10-04,2020-04-03
p_38316,p_44349,co_8397,2021-06-07,2020-02-24
p_38317,p_52597,co_475,2021-12-14,2020-07-05
p_38318,p_42126,co_5641,2019-08-10,2020-10-17
p_38318,p_85958,co_7032,2019-07-26,2020-03-27
p_38319,p_53804,co_7322,2019-12-20,2019-07-26
p_38319,p_92149,co_10,2022-06-14,2021-02-28
p_38320,p_74162,co_6,2019-10-17,2022-03-08
p_38321,p_80122,co_15,2022-01-25,2020-06-16
p_38322,p_77569,co_7039,2022-03-09,2020-05-03
p_38323,p_67062,co_7772,2022-04-29,2020-02-09
p_38324,p_61323,co_8637,2020-03-21,2021-09-13
p_38324,p_89738,co_27,2019-07-13,2020-09-21
p_38325,p_99597,co_2413,2020-11-01,2021-06-26
p_38326,p_38697,co_2990,2022-04-27,2022-05-02
p_38326,p_44679,co_1,2022-04-21,2020-08-15
p_38327,p_75344,co_4617,2021-08-19,2020-07-24
p_38327,p_94363,co_3511,2020-06-07,2020-12-05
p_38328,p_77870,co_619,2020-12-15,2019-10-05
p_38328,p_92606,co_96,2020-02-02,2020-06-02
p_38329,p_42630,co_8168,2020-11-28,2020-06-05
p_38329,p_77612,co_3505,2021-04-02,2022-06-19
p_38330,p_45565,co_3,2021-10-26,2021-09-02
p_38330,p_55370,co_240,2021-04-13,2022-04-26
p_38331,p_62154,co_5976,2022-02-18,2020-05-06
p_38331,p_84395,co_9353,2019-07-04,2021-07-02
p_38333,p_70374,co_1,2022-06-03,2021-07-19
p_38334,p_44461,co_671,2019-07-26,2021-01-11
p_38334,p_94299,co_270,2021-05-05,2022-05-30
p_38335,p_43257,co_4831,2022-04-01,2022-02-21
p_38335,p_52442,co_1,2022-01-10,2021-12-06
p_38336,p_74014,co_33,2021-02-24,2020-04-03
p_38336,p_77168,co_6,2020-09-09,2021-01-03
p_38337,p_55959,co_7532,2019-08-29,2019-12-15
p_38338,p_38561,co_4043,2020-09-10,2021-05-28
p_38339,p_64821,co_8035,2022-04-14,2019-12-03
p_38340,p_63376,co_8087,2021-09-17,2021-06-09
p_38342,p_63927,co_4437,2021-06-29,2021-02-07
p_38342,p_68682,co_1532,2020-03-25,2021-08-07
p_38345,p_92697,co_9,2021-04-01,2020-10-25
p_38346,p_46300,co_1084,2022-01-25,2021-10-29
p_38347,p_40524,co_851,2019-08-29,2020-11-20
p_38348,p_79105,co_7591,2021-10-21,2020-09-20
p_38349,p_50324,co_1,2020-06-30,2021-09-27
p_38349,p_75206,co_71,2020-01-11,2021-08-30
p_38350,p_59845,co_89,2019-12-09,2019-12-11
p_38352,p_58127,co_4522,2020-02-10,2022-04-01
p_38353,p_43141,co_9147,2020-03-07,2021-01-05
p_38353,p_54937,co_376,2020-11-27,2020-09-21
p_38354,p_60671,co_2522,2020-01-17,2020-04-01
p_38354,p_98326,co_4709,2021-06-18,2021-05-17
p_38355,p_40543,co_3,2022-05-10,2020-12-25
p_38356,p_39848,co_1255,2019-09-17,2021-05-15
p_38357,p_53492,co_3808,2019-11-12,2022-01-28
p_38358,p_81249,co_84,2019-12-01,2019-09-11
p_38360,p_62482,co_2411,2022-05-08,2021-05-05
p_38360,p_63005,co_5228,2021-06-19,2021-07-22
p_38361,p_62347,co_73,2021-07-21,2022-04-22
p_38361,p_98612,co_186,2021-12-07,2019-09-25
p_38363,p_98838,co_5784,2020-09-16,2022-05-17
p_38365,p_62220,co_2,2020-04-10,2020-08-26
p_38366,p_50492,co_5048,2019-08-07,2021-01-23
p_38367,p_40234,co_161,2021-03-06,2021-11-09
p_38367,p_66620,co_8334,2021-11-06,2020-02-22
p_38368,p_56101,co_2401,2020-06-02,2022-01-20
p_38368,p_66003,co_4744,2020-09-26,2020-11-06
p_38369,p_44452,co_86,2021-10-18,2021-01-08
p_38369,p_67509,co_9,2019-12-27,2020-03-04
p_38370,p_59985,co_8058,2020-10-13,2022-06-02
p_38370,p_88264,co_3604,2022-03-04,2020-03-20
p_38371,p_63604,co_6315,2021-09-14,2022-05-25
p_38372,p_90971,co_5504,2021-10-22,2019-12-08
p_38373,p_68938,co_5897,2021-01-09,2019-07-27
p_38377,p_53420,co_5052,2019-11-28,2020-04-20
p_38377,p_95053,co_8022,2021-03-31,2021-10-12
p_38378,p_74027,co_6,2020-08-08,2022-02-15
p_38379,p_43843,co_1,2021-09-09,2019-12-09
p_38382,p_84438,co_1149,2021-07-28,2019-09-16
p_38385,p_57434,co_1972,2019-09-08,2020-11-06
p_38385,p_87787,co_5671,2021-02-22,2021-01-24
p_38386,p_49755,co_1147,2021-07-15,2022-03-20
p_38390,p_86152,co_1459,2021-04-09,2021-10-21
p_38390,p_91874,co_722,2019-09-22,2020-02-07
p_38391,p_52351,co_1,2022-06-22,2020-11-05
p_38391,p_79756,co_2739,2021-01-02,2019-07-14
p_38393,p_96694,co_5819,2019-07-27,2022-01-11
p_38395,p_45679,co_1959,2021-10-08,2019-10-20
p_38396,p_73920,co_7484,2021-09-16,2022-06-22
p_38399,p_64080,co_7594,2020-11-03,2020-10-25
p_38400,p_66278,co_10,2021-04-11,2021-03-01
p_38401,p_75014,co_78,2020-08-14,2021-08-30
p_38402,p_78603,co_5121,2022-04-08,2021-05-19
p_38402,p_94738,co_8553,2020-04-19,2020-12-13
p_38403,p_40664,co_6490,2021-10-25,2020-05-29
p_38403,p_82172,co_730,2020-01-06,2021-10-31
p_38404,p_50075,co_1,2021-10-01,2021-01-24
p_38405,p_39280,co_10,2019-11-25,2020-07-06
p_38405,p_58360,co_167,2022-02-28,2022-01-12
p_38406,p_91659,co_2,2020-08-26,2020-02-08
p_38408,p_48028,co_4812,2022-05-19,2020-10-05
p_38410,p_55202,co_2546,2021-09-07,2021-07-17
p_38410,p_63377,co_5757,2021-11-06,2019-12-08
p_38411,p_73092,co_5360,2021-07-26,2021-01-12
p_38412,p_68790,co_6,2022-01-29,2021-08-04
p_38412,p_78556,co_276,2020-10-14,2020-10-18
p_38413,p_84193,co_4305,2019-07-13,2019-09-29
p_38415,p_58889,co_928,2020-09-27,2021-08-25
p_38416,p_77306,co_27,2021-03-19,2021-07-19
p_38417,p_83477,co_8236,2021-06-09,2019-12-13
p_38418,p_60443,co_84,2020-02-21,2021-12-07
p_38421,p_45968,co_3311,2019-10-04,2022-06-18
p_38421,p_85295,co_3390,2022-04-13,2019-09-01
p_38422,p_64168,co_6,2020-12-27,2020-03-11
p_38422,p_77707,co_1555,2021-02-02,2021-08-28
p_38423,p_80889,co_3184,2019-09-08,2020-09-07
p_38423,p_87302,co_149,2022-03-30,2021-08-18
p_38424,p_76623,co_6,2020-01-02,2020-09-24
p_38424,p_83627,co_389,2020-08-23,2021-12-29
p_38425,p_63249,co_496,2019-07-07,2021-04-18
p_38426,p_52706,co_5688,2021-09-14,2019-10-30
p_38426,p_69872,co_3,2020-03-14,2020-06-06
p_38428,p_42027,co_3314,2019-10-03,2022-01-02
p_38428,p_52158,co_3290,2021-04-29,2022-03-27
p_38430,p_72941,co_3786,2021-10-31,2019-07-21
p_38431,p_53748,co_5,2019-10-21,2020-07-19
p_38431,p_84909,co_9164,2020-11-10,2022-03-25
p_38432,p_41697,co_73,2022-01-31,2020-08-26
p_38432,p_45162,co_5213,2022-02-10,2019-07-16
p_38433,p_70736,co_9,2019-10-07,2021-08-22
p_38434,p_53087,co_8,2019-12-27,2021-06-11
p_38434,p_64922,co_1,2021-10-19,2022-01-20
p_38436,p_92709,co_826,2021-04-11,2021-07-06
