person_id,contact_id,level
p_73454,p_75695,50
p_73457,p_77488,70
p_73460,p_96965,4
p_73460,p_99172,1
p_73463,p_74863,4
p_73464,p_89928,87
p_73464,p_94514,8
p_73465,p_94850,83
p_73468,p_83640,57
p_73469,p_89483,71
p_73470,p_98012,71
p_73472,p_87789,6
p_73474,p_95006,53
p_73475,p_80399,1
p_73482,p_95600,66
p_73483,p_74243,4
p_73489,p_82253,51
p_73490,p_80514,0
p_73491,p_76798,0
p_73493,p_96772,28
p_73496,p_87493,23
p_73499,p_97725,94
p_73499,p_98508,24
p_73500,p_87080,0
p_73501,p_76165,99
p_73502,p_75708,38
p_73505,p_76238,89
p_73505,p_89973,53
p_73507,p_74013,89
p_73509,p_77332,53
p_73510,p_73925,1
p_73512,p_90831,4
p_73514,p_75774,3
p_73516,p_94892,0
p_73518,p_75563,78
p_73523,p_76324,41
p_73526,p_85401,88
p_73527,p_91898,15
p_73529,p_75389,86
p_73529,p_99359,96
p_73530,p_99355,76
p_73533,p_97727,84
p_73534,p_76179,73
p_73537,p_76596,28
p_73539,p_86515,83
p_73540,p_78790,0
p_73540,p_99922,0
p_73544,p_90492,0
p_73544,p_99906,0
p_73545,p_85458,96
p_73545,p_95891,76
p_73546,p_85200,2
p_73549,p_81406,58
p_73553,p_98196,8
p_73556,p_74747,46
p_73557,p_96409,11
p_73558,p_83228,8
p_73564,p_92809,0
p_73565,p_83437,0
p_73566,p_99590,16
p_73568,p_97123,48
p_73569,p_80820,30
p_73571,p_77985,7
p_73573,p_99386,45
p_73575,p_83501,33
p_73576,p_95304,88
p_73580,p_76463,0
p_73581,p_79588,90
p_73582,p_75220,27
p_73583,p_77015,63
p_73584,p_95444,55
p_73585,p_80603,0
p_73585,p_83541,3
p_73587,p_79456,32
p_73591,p_83226,37
p_73595,p_78044,0
p_73598,p_78123,89
p_73602,p_74647,15
p_73603,p_99900,62
p_73604,p_96275,21
p_73605,p_92838,0
p_73608,p_95708,47
p_73610,p_82231,34
p_73611,p_82471,0
p_73622,p_74020,96
p_73622,p_77987,22
p_73625,p_78261,9
p_73627,p_86527,73
p_73627,p_93381,43
p_73628,p_95101,25
p_73636,p_82951,18
p_73636,p_97728,14
p_73637,p_73896,3
p_73638,p_82362,13
p_73639,p_86607,13
p_73646,p_90457,49
p_73647,p_84264,8
p_73648,p_89840,84
p_73651,p_86127,4
p_73652,p_95212,40
p_73656,p_82568,0
p_73659,p_81070,56
p_73660,p_83388,90
p_73662,p_75319,94
p_73663,p_91495,83
p_73666,p_95266,38
p_73667,p_78082,4
p_73669,p_89620,58
p_73672,p_89402,69
p_73674,p_77470,18
p_73677,p_81398,9
p_73677,p_87279,79
p_73682,p_98947,1
p_73685,p_80086,2
p_73688,p_90264,45
p_73689,p_91374,7
p_73690,p_95230,2
p_73691,p_80365,7
p_73692,p_82891,15
p_73693,p_83377,84
p_73693,p_97213,16
p_73700,p_76550,59
p_73700,p_88237,48
p_73708,p_84479,12
p_73709,p_93019,0
p_73709,p_99196,0
p_73710,p_80932,0
p_73711,p_76850,0
p_73712,p_77543,60
p_73715,p_74137,72
p_73715,p_74496,15
p_73716,p_87263,88
p_73718,p_83920,20
p_73719,p_94319,7
p_73722,p_89543,93
p_73722,p_93037,38
p_73724,p_81830,8
p_73725,p_95226,6
p_73729,p_78086,22
p_73729,p_94692,74
p_73730,p_98980,4
p_73733,p_90365,94
p_73734,p_86585,6
p_73738,p_79921,0
p_73740,p_85471,9
p_73746,p_95005,55
p_73748,p_83364,8
p_73749,p_93758,99
p_73749,p_94236,35
p_73750,p_94460,31
p_73751,p_90347,73
p_73752,p_81599,2
p_73761,p_86648,25
p_73762,p_95290,45
p_73763,p_93831,3
p_73766,p_75340,3
p_73769,p_90397,52
p_73772,p_87388,32
p_73772,p_98178,76
p_73773,p_91228,36
p_73775,p_78585,36
p_73775,p_92409,74
p_73776,p_98913,63
p_73778,p_78048,42
p_73778,p_86979,57
p_73787,p_96354,3
p_73787,p_97950,48
p_73788,p_79616,71
p_73792,p_85237,45
p_73794,p_87068,7
p_73796,p_76125,83
p_73796,p_90512,0
p_73799,p_96106,0
p_73805,p_95845,20
p_73806,p_77993,37
p_73806,p_87376,41
p_73808,p_92931,0
p_73811,p_75323,76
p_73812,p_97428,16
p_73813,p_82331,7
p_73814,p_89165,99
p_73816,p_99754,0
p_73819,p_98894,29
p_73821,p_82821,76
p_73822,p_88205,21
p_73822,p_98818,94
p_73823,p_87380,49
p_73828,p_85372,13
p_73831,p_83138,18
p_73832,p_86537,33
p_73833,p_83531,57
p_73835,p_76839,21
p_73838,p_84638,54
p_73840,p_92955,48
p_73842,p_92162,3
p_73843,p_82102,54
p_73845,p_93687,29
p_73846,p_74154,10
p_73848,p_82605,93
p_73849,p_97159,38
p_73854,p_97385,21
p_73855,p_73921,78
p_73857,p_78177,1
p_73860,p_88492,80
p_73867,p_75402,25
p_73869,p_79142,94
p_73875,p_93913,9
p_73876,p_74986,0
p_73878,p_95490,0
p_73892,p_98162,0
p_73893,p_75820,29
p_73895,p_75066,18
p_73897,p_95756,25
p_73902,p_78195,1
p_73905,p_80275,86
p_73906,p_74161,9
p_73907,p_79216,72
p_73912,p_96966,1
p_73913,p_93273,48
p_73915,p_90751,94
p_73918,p_77350,80
p_73919,p_88054,0
p_73924,p_80197,0
p_73924,p_92711,22
p_73928,p_82551,60
p_73930,p_90135,33
p_73931,p_74986,79
p_73933,p_79515,7
p_73935,p_89841,52
p_73941,p_80890,30
p_73943,p_80485,77
p_73945,p_90148,14
p_73946,p_98261,47
p_73948,p_84839,8
p_73949,p_88825,71
p_73951,p_92005,36
p_73957,p_76658,49
p_73957,p_80008,89
p_73961,p_94999,0
p_73962,p_96041,0
p_73966,p_78063,82
p_73968,p_74665,83
p_73969,p_92342,8
p_73972,p_86345,32
p_73973,p_76183,49
p_73978,p_98202,58
p_73979,p_86478,68
p_73983,p_84574,22
p_73983,p_88464,63
p_73985,p_74976,0
p_73988,p_89469,1
p_73989,p_96922,74
p_73990,p_74068,50
p_73991,p_95873,3
p_73992,p_90665,61
p_73994,p_79344,34
p_73995,p_85526,0
p_74000,p_96270,0
p_74002,p_97475,92
p_74010,p_99647,33
p_74017,p_94569,4
p_74021,p_91267,6
p_74024,p_76106,36
p_74026,p_92864,80
p_74033,p_93351,29
p_74034,p_79667,52
p_74034,p_98879,9
p_74036,p_80357,37
p_74037,p_92148,6
p_74038,p_77967,61
p_74040,p_99610,80
p_74042,p_91362,0
p_74044,p_87519,80
p_74045,p_94258,82
p_74045,p_95898,84
p_74049,p_95946,92
p_74050,p_80437,72
p_74052,p_85466,23
p_74055,p_78416,52
p_74057,p_88964,72
p_74061,p_78535,38
p_74063,p_88438,28
p_74063,p_98606,58
p_74064,p_96323,84
p_74066,p_84377,8
p_74067,p_97853,80
p_74068,p_76023,45
p_74069,p_76840,6
p_74072,p_95693,27
p_74078,p_90669,17
p_74079,p_97043,0
p_74086,p_99511,61
p_74087,p_74605,94
p_74088,p_80757,7
p_74091,p_88279,46
p_74094,p_97636,42
p_74095,p_82254,21
p_74097,p_80687,0
p_74097,p_85085,97
p_74098,p_91032,30
p_74101,p_75363,91
p_74102,p_98780,68
p_74105,p_90167,29
p_74106,p_98014,6
p_74108,p_87354,53
p_74112,p_93041,30
p_74113,p_99368,3
p_74114,p_75464,0
p_74119,p_86285,48
p_74119,p_88922,97
p_74121,p_74456,4
p_74124,p_77497,5
p_74129,p_75054,61
p_74130,p_84965,56
p_74140,p_89701,56
p_74145,p_95317,0
p_74146,p_87371,46
p_74147,p_97328,26
p_74148,p_85301,84
p_74150,p_77766,5
p_74153,p_85202,99
p_74160,p_93345,8
p_74166,p_75897,36
p_74169,p_93876,89
p_74171,p_76121,51
p_74178,p_91096,93
p_74181,p_74936,1
p_74186,p_83194,21
p_74190,p_95846,8
p_74190,p_99420,88
p_74191,p_76271,31
p_74191,p_89899,30
p_74193,p_97349,42
p_74196,p_92175,48
p_74198,p_82518,0
p_74199,p_77671,22
p_74199,p_98907,32
p_74202,p_86682,11
p_74204,p_89160,0
p_74205,p_95140,0
p_74216,p_75697,82
p_74216,p_76712,31
p_74217,p_86725,35
p_74218,p_84215,12
p_74219,p_95144,47
p_74219,p_96145,83
p_74221,p_74531,74
p_74226,p_75829,34
p_74227,p_90930,3
p_74228,p_86419,42
p_74230,p_95716,46
p_74232,p_76225,87
p_74234,p_93970,52
p_74236,p_76001,95
p_74237,p_80212,48
p_74240,p_98235,82
p_74241,p_76090,5
p_74244,p_94817,56
p_74245,p_87500,11
p_74247,p_98253,61
p_74250,p_84527,1
p_74251,p_75141,91
p_74253,p_81269,50
p_74254,p_87554,59
p_74257,p_88984,0
p_74257,p_96164,44
p_74261,p_81555,4
p_74263,p_86388,77
p_74264,p_95491,89
p_74270,p_77417,9
p_74271,p_83877,43
p_74273,p_86278,37
p_74274,p_75141,30
p_74274,p_87768,29
p_74275,p_88509,40
p_74280,p_94011,0
p_74280,p_94791,93
p_74283,p_85495,22
p_74290,p_81366,85
p_74294,p_87590,1
p_74301,p_90530,92
p_74304,p_84196,95
p_74309,p_79603,71
p_74313,p_83510,29
p_74314,p_78886,0
p_74314,p_80366,9
p_74316,p_75538,15
p_74321,p_89996,40
p_74324,p_77669,0
p_74328,p_95101,92
p_74335,p_86039,0
p_74338,p_87168,80
p_74340,p_75881,61
p_74341,p_96737,14
p_74344,p_99289,66
p_74345,p_79268,0
p_74346,p_78461,36
p_74346,p_94391,87
p_74347,p_81082,29
p_74349,p_90297,96
p_74355,p_83120,26
p_74356,p_90419,54
p_74357,p_77287,4
p_74358,p_94419,8
p_74368,p_87355,17
p_74369,p_88457,86
p_74376,p_96726,98
p_74378,p_75589,64
p_74382,p_86602,74
p_74382,p_99724,40
p_74384,p_76520,5
p_74384,p_92977,6
p_74392,p_92618,30
p_74392,p_95262,0
p_74399,p_93442,11
p_74402,p_83610,4
p_74405,p_96690,8
p_74406,p_77476,52
p_74408,p_95737,21
p_74408,p_96774,62
p_74410,p_90082,47
p_74411,p_97550,89
p_74414,p_88822,91
p_74414,p_92172,34
p_74418,p_89561,94
p_74418,p_94422,77
p_74425,p_96504,15
p_74429,p_93055,83
p_74440,p_93007,14
p_74441,p_96812,91
p_74442,p_74862,50
p_74443,p_90065,61
p_74443,p_98830,17
p_74445,p_97660,45
p_74446,p_96950,0
p_74448,p_98399,81
p_74450,p_97116,92
p_74451,p_81197,3
p_74457,p_87143,11
p_74461,p_76097,50
p_74462,p_95738,40
p_74466,p_91910,52
p_74469,p_77385,92
p_74477,p_89592,49
p_74478,p_89190,7
p_74480,p_85342,30
p_74485,p_90095,41
p_74485,p_94021,66
p_74486,p_95787,12
p_74492,p_97175,99
p_74498,p_74694,62
p_74500,p_98357,83
p_74503,p_81999,5
p_74505,p_75025,10
p_74505,p_90515,88
p_74509,p_99055,27
p_74511,p_78652,34
p_74513,p_88046,84
p_74518,p_83676,84
p_74520,p_92920,55
p_74522,p_92959,74
p_74525,p_79382,77
p_74527,p_91779,6
p_74529,p_88057,70
p_74530,p_98936,0
p_74534,p_74551,27
p_74536,p_94683,16
p_74540,p_93865,4
p_74542,p_84466,80
p_74545,p_88600,22
p_74547,p_85347,5
p_74548,p_74865,70
p_74550,p_83870,5
p_74551,p_89955,52
p_74552,p_81776,35
p_74553,p_88395,5
p_74555,p_89031,0
p_74558,p_99259,38
p_74559,p_92649,10
p_74565,p_80370,29
p_74566,p_98054,13
p_74567,p_84003,72
p_74567,p_98691,0
p_74568,p_91544,8
p_74575,p_92533,77
p_74577,p_83754,56
p_74581,p_95364,65
p_74584,p_94563,53
p_74587,p_90966,8
p_74589,p_97170,63
p_74594,p_80901,41
p_74600,p_89851,82
p_74602,p_75955,74
p_74602,p_93679,55
p_74617,p_75350,70
p_74619,p_96663,0
p_74624,p_83469,25
p_74626,p_83975,19
p_74627,p_91954,17
p_74628,p_80787,8
p_74630,p_96546,77
p_74631,p_96564,1
p_74633,p_86337,4
p_74634,p_75954,25
p_74634,p_94061,5
p_74638,p_86690,55
p_74640,p_85545,35
p_74641,p_79539,47
p_74641,p_94447,6
p_74643,p_78725,0
p_74644,p_75400,12
p_74649,p_77630,12
p_74650,p_89862,41
p_74651,p_85377,96
p_74651,p_99736,22
p_74652,p_84814,70
p_74653,p_81288,88
p_74654,p_80128,16
p_74657,p_74837,20
p_74658,p_80442,43
p_74660,p_78952,91
p_74665,p_88361,75
p_74669,p_76704,19
p_74671,p_79077,65
p_74672,p_83318,92
p_74673,p_93748,0
p_74673,p_98414,5
p_74674,p_85741,97
p_74674,p_86844,11
p_74676,p_82946,6
p_74679,p_84078,36
p_74680,p_75963,71
p_74686,p_90527,8
p_74689,p_94736,68
p_74692,p_92787,89
p_74695,p_91763,74
p_74696,p_80562,22
p_74700,p_96685,39
p_74703,p_91268,2
p_74705,p_75455,3
p_74710,p_97369,23
p_74711,p_81480,33
p_74712,p_98915,31
p_74714,p_92636,0
p_74715,p_97106,33
p_74716,p_78935,82
p_74717,p_85132,0
p_74720,p_80887,56
p_74721,p_89953,35
p_74723,p_75644,17
p_74725,p_94046,14
p_74732,p_85638,30
p_74732,p_92435,1
p_74733,p_98147,55
p_74736,p_91854,67
p_74740,p_82171,53
p_74741,p_84001,81
p_74744,p_85345,0
p_74746,p_86268,51
p_74748,p_90436,95
p_74748,p_95907,46
p_74753,p_77897,63
p_74754,p_80423,6
p_74756,p_80674,10
p_74756,p_93279,92
p_74763,p_85769,55
p_74768,p_79092,4
p_74768,p_95981,51
p_74775,p_89428,0
p_74778,p_82265,59
p_74779,p_98863,86
p_74784,p_96667,7
p_74793,p_91825,12
p_74805,p_78574,24
p_74807,p_82512,99
p_74808,p_96379,54
p_74811,p_93328,55
p_74823,p_87761,24
p_74827,p_90073,29
p_74828,p_84623,44
p_74828,p_91917,16
p_74830,p_93390,46
p_74836,p_77552,0
p_74838,p_90349,23
p_74844,p_98532,27
p_74845,p_78509,0
p_74857,p_89597,62
p_74857,p_92673,72
p_74859,p_96422,51
p_74860,p_90154,76
p_74861,p_89016,75
p_74870,p_77133,38
p_74871,p_88563,93
p_74872,p_76679,16
p_74873,p_83813,51
p_74876,p_80794,70
p_74877,p_95902,20
p_74878,p_79316,14
p_74879,p_83752,77
p_74881,p_94712,87
p_74882,p_99783,9
p_74883,p_77220,34
p_74884,p_88959,0
p_74885,p_95198,0
p_74889,p_79900,52
p_74892,p_94531,77
p_74893,p_93127,13
p_74893,p_96710,21
p_74895,p_80076,97
p_74899,p_96615,81
p_74901,p_78137,45
p_74901,p_98404,97
p_74902,p_76786,78
p_74904,p_97974,39
p_74905,p_92532,9
p_74909,p_96421,21
p_74911,p_91329,46
p_74916,p_86633,26
p_74916,p_98671,18
p_74922,p_90258,92
p_74927,p_76896,8
p_74928,p_75446,74
p_74929,p_83976,87
p_74930,p_79983,5
p_74931,p_82157,28
p_74934,p_80557,0
p_74941,p_86922,7
p_74946,p_97840,29
p_74946,p_99816,25
p_74947,p_89952,89
p_74947,p_96063,6
p_74948,p_84659,0
p_74949,p_81535,7
p_74956,p_84422,59
p_74959,p_80321,0
p_74963,p_99672,88
p_74971,p_94210,35
p_74980,p_84958,6
p_74981,p_91306,88
p_74992,p_92596,90
p_74996,p_83286,39
p_75000,p_77300,56
p_75003,p_79357,9
p_75006,p_82143,96
p_75007,p_94747,3
p_75008,p_79947,18
p_75008,p_92373,72
p_75010,p_80419,28
p_75018,p_77674,8
p_75021,p_98476,32
p_75027,p_91456,70
p_75027,p_96762,56
p_75031,p_94390,79
p_75032,p_77691,0
p_75032,p_89960,47
p_75033,p_81092,1
p_75035,p_87815,43
p_75036,p_83418,55
p_75038,p_98762,16
p_75040,p_87031,47
p_75041,p_97607,84
p_75044,p_75185,4
p_75047,p_93149,80
p_75048,p_98621,0
p_75049,p_75229,97
p_75050,p_85345,0
p_75053,p_88076,28
p_75055,p_78244,68
p_75056,p_97614,61
p_75060,p_97815,8
p_75064,p_91454,30
p_75065,p_82208,27
p_75068,p_85566,69
p_75072,p_85178,70
p_75073,p_83101,91
p_75073,p_88014,93
p_75079,p_97836,27
p_75082,p_82455,9
p_75084,p_87314,24
p_75084,p_99771,95
p_75087,p_83276,47
p_75091,p_97010,56
p_75093,p_88939,13
p_75096,p_88763,78
p_75105,p_98811,73
p_75110,p_91359,35
p_75111,p_98872,61
p_75113,p_83980,42
p_75122,p_78172,1
p_75123,p_84243,40
p_75126,p_77614,0
p_75127,p_77957,0
p_75131,p_91485,3
p_75133,p_81884,83
p_75133,p_96357,91
p_75136,p_89278,80
p_75140,p_80980,74
p_75148,p_91160,0
p_75148,p_91774,29
p_75150,p_97877,36
p_75152,p_98505,62
p_75154,p_75994,78
p_75156,p_91640,94
p_75157,p_84234,4
p_75160,p_75222,39
p_75164,p_90598,33
p_75167,p_86172,44
p_75169,p_81599,95
p_75171,p_84946,27
p_75174,p_80693,59
p_75182,p_79093,28
p_75182,p_82798,43
p_75184,p_86687,45
p_75189,p_79573,31
p_75191,p_84965,47
p_75192,p_86312,88
p_75193,p_93591,90
p_75194,p_88677,98
p_75195,p_85863,27
p_75199,p_77284,0
p_75200,p_96541,12
p_75201,p_77202,94
p_75202,p_88691,94
p_75210,p_78911,0
p_75216,p_86221,98
p_75216,p_91164,22
p_75218,p_88416,9
p_75219,p_84041,6
p_75224,p_99168,89
p_75226,p_88745,91
p_75229,p_89355,98
p_75230,p_80680,3
p_75231,p_91784,0
p_75232,p_99226,51
p_75236,p_91178,85
p_75236,p_94452,8
p_75237,p_85223,22
p_75238,p_85206,54
p_75242,p_94292,28
p_75246,p_97243,0
p_75248,p_77921,4
p_75251,p_83949,16
p_75257,p_77655,8
p_75268,p_79677,79
p_75268,p_80535,61
p_75272,p_97643,23
p_75274,p_87580,1
p_75276,p_86295,48
p_75277,p_80556,72
p_75278,p_94642,3
p_75280,p_90707,90
p_75282,p_90218,35
p_75285,p_78245,51
p_75290,p_75553,25
p_75291,p_93749,49
p_75292,p_86509,60
p_75292,p_95279,5
p_75294,p_94430,0
p_75295,p_91452,54
p_75298,p_96954,64
p_75299,p_77386,59
p_75301,p_96685,15
p_75302,p_79268,20
p_75302,p_96493,49
p_75303,p_94503,1
p_75306,p_91611,79
p_75306,p_93560,98
p_75309,p_98807,53
p_75312,p_83342,83
p_75312,p_99281,5
p_75313,p_91066,13
p_75322,p_77718,70
p_75324,p_77562,23
p_75326,p_81006,7
p_75327,p_85929,75
p_75328,p_81200,73
p_75338,p_97789,0
p_75339,p_99808,0
p_75345,p_86708,54
p_75348,p_93338,3
p_75349,p_80396,27
p_75352,p_77458,36
p_75353,p_98395,10
p_75357,p_94810,7
p_75359,p_89907,71
p_75360,p_79751,58
p_75362,p_95929,37
p_75363,p_78501,2
p_75365,p_90558,65
p_75366,p_84848,8
p_75371,p_75569,25
p_75374,p_91498,9
p_75376,p_98371,0
p_75378,p_76446,23
p_75380,p_97338,48
p_75381,p_84762,15
p_75382,p_91750,67
p_75383,p_98703,9
p_75387,p_90975,0
p_75390,p_99296,0
p_75392,p_79001,14
p_75396,p_78665,0
p_75398,p_76572,29
p_75399,p_83111,7
p_75403,p_78974,30
p_75404,p_77334,73
p_75407,p_95956,99
p_75410,p_87900,63
p_75410,p_94234,96
p_75411,p_95213,11
p_75412,p_94169,18
p_75415,p_82870,41
p_75419,p_76604,56
p_75420,p_91877,5
p_75422,p_97781,30
p_75423,p_84017,7
p_75425,p_97754,36
p_75432,p_95828,5
p_75436,p_99744,0
p_75437,p_85638,44
p_75438,p_88726,65
p_75438,p_94718,31
p_75443,p_95684,62
p_75446,p_85136,6
p_75458,p_79585,22
p_75461,p_86124,38
p_75462,p_89032,27
p_75463,p_83264,13
p_75465,p_82836,75
p_75465,p_95201,63
p_75469,p_96646,19
p_75473,p_80662,73
p_75476,p_77958,70
p_75478,p_87520,52
p_75479,p_86972,47
p_75482,p_92502,49
p_75482,p_99944,9
p_75490,p_96274,90
p_75490,p_98946,49
p_75493,p_84119,52
p_75494,p_86272,41
p_75499,p_99657,56
p_75500,p_77152,30
p_75500,p_87290,52
p_75503,p_83713,95
p_75503,p_91915,0
p_75508,p_97548,12
p_75509,p_91852,0
p_75511,p_93646,5
p_75511,p_98598,6
p_75513,p_99970,71
p_75518,p_78192,53
p_75519,p_80833,1
p_75522,p_78641,23
p_75523,p_85070,16
p_75524,p_98884,0
p_75524,p_99681,42
p_75526,p_88419,5
p_75526,p_98454,0
p_75529,p_95665,0
p_75530,p_75717,28
p_75533,p_95090,7
p_75536,p_75937,0
p_75536,p_98907,59
p_75539,p_80862,35
p_75541,p_93430,27
p_75544,p_87108,61
p_75546,p_85539,93
p_75547,p_92870,5
p_75549,p_99565,36
p_75552,p_92449,15
p_75554,p_94163,6
p_75559,p_87831,45
p_75560,p_99656,75
p_75561,p_93731,44
p_75566,p_92423,5
p_75571,p_76682,83
p_75573,p_95322,37
p_75578,p_89981,51
p_75588,p_83276,49
p_75590,p_95839,41
p_75591,p_89307,13
p_75596,p_76836,6
p_75597,p_77918,77
p_75598,p_75871,49
p_75599,p_94969,77
p_75600,p_77676,56
p_75602,p_90131,0
p_75603,p_92039,0
p_75604,p_99417,0
p_75607,p_77995,0
p_75609,p_81772,76
p_75612,p_91477,3
p_75613,p_90791,57
p_75615,p_79198,23
p_75618,p_80695,6
p_75624,p_81591,12
p_75626,p_90520,9
p_75628,p_93402,97
p_75630,p_94005,9
p_75631,p_96058,0
p_75636,p_98950,71
p_75638,p_90599,0
p_75639,p_81189,9
p_75641,p_81844,26
p_75643,p_79147,0
p_75645,p_97115,85
p_75647,p_92244,87
p_75655,p_81835,50
p_75655,p_83768,73
p_75663,p_81344,72
p_75663,p_86612,34
p_75665,p_88541,93
p_75668,p_97021,5
p_75675,p_93767,6
p_75683,p_80011,60
p_75684,p_80531,50
p_75685,p_80075,8
p_75686,p_87258,90
p_75687,p_83924,70
p_75689,p_82917,29
p_75691,p_96329,77
p_75692,p_95347,3
p_75695,p_83916,34
p_75696,p_78991,85
p_75700,p_83109,75
p_75705,p_86656,21
p_75705,p_98340,5
p_75712,p_77462,0
p_75714,p_78424,25
p_75716,p_88674,48
p_75718,p_84648,14
p_75723,p_83502,61
p_75723,p_99321,7
p_75724,p_78618,38
p_75726,p_82634,8
p_75731,p_78816,67
p_75734,p_96301,20
p_75736,p_78251,13
p_75740,p_98906,88
p_75744,p_98888,3
p_75756,p_95635,24
p_75759,p_77986,32
p_75761,p_81149,0
p_75765,p_85111,6
p_75766,p_96641,41
p_75769,p_98135,92
p_75772,p_99958,47
p_75774,p_85636,39
p_75775,p_77376,45
p_75775,p_88354,18
p_75778,p_80071,80
p_75778,p_85774,0
p_75780,p_90511,1
p_75785,p_85817,63
p_75788,p_98296,0
p_75791,p_78267,19
p_75791,p_99775,0
p_75792,p_89725,8
p_75793,p_85284,23
p_75794,p_81623,33
p_75795,p_78808,91
p_75798,p_78616,1
p_75800,p_88663,77
p_75801,p_86219,51
p_75811,p_93787,17
p_75818,p_83680,25
p_75821,p_86196,36
p_75822,p_85770,0
p_75823,p_83821,5
p_75824,p_76412,71
p_75828,p_83341,37
p_75829,p_76569,91
p_75831,p_75965,14
p_75835,p_84548,16
p_75837,p_85253,5
p_75839,p_96052,49
p_75845,p_81791,41
p_75846,p_91370,10
p_75847,p_91462,72
p_75850,p_96483,61
p_75853,p_81088,5
p_75859,p_94089,78
p_75863,p_98366,6
p_75865,p_87150,0
p_75865,p_92574,20
p_75866,p_88513,70
p_75867,p_86811,86
p_75871,p_76615,1
p_75877,p_93599,91
p_75878,p_89235,50
p_75879,p_91452,51
p_75880,p_93298,36
p_75881,p_76104,93
p_75891,p_82394,16
p_75894,p_98617,18
p_75901,p_91668,92
p_75902,p_89141,80
p_75905,p_76944,5
p_75906,p_76011,0
p_75907,p_86041,9
p_75909,p_90503,34
p_75911,p_94955,72
p_75912,p_89635,0
p_75918,p_88431,1
p_75920,p_94180,6
p_75921,p_87063,90
p_75923,p_85571,4
p_75926,p_97867,29
p_75932,p_86005,69
p_75935,p_88445,91
p_75947,p_82343,24
p_75948,p_97850,0
p_75949,p_92812,4
p_75956,p_97594,22
p_75957,p_93191,6
p_75960,p_97365,14
p_75962,p_98514,64
p_75963,p_88937,90
p_75964,p_90780,95
p_75966,p_85457,1
p_75967,p_89303,7
p_75967,p_92457,59
p_75968,p_79440,34
p_75969,p_77562,76
p_75970,p_92436,53
p_75974,p_92287,90
p_75975,p_79194,65
p_75975,p_90879,37
p_75978,p_93258,24
p_75985,p_80219,80
p_75990,p_79971,0
p_75990,p_94666,56
p_75993,p_77597,25
p_75993,p_83760,0
p_75994,p_89417,88
p_75998,p_85220,0
p_76004,p_90083,92
p_76006,p_76823,0
p_76006,p_95709,65
p_76007,p_93992,62
p_76010,p_91338,81
p_76015,p_91620,18
p_76018,p_80930,11
p_76019,p_99116,41
p_76024,p_84210,71
p_76024,p_96599,67
p_76032,p_76437,92
p_76035,p_83929,93
p_76037,p_94036,31
p_76038,p_76291,91
p_76038,p_80848,2
p_76047,p_88515,26
p_76050,p_85171,68
p_76051,p_78252,63
p_76052,p_97124,19
p_76053,p_97592,30
p_76054,p_92540,67
p_76057,p_83368,24
p_76058,p_99391,16
p_76060,p_77945,98
p_76060,p_78953,36
p_76061,p_87442,2
p_76064,p_98299,14
p_76065,p_97925,47
p_76066,p_95086,13
p_76068,p_98819,79
p_76074,p_88480,46
p_76074,p_93101,1
p_76076,p_99202,0
p_76081,p_84289,19
p_76083,p_79315,31
p_76083,p_94992,67
p_76085,p_98632,13
p_76086,p_81219,97
p_76088,p_76123,1
p_76092,p_95962,82
p_76093,p_76346,0
p_76099,p_85165,40
p_76100,p_88994,0
p_76100,p_98420,11
p_76101,p_77956,0
p_76102,p_97535,0
p_76106,p_81653,9
p_76109,p_79476,27
p_76111,p_79220,48
p_76112,p_83963,0
p_76114,p_78891,97
p_76119,p_90935,0
p_76133,p_86140,8
p_76135,p_87454,30
p_76136,p_93530,46
p_76138,p_79044,87
p_76139,p_91458,39
p_76139,p_99587,98
p_76144,p_79991,83
p_76147,p_90036,71
p_76148,p_99242,50
p_76149,p_96287,81
p_76152,p_95513,4
p_76154,p_91477,35
p_76156,p_96703,2
p_76164,p_89655,30
p_76166,p_81459,34
p_76167,p_81267,0
p_76168,p_90498,57
p_76170,p_95456,0
p_76173,p_89708,92
p_76185,p_82543,36
p_76185,p_96601,76
p_76186,p_80744,96
p_76189,p_80694,60
p_76191,p_93597,94
p_76192,p_80126,98
p_76193,p_77569,46
p_76193,p_99571,52
p_76197,p_90776,0
p_76199,p_80115,81
p_76204,p_97324,10
p_76206,p_91963,33
p_76209,p_83898,85
p_76210,p_76307,1
p_76216,p_82513,9
p_76216,p_88634,96
p_76219,p_88331,78
p_76223,p_95489,46
p_76227,p_91310,43
p_76228,p_95694,44
p_76230,p_77747,23
p_76234,p_89665,40
p_76236,p_90657,20
p_76237,p_82202,85
p_76240,p_98618,2
p_76242,p_81614,4
p_76242,p_85023,5
p_76249,p_80697,68
p_76254,p_90976,54
p_76259,p_98134,81
p_76260,p_85812,0
p_76263,p_90306,7
p_76268,p_98698,99
p_76270,p_77483,67
p_76275,p_85921,90
p_76276,p_82644,39
p_76277,p_76820,3
p_76278,p_79770,73
p_76279,p_80532,15
p_76279,p_83068,7
p_76287,p_79583,34
p_76299,p_91108,0
p_76300,p_95232,74
p_76304,p_79942,30
p_76304,p_88002,0
p_76308,p_90123,64
p_76311,p_94447,24
p_76313,p_92694,18
p_76314,p_86448,1
p_76316,p_93417,63
p_76317,p_81684,67
p_76317,p_85719,99
p_76319,p_87070,82
p_76320,p_96762,15
p_76321,p_83200,0
p_76324,p_92897,76
p_76327,p_83220,0
