src_id,dst_id,corp_id,pn_id,src_work_for_start_time
p_45281,p_63048,co_57,pn_20550,2022-06-23
p_45282,p_78340,co_8231,pn_85647,2022-03-10
p_45285,p_49169,co_934,pn_1,2019-11-30
p_45287,p_71428,co_1,pn_14695,2020-07-05
p_45287,p_97293,co_1,pn_38,2019-07-26
p_45289,p_58469,co_6773,pn_16024,2019-11-03
p_45290,p_81063,co_1048,pn_1564,2022-03-23
p_45291,p_92956,co_100,pn_3335,2020-11-12
p_45293,p_92356,co_4426,pn_9444,2021-11-05
p_45294,p_50955,co_3,pn_78,2022-05-31
p_45295,p_49706,co_7295,pn_84943,2021-12-02
p_45296,p_76018,co_8913,pn_43560,2019-12-22
p_45298,p_70713,co_8309,pn_74107,2021-04-05
p_45298,p_94856,co_7349,pn_171,2019-12-28
p_45299,p_88538,co_4092,pn_1546,2020-01-17
p_45300,p_67291,co_1600,pn_87857,2021-09-17
p_45301,p_68724,co_38,pn_53146,2021-12-17
p_45302,p_71001,co_8376,pn_77306,2021-01-28
p_45302,p_82812,co_1,pn_7985,2020-10-23
p_45304,p_49020,co_3,pn_9,2020-11-07
p_45306,p_62369,co_4976,pn_1,2019-10-14
p_45306,p_91704,co_1,pn_23100,2022-02-23
p_45308,p_82322,co_7043,pn_49454,2020-11-04
p_45308,p_86516,co_416,pn_718,2021-10-27
p_45310,p_57632,co_2686,pn_42761,2022-01-29
p_45312,p_90089,co_4481,pn_1,2021-01-14
p_45313,p_63393,co_5316,pn_7999,2021-09-30
p_45314,p_58309,co_3809,pn_44962,2021-04-04
p_45314,p_87795,co_7615,pn_92,2022-05-20
p_45315,p_57223,co_4010,pn_17128,2021-07-04
p_45315,p_58110,co_1,pn_4535,2020-07-30
p_45316,p_68615,co_9,pn_51792,2021-04-10
p_45316,p_73979,co_9079,pn_7,2020-11-08
p_45318,p_52506,co_87,pn_2805,2019-10-06
p_45319,p_86446,co_996,pn_1,2021-07-30
p_45321,p_80554,co_563,pn_1,2022-03-20
p_45321,p_84139,co_3744,pn_33,2022-05-01
p_45325,p_53103,co_4342,pn_10,2020-06-23
p_45326,p_86131,co_1,pn_37324,2020-12-31
p_45327,p_48499,co_1216,pn_1971,2021-02-06
p_45327,p_52046,co_9,pn_1,2020-11-02
p_45328,p_96768,co_2178,pn_7,2019-10-29
p_45329,p_99214,co_1225,pn_61359,2021-08-11
p_45331,p_94506,co_816,pn_10,2019-10-28
p_45332,p_88912,co_1,pn_2,2021-03-29
p_45332,p_90239,co_4543,pn_75731,2020-12-19
p_45333,p_69882,co_3111,pn_74526,2021-12-30
p_45334,p_46330,co_1,pn_2561,2022-03-01
p_45335,p_48982,co_1618,pn_1,2020-08-21
p_45336,p_50232,co_53,pn_913,2021-08-09
p_45336,p_83561,co_40,pn_788,2019-07-02
p_45337,p_51894,co_543,pn_35536,2020-12-24
p_45337,p_98932,co_8132,pn_7,2021-11-15
p_45338,p_92978,co_45,pn_15608,2019-12-21
p_45339,p_52361,co_208,pn_83,2022-04-04
p_45340,p_81306,co_630,pn_1,2019-07-25
p_45341,p_66735,co_1,pn_393,2021-12-06
p_45346,p_90072,co_9,pn_57606,2021-12-18
p_45347,p_49713,co_8319,pn_32151,2020-09-23
p_45347,p_73883,co_54,pn_37,2021-09-12
p_45348,p_78891,co_49,pn_60262,2021-04-02
p_45349,p_66929,co_3296,pn_6164,2021-03-04
p_45351,p_77281,co_9009,pn_8250,2020-09-20
p_45352,p_61800,co_1,pn_65305,2021-02-22
p_45353,p_52961,co_60,pn_19437,2021-07-20
p_45353,p_69842,co_8739,pn_660,2019-08-10
p_45354,p_93136,co_30,pn_35147,2021-03-06
p_45355,p_84389,co_256,pn_73116,2022-03-10
p_45356,p_49366,co_6410,pn_1,2021-04-21
p_45356,p_65886,co_5847,pn_840,2021-10-25
p_45360,p_91544,co_4307,pn_3902,2021-08-03
p_45361,p_63160,co_53,pn_84596,2021-01-07
p_45361,p_99105,co_1066,pn_60637,2019-11-02
p_45362,p_67363,co_5321,pn_89352,2022-01-03
p_45366,p_53694,co_7641,pn_10,2021-12-30
p_45366,p_81451,co_1715,pn_59925,2020-06-19
p_45367,p_68936,co_2510,pn_15058,2020-12-06
p_45367,p_75340,co_484,pn_88,2020-03-25
p_45368,p_46876,co_6,pn_74,2020-10-20
p_45369,p_92439,co_688,pn_23135,2020-03-23
p_45369,p_99766,co_86,pn_5800,2021-08-21
p_45370,p_60602,co_7366,pn_46896,2021-09-20
p_45371,p_88351,co_9,pn_1,2021-10-02
p_45373,p_57398,co_613,pn_41527,2020-01-06
p_45374,p_55490,co_1353,pn_424,2022-03-22
p_45374,p_83232,co_534,pn_8298,2020-11-29
p_45375,p_85969,co_3009,pn_3478,2020-09-16
p_45376,p_54949,co_3628,pn_51601,2020-12-31
p_45378,p_49125,co_3,pn_49,2021-11-26
p_45378,p_99138,co_454,pn_10754,2020-10-12
p_45379,p_64720,co_355,pn_1,2019-07-29
p_45381,p_62427,co_4602,pn_7380,2021-05-14
p_45383,p_50438,co_1,pn_5441,2022-04-16
p_45384,p_45995,co_127,pn_36,2020-01-15
p_45384,p_50137,co_33,pn_56345,2022-04-21
p_45386,p_87544,co_26,pn_8999,2020-02-10
p_45388,p_95518,co_851,pn_1,2021-11-06
p_45390,p_56305,co_1085,pn_82787,2020-04-07
p_45391,p_89506,co_2,pn_6128,2020-08-11
p_45391,p_94147,co_1,pn_58264,2019-08-31
p_45393,p_58002,co_7156,pn_97,2022-01-03
p_45394,p_53196,co_1,pn_1,2021-10-29
p_45395,p_87766,co_30,pn_8,2021-04-17
p_45396,p_58754,co_4409,pn_10,2021-09-11
p_45397,p_48893,co_551,pn_51174,2021-06-08
p_45397,p_76828,co_2575,pn_71,2022-01-28
p_45398,p_61006,co_3429,pn_3766,2021-03-29
p_45400,p_56408,co_3770,pn_63,2021-10-29
p_45400,p_98058,co_4908,pn_999,2020-09-08
p_45401,p_99718,co_7473,pn_17879,2019-07-28
p_45402,p_65496,co_2712,pn_9,2021-03-02
p_45404,p_61423,co_7965,pn_1,2019-08-09
p_45405,p_88570,co_2701,pn_8684,2020-06-05
p_45406,p_80897,co_526,pn_26,2020-02-29
p_45407,p_49472,co_7672,pn_5,2022-05-30
p_45408,p_63749,co_3016,pn_24982,2020-11-22
p_45409,p_79779,co_1,pn_25456,2021-05-05
p_45410,p_74288,co_642,pn_9021,2019-12-10
p_45411,p_83572,co_3652,pn_967,2020-02-03
p_45412,p_68480,co_539,pn_9,2022-02-18
p_45412,p_82026,co_4876,pn_58231,2022-01-12
p_45413,p_79794,co_94,pn_1,2019-09-23
p_45414,p_63695,co_90,pn_773,2020-03-08
p_45416,p_48397,co_2592,pn_38591,2022-01-11
p_45416,p_70005,co_9384,pn_1,2020-01-04
p_45418,p_56172,co_84,pn_52596,2019-08-29
p_45418,p_88483,co_6241,pn_10,2021-08-22
p_45419,p_69474,co_623,pn_29,2021-04-09
p_45419,p_91950,co_7,pn_9,2021-05-29
p_45420,p_51842,co_534,pn_69554,2020-12-16
p_45420,p_94229,co_5383,pn_76090,2021-04-22
p_45422,p_64378,co_10,pn_8102,2019-12-20
p_45423,p_65341,co_1,pn_1,2021-06-29
p_45426,p_98099,co_3,pn_15924,2021-01-28
p_45427,p_48464,co_92,pn_24447,2019-08-09
p_45428,p_61676,co_69,pn_61772,2020-08-21
p_45428,p_75668,co_5703,pn_26813,2020-05-22
p_45429,p_92707,co_7067,pn_5,2021-07-24
p_45431,p_86768,co_8971,pn_61977,2021-08-15
p_45432,p_88143,co_906,pn_2279,2021-11-05
p_45433,p_52978,co_6724,pn_5466,2021-01-10
p_45434,p_99751,co_165,pn_55104,2020-06-13
p_45435,p_46938,co_7522,pn_37479,2021-05-23
p_45436,p_69770,co_9469,pn_48,2019-07-05
p_45436,p_99590,co_1969,pn_1,2019-09-04
p_45437,p_79356,co_7884,pn_16664,2020-10-25
p_45437,p_91774,co_5052,pn_48852,2019-10-18
p_45438,p_78158,co_284,pn_5086,2021-06-03
p_45439,p_59254,co_1,pn_2,2021-01-14
p_45439,p_97315,co_7013,pn_42277,2019-08-10
p_45443,p_68093,co_5466,pn_1,2021-02-10
p_45445,p_72822,co_4915,pn_1,2020-02-23
p_45447,p_63029,co_38,pn_47491,2022-06-12
p_45448,p_72561,co_1397,pn_73397,2022-01-06
p_45449,p_88377,co_4824,pn_22351,2022-04-28
p_45451,p_64643,co_1795,pn_7479,2021-04-27
p_45452,p_47835,co_3761,pn_7,2019-08-16
p_45453,p_56156,co_3648,pn_31828,2020-06-08
p_45454,p_84875,co_656,pn_26211,2021-03-23
p_45455,p_96743,co_10,pn_405,2022-04-02
p_45456,p_68370,co_6,pn_40,2021-07-09
p_45458,p_86364,co_45,pn_1,2022-01-31
p_45461,p_89501,co_7573,pn_16581,2020-07-28
p_45461,p_90256,co_9128,pn_73089,2020-09-17
p_45462,p_94149,co_5,pn_35148,2021-04-17
p_45463,p_62431,co_1,pn_11730,2019-10-07
p_45464,p_59342,co_9431,pn_7107,2020-08-13
p_45464,p_69869,co_193,pn_66398,2019-07-04
p_45466,p_66234,co_5521,pn_76938,2021-01-09
p_45467,p_55072,co_2341,pn_841,2021-02-27
p_45467,p_82615,co_3499,pn_57841,2021-12-02
p_45468,p_75426,co_64,pn_62639,2021-02-11
p_45468,p_75661,co_587,pn_8949,2020-10-25
p_45469,p_75608,co_8656,pn_79481,2020-03-13
p_45470,p_87734,co_5147,pn_894,2020-07-30
p_45470,p_93187,co_4167,pn_18603,2022-01-06
p_45471,p_53414,co_1585,pn_8455,2021-11-20
p_45473,p_48865,co_370,pn_26,2020-06-28
p_45474,p_50630,co_8915,pn_13750,2020-11-05
p_45474,p_60662,co_1,pn_87261,2021-04-10
p_45475,p_57461,co_9382,pn_8818,2019-11-20
p_45476,p_56427,co_79,pn_51382,2020-02-17
p_45476,p_84135,co_7154,pn_1,2020-07-01
p_45477,p_90113,co_573,pn_19649,2020-02-28
p_45479,p_62328,co_22,pn_69,2021-03-02
p_45479,p_73103,co_1097,pn_54969,2021-02-27
p_45480,p_51607,co_64,pn_1,2020-07-08
p_45481,p_54091,co_698,pn_9801,2020-09-27
p_45482,p_67402,co_4686,pn_7290,2022-01-11
p_45484,p_66093,co_9410,pn_55315,2019-07-08
p_45485,p_79192,co_67,pn_41133,2022-05-02
p_45486,p_76222,co_12,pn_3471,2020-03-08
p_45486,p_91420,co_3696,pn_83916,2021-10-17
p_45487,p_49785,co_490,pn_86192,2019-08-16
p_45487,p_74095,co_446,pn_78445,2022-02-09
p_45491,p_92235,co_3542,pn_492,2020-10-05
p_45492,p_46472,co_721,pn_8704,2021-11-19
p_45492,p_57794,co_88,pn_89163,2020-04-17
p_45493,p_86785,co_6,pn_56773,2020-04-18
p_45494,p_93276,co_8205,pn_7,2022-05-13
p_45495,p_52525,co_9339,pn_4,2021-12-02
p_45497,p_89874,co_1,pn_38500,2020-06-02
p_45498,p_49569,co_10,pn_1402,2020-04-25
p_45498,p_54045,co_4752,pn_1,2020-01-05
p_45499,p_48466,co_5737,pn_1,2022-05-09
p_45500,p_55637,co_10,pn_11660,2021-02-07
p_45501,p_89748,co_3548,pn_9319,2020-11-12
p_45502,p_94627,co_1464,pn_3121,2020-11-01
p_45503,p_79561,co_1,pn_66967,2019-09-13
p_45504,p_66375,co_5,pn_15198,2020-08-23
p_45506,p_88977,co_236,pn_32215,2020-12-24
p_45507,p_85775,co_57,pn_61,2019-07-31
p_45507,p_87706,co_1433,pn_9260,2020-03-04
p_45509,p_83903,co_437,pn_15942,2020-08-04
p_45510,p_76802,co_1,pn_31008,2021-06-12
p_45511,p_60074,co_8072,pn_77869,2021-11-24
p_45511,p_84302,co_1257,pn_20848,2020-08-06
p_45512,p_46601,co_1207,pn_1,2022-03-30
p_45512,p_67177,co_3153,pn_9,2020-07-04
p_45513,p_88109,co_7838,pn_3084,2020-01-12
p_45514,p_48777,co_1339,pn_72945,2019-07-06
p_45514,p_51162,co_8283,pn_11,2021-03-17
p_45516,p_78115,co_5038,pn_46829,2021-12-07
p_45517,p_61453,co_1063,pn_30760,2019-10-13
p_45519,p_64795,co_957,pn_60780,2020-10-18
p_45520,p_79596,co_914,pn_1760,2022-01-31
p_45521,p_75301,co_768,pn_716,2019-08-01
p_45522,p_95028,co_1388,pn_72759,2021-03-09
p_45523,p_84625,co_1025,pn_1,2021-01-07
p_45523,p_95345,co_7627,pn_1,2022-06-14
p_45524,p_48191,co_1920,pn_1477,2022-03-25
p_45524,p_84324,co_5764,pn_77993,2021-01-08
p_45526,p_62293,co_2427,pn_53676,2022-02-27
p_45527,p_56209,co_362,pn_2085,2020-11-15
p_45528,p_52149,co_8715,pn_8,2021-07-21
p_45528,p_68020,co_846,pn_28364,2022-06-25
p_45529,p_86107,co_45,pn_403,2020-08-15
p_45531,p_61404,co_6782,pn_17221,2021-12-10
p_45532,p_68247,co_1,pn_35766,2022-01-31
p_45533,p_66993,co_332,pn_583,2020-02-15
p_45534,p_88230,co_5,pn_414,2022-06-17
p_45535,p_75273,co_5,pn_1133,2020-08-08
p_45536,p_46189,co_2677,pn_43678,2019-12-06
p_45536,p_84111,co_6919,pn_79127,2020-06-26
p_45537,p_84027,co_9248,pn_680,2020-09-16
p_45538,p_78538,co_7901,pn_2,2021-05-21
p_45540,p_67020,co_992,pn_1,2019-08-20
p_45540,p_73913,co_6179,pn_9180,2020-05-27
p_45541,p_74390,co_4,pn_19611,2021-09-09
p_45541,p_89458,co_2301,pn_51,2021-12-25
p_45542,p_61589,co_3637,pn_63505,2020-06-24
p_45544,p_56258,co_1434,pn_9571,2020-02-14
p_45545,p_56372,co_5255,pn_46821,2019-07-04
p_45545,p_99217,co_7070,pn_348,2020-07-02
p_45546,p_96940,co_145,pn_1767,2020-01-13
p_45547,p_88360,co_935,pn_197,2022-02-06
p_45549,p_95305,co_6518,pn_1,2020-05-14
p_45550,p_82894,co_2059,pn_51300,2021-07-12
p_45550,p_89662,co_30,pn_27801,2020-05-20
p_45551,p_60230,co_8565,pn_30774,2022-03-03
p_45552,p_50457,co_154,pn_3,2020-02-25
p_45552,p_92492,co_41,pn_51,2019-12-08
p_45553,p_97653,co_1,pn_49,2020-06-09
p_45555,p_61166,co_161,pn_6,2021-02-22
p_45556,p_52299,co_1,pn_99,2020-02-08
p_45557,p_69208,co_2758,pn_7588,2022-06-24
p_45558,p_87276,co_8695,pn_89933,2020-02-04
p_45560,p_82922,co_3238,pn_16,2022-06-22
p_45560,p_90716,co_34,pn_78401,2022-01-16
p_45561,p_90197,co_1656,pn_5470,2020-08-23
p_45563,p_93901,co_19,pn_92,2021-06-12
p_45564,p_60994,co_9,pn_9305,2022-03-25
p_45567,p_70882,co_4904,pn_83750,2021-09-14
p_45569,p_80982,co_6852,pn_5866,2020-04-19
p_45569,p_98960,co_3,pn_5,2022-01-24
p_45572,p_51586,co_10,pn_66378,2022-05-28
p_45572,p_55479,co_2965,pn_25,2021-11-07
p_45573,p_77793,co_4912,pn_1,2020-06-29
p_45574,p_82802,co_2538,pn_4,2020-03-15
p_45575,p_74305,co_5977,pn_63644,2022-02-05
p_45577,p_81028,co_68,pn_2479,2022-04-21
p_45578,p_57779,co_3744,pn_32768,2020-11-09
p_45578,p_89719,co_4,pn_1,2019-12-25
p_45579,p_58966,co_8,pn_9,2020-10-22
p_45580,p_81690,co_1,pn_9,2021-06-24
p_45581,p_96439,co_6453,pn_48793,2022-02-05
p_45583,p_63894,co_86,pn_29597,2022-02-04
p_45584,p_83978,co_5,pn_56056,2021-02-13
p_45584,p_85063,co_8785,pn_40326,2021-08-06
p_45585,p_52742,co_2735,pn_48,2019-07-13
p_45587,p_83354,co_1,pn_78982,2020-07-21
p_45589,p_48644,co_4662,pn_10,2021-09-10
p_45590,p_95925,co_513,pn_4,2019-12-05
p_45591,p_63306,co_1,pn_10,2022-01-01
p_45591,p_90066,co_5,pn_52034,2021-04-28
p_45594,p_80962,co_2637,pn_6066,2020-09-24
p_45595,p_88310,co_8190,pn_19711,2020-08-25
p_45596,p_79855,co_1,pn_661,2021-08-24
p_45597,p_56819,co_177,pn_35077,2021-02-27
p_45597,p_75877,co_932,pn_1543,2021-09-26
p_45599,p_51818,co_1788,pn_1,2020-08-06
p_45602,p_88048,co_5910,pn_57504,2020-12-03
p_45603,p_71669,co_1928,pn_821,2019-07-07
p_45604,p_56472,co_6625,pn_4328,2019-12-04
p_45606,p_49355,co_80,pn_79387,2021-08-02
p_45606,p_93021,co_254,pn_23758,2020-09-21
p_45608,p_59404,co_1,pn_44814,2019-07-26
p_45609,p_78768,co_2944,pn_332,2019-07-07
p_45609,p_95422,co_81,pn_65334,2021-10-13
p_45610,p_77666,co_9,pn_3330,2020-07-02
p_45611,p_73592,co_9384,pn_788,2021-03-27
p_45611,p_84071,co_1,pn_86483,2020-08-22
p_45612,p_60038,co_70,pn_7778,2021-05-28
p_45613,p_65434,co_8,pn_3,2020-11-27
p_45613,p_67709,co_3500,pn_1,2020-09-23
p_45614,p_74115,co_7149,pn_33809,2021-02-08
p_45615,p_67209,co_842,pn_414,2022-04-10
p_45615,p_87199,co_8599,pn_844,2021-09-28
p_45617,p_64918,co_290,pn_53619,2021-02-19
p_45617,p_88602,co_6640,pn_51311,2021-04-30
p_45618,p_73846,co_1,pn_53217,2022-02-05
p_45619,p_56124,co_6,pn_88,2020-05-15
p_45620,p_88338,co_25,pn_1290,2020-07-29
p_45621,p_84434,co_328,pn_65163,2021-05-12
p_45622,p_90181,co_2,pn_21465,2020-10-26
p_45623,p_57022,co_5532,pn_58225,2020-12-15
p_45623,p_59999,co_2826,pn_16652,2020-03-26
p_45624,p_81755,co_8546,pn_5251,2020-03-05
p_45625,p_86552,co_8048,pn_6139,2019-10-18
p_45626,p_60514,co_2656,pn_54083,2021-10-23
p_45628,p_93439,co_267,pn_23,2019-09-17
p_45629,p_54272,co_4,pn_66663,2020-09-26
p_45629,p_55698,co_4978,pn_3,2021-07-12
p_45630,p_68363,co_432,pn_18,2020-03-29
p_45632,p_59444,co_465,pn_1,2022-06-25
p_45633,p_55244,co_71,pn_6,2021-05-13
p_45634,p_65619,co_9,pn_3,2021-07-10
p_45636,p_48977,co_4357,pn_51549,2021-11-09
p_45637,p_63166,co_4204,pn_6867,2020-11-18
p_45639,p_46540,co_4732,pn_61,2019-11-18
p_45640,p_65267,co_818,pn_43489,2022-05-05
p_45641,p_65422,co_1,pn_7155,2022-02-02
p_45644,p_63000,co_5243,pn_47723,2021-01-05
p_45647,p_95593,co_3,pn_72071,2019-08-08
p_45648,p_76372,co_8832,pn_82603,2020-08-05
p_45648,p_92970,co_727,pn_71387,2022-05-08
p_45649,p_86715,co_7,pn_38987,2020-10-22
p_45650,p_96878,co_688,pn_43709,2021-02-14
p_45651,p_71990,co_32,pn_5,2022-02-11
p_45653,p_57612,co_2232,pn_7343,2020-05-31
p_45654,p_73746,co_8506,pn_8757,2022-02-11
p_45654,p_78723,co_1,pn_8,2021-04-27
p_45656,p_50429,co_3391,pn_3908,2019-07-15
p_45656,p_74326,co_1,pn_8055,2021-07-19
p_45658,p_73719,co_5917,pn_34797,2022-01-09
p_45659,p_47531,co_7570,pn_27381,2020-10-18
p_45660,p_72809,co_28,pn_1274,2022-01-11
p_45660,p_77308,co_1282,pn_5434,2021-02-16
p_45663,p_95979,co_419,pn_1,2021-11-21
p_45664,p_61372,co_6467,pn_41079,2020-04-21
p_45665,p_99326,co_7473,pn_71093,2020-04-12
p_45666,p_88349,co_2612,pn_100,2021-03-28
p_45667,p_74550,co_5273,pn_89105,2020-09-13
p_45668,p_76335,co_1522,pn_1,2020-02-18
p_45668,p_83986,co_54,pn_77,2021-10-14
p_45670,p_55251,co_97,pn_4,2020-12-13
p_45670,p_75406,co_2043,pn_28689,2021-07-05
p_45672,p_59784,co_8093,pn_808,2022-01-08
p_45672,p_88037,co_3289,pn_81324,2022-04-04
p_45675,p_64032,co_7586,pn_84804,2020-07-10
p_45676,p_80722,co_35,pn_43759,2019-08-01
p_45678,p_72908,co_3131,pn_6273,2019-08-23
p_45681,p_55297,co_1170,pn_10,2021-06-01
p_45685,p_62473,co_4,pn_2744,2021-01-23
p_45687,p_63659,co_2609,pn_5338,2020-03-15
p_45687,p_81597,co_9336,pn_75490,2021-03-12
p_45688,p_94310,co_1,pn_13,2021-06-11
p_45690,p_88060,co_3780,pn_87,2021-08-08
p_45691,p_76477,co_302,pn_58155,2020-09-05
p_45694,p_73032,co_8942,pn_40444,2019-08-29
p_45695,p_66228,co_1,pn_85343,2020-03-10
p_45696,p_50048,co_8694,pn_73437,2019-10-29
p_45696,p_97978,co_1784,pn_1,2021-07-12
p_45699,p_52793,co_294,pn_32863,2019-07-01
p_45699,p_69304,co_3547,pn_17,2021-12-28
p_45700,p_64865,co_7331,pn_84818,2021-11-17
p_45702,p_48364,co_4579,pn_3305,2020-04-02
p_45703,p_97180,co_4359,pn_2758,2021-10-28
p_45705,p_65105,co_2598,pn_55435,2020-10-27
p_45705,p_82934,co_1,pn_33,2021-01-18
p_45707,p_72043,co_1,pn_85219,2019-11-15
p_45707,p_97464,co_10,pn_551,2020-05-29
p_45708,p_68591,co_6608,pn_74513,2020-04-07
p_45708,p_84040,co_8764,pn_394,2020-01-16
p_45709,p_81251,co_2570,pn_40830,2020-09-06
p_45709,p_88778,co_76,pn_1,2021-03-17
p_45710,p_97444,co_1444,pn_21718,2022-04-20
p_45711,p_87404,co_8072,pn_54979,2021-04-17
p_45712,p_53121,co_83,pn_176,2022-04-23
p_45712,p_76562,co_4036,pn_9993,2020-08-24
p_45713,p_76096,co_3184,pn_955,2021-02-03
p_45715,p_93912,co_629,pn_74156,2020-06-09
p_45716,p_74523,co_5,pn_4247,2021-05-21
p_45716,p_75672,co_8142,pn_738,2021-09-25
p_45717,p_53809,co_5968,pn_45432,2021-12-10
p_45719,p_59416,co_460,pn_2,2021-06-18
p_45720,p_89345,co_8084,pn_47724,2021-07-08
p_45722,p_88199,co_6053,pn_8,2020-10-31
p_45723,p_54960,co_4199,pn_33788,2021-04-10
p_45724,p_51677,co_8045,pn_45,2021-06-01
p_45725,p_85380,co_28,pn_752,2021-07-04
p_45726,p_94081,co_2334,pn_35017,2020-02-09
p_45727,p_57799,co_8607,pn_9500,2021-02-08
p_45728,p_91916,co_8991,pn_24,2020-08-23
p_45730,p_88441,co_1,pn_2,2021-04-26
p_45732,p_68362,co_1,pn_1,2020-07-14
p_45732,p_95778,co_8541,pn_81492,2022-04-23
p_45733,p_92843,co_32,pn_77,2022-06-14
p_45734,p_65217,co_2,pn_48307,2019-10-22
p_45734,p_98085,co_9,pn_59,2022-05-11
p_45735,p_61278,co_6229,pn_46613,2021-05-20
p_45736,p_90282,co_3446,pn_2,2021-06-21
p_45737,p_55454,co_7005,pn_1,2021-03-29
p_45738,p_87085,co_8138,pn_5878,2020-07-24
p_45738,p_97250,co_6,pn_7,2022-01-31
p_45739,p_52355,co_6028,pn_398,2020-05-22
p_45739,p_86776,co_8727,pn_36861,2020-01-15
p_45741,p_65461,co_729,pn_48,2021-06-11
p_45742,p_67620,co_4147,pn_32501,2022-06-03
p_45744,p_87289,co_3750,pn_87,2019-12-16
p_45745,p_57563,co_1436,pn_52360,2022-02-17
p_45746,p_80651,co_1,pn_86241,2021-04-30
p_45748,p_67032,co_9046,pn_1,2021-04-13
p_45754,p_82842,co_4842,pn_75193,2022-03-18
p_45756,p_62666,co_1,pn_71092,2020-06-21
p_45757,p_99073,co_1117,pn_6,2019-10-20
p_45758,p_78322,co_5431,pn_36616,2020-09-24
p_45761,p_84074,co_3182,pn_70,2022-06-17
p_45762,p_52736,co_352,pn_1,2022-02-01
p_45763,p_56104,co_216,pn_54299,2021-08-22
p_45764,p_48711,co_26,pn_84,2021-12-08
p_45765,p_61661,co_2053,pn_33824,2020-11-22
p_45765,p_65635,co_829,pn_38465,2022-05-21
p_45769,p_64950,co_786,pn_1,2021-03-01
p_45769,p_79315,co_1367,pn_646,2021-01-12
p_45770,p_47393,co_4369,pn_68574,2021-02-18
p_45772,p_79847,co_559,pn_76849,2019-12-14
p_45773,p_50664,co_3770,pn_76793,2019-08-03
p_45773,p_76775,co_5814,pn_5,2020-11-07
p_45774,p_47519,co_3615,pn_1,2021-03-19
p_45775,p_57122,co_1,pn_47593,2022-03-08
p_45776,p_84813,co_3658,pn_23,2021-04-20
p_45777,p_95600,co_7561,pn_4390,2020-03-21
p_45777,p_98554,co_710,pn_689,2021-12-04
p_45778,p_99942,co_7176,pn_37339,2022-05-16
p_45779,p_81522,co_730,pn_683,2021-05-14
p_45780,p_67413,co_1,pn_17653,2019-12-30
p_45780,p_83852,co_6729,pn_457,2022-04-20
p_45781,p_53037,co_827,pn_87108,2021-06-01
p_45782,p_80913,co_143,pn_82277,2019-11-11
p_45783,p_85891,co_4361,pn_38807,2021-09-14
p_45785,p_89622,co_8427,pn_6742,2020-11-10
p_45786,p_54322,co_7302,pn_1976,2020-10-10
p_45789,p_52061,co_4474,pn_9,2020-06-03
p_45791,p_56013,co_44,pn_444,2020-07-22
p_45792,p_87121,co_1,pn_827,2021-06-16
p_45793,p_88736,co_8,pn_80485,2021-03-19
p_45796,p_46798,co_3969,pn_62712,2021-04-03
p_45796,p_70439,co_4,pn_76512,2021-12-22
p_45797,p_72707,co_7254,pn_9,2019-07-06
p_45798,p_75547,co_6,pn_2882,2021-07-03
p_45798,p_92266,co_2208,pn_26203,2021-03-14
p_45799,p_92845,co_215,pn_1,2020-10-29
p_45801,p_54338,co_8,pn_9,2022-01-24
p_45801,p_81089,co_3925,pn_865,2022-04-21
p_45803,p_52421,co_7147,pn_4,2021-07-30
p_45803,p_68927,co_6953,pn_9200,2021-01-04
p_45804,p_82841,co_1,pn_57594,2020-04-05
p_45805,p_71492,co_3929,pn_50,2021-08-15
p_45806,p_73732,co_7,pn_58440,2020-09-02
p_45808,p_71828,co_3364,pn_4,2020-11-03
p_45809,p_55965,co_1737,pn_469,2020-09-10
p_45810,p_95365,co_4023,pn_4905,2020-07-10
p_45811,p_65392,co_922,pn_90,2021-05-05
p_45811,p_93181,co_6619,pn_86441,2020-06-03
p_45812,p_73035,co_168,pn_17444,2022-01-24
p_45813,p_68048,co_6645,pn_944,2021-03-28
p_45813,p_93722,co_78,pn_9501,2020-09-01
p_45814,p_74017,co_1139,pn_468,2022-03-08
p_45817,p_55073,co_6670,pn_5468,2021-04-18
p_45819,p_53605,co_1330,pn_368,2020-08-05
p_45820,p_64185,co_1,pn_4093,2020-02-09
p_45820,p_88803,co_9406,pn_30846,2022-02-17
p_45821,p_89605,co_8766,pn_66902,2019-09-03
p_45822,p_79591,co_6682,pn_9862,2022-03-28
p_45822,p_97867,co_3315,pn_56,2021-09-29
p_45827,p_52213,co_9069,pn_20200,2022-04-26
p_45827,p_59514,co_10,pn_17749,2021-01-13
p_45830,p_76562,co_5305,pn_10,2020-07-25
p_45831,p_90234,co_7631,pn_89051,2022-02-21
p_45833,p_84042,co_7445,pn_1,2019-09-22
p_45836,p_79566,co_1845,pn_419,2022-02-01
p_45836,p_92538,co_28,pn_458,2020-01-04
p_45837,p_50931,co_9,pn_1892,2021-12-13
p_45839,p_47362,co_8105,pn_66629,2019-11-22
p_45839,p_67315,co_2273,pn_40204,2021-09-06
p_45840,p_72035,co_6735,pn_20910,2020-08-06
p_45840,p_87489,co_51,pn_1,2022-06-06
p_45841,p_75933,co_6358,pn_16,2020-02-19
p_45842,p_75474,co_3,pn_35774,2020-01-15
p_45843,p_46032,co_410,pn_51243,2022-01-10
p_45847,p_47281,co_4,pn_8,2020-11-23
p_45847,p_88272,co_9344,pn_40679,2020-11-19
p_45848,p_61132,co_155,pn_25846,2022-04-22
