src_id,dst_id,d_id,src_device_start_time,dst_device_start_time
p_19778,p_60766,dev_2812,2022-02-06,2021-10-08
p_19779,p_76140,dev_2782,2019-12-13,2021-06-29
p_19780,p_64945,dev_1,2020-08-02,2020-05-17
p_19781,p_24778,dev_2227,2020-07-10,2021-01-31
p_19781,p_77042,dev_5,2019-09-03,2019-09-19
p_19782,p_30738,dev_8,2021-09-07,2021-10-22
p_19783,p_27866,dev_3,2019-06-20,2021-01-05
p_19783,p_83626,dev_473,2020-09-05,2020-10-02
p_19784,p_42765,dev_1984,2020-03-09,2022-02-03
p_19784,p_72935,dev_2959,2022-04-12,2021-08-27
p_19785,p_49195,dev_1592,2020-05-20,2022-01-01
p_19785,p_88923,dev_7,2019-10-11,2020-06-30
p_19786,p_54318,dev_849,2020-12-20,2019-11-18
p_19786,p_72528,dev_719,2021-04-27,2021-09-14
p_19787,p_32869,dev_662,2021-01-27,2020-05-16
p_19787,p_52490,dev_1635,2021-05-13,2020-04-01
p_19787,p_72849,dev_1127,2020-09-29,2019-11-14
p_19788,p_25396,dev_1662,2019-07-31,2021-06-02
p_19788,p_32549,dev_156,2020-09-09,2021-11-04
p_19788,p_33487,dev_1447,2021-02-27,2020-01-02
p_19789,p_34046,dev_9,2020-03-19,2022-05-16
p_19789,p_91312,dev_412,2019-06-19,2020-01-07
p_19790,p_86401,dev_2612,2020-07-07,2020-09-05
p_19791,p_25024,dev_799,2022-04-20,2019-10-03
p_19791,p_30881,dev_851,2020-06-10,2021-10-30
p_19792,p_20541,dev_947,2020-09-30,2021-09-21
p_19792,p_62086,dev_783,2019-06-13,2021-03-19
p_19793,p_29165,dev_1908,2020-06-29,2022-01-27
p_19793,p_34318,dev_1,2021-04-23,2019-09-03
p_19794,p_41486,dev_439,2021-09-07,2021-05-25
p_19794,p_92508,dev_7,2021-11-13,2021-07-02
p_19795,p_31128,dev_1,2019-10-30,2020-12-21
p_19795,p_35179,dev_61,2020-10-16,2019-09-12
p_19795,p_53143,dev_756,2019-06-21,2019-12-25
p_19796,p_37163,dev_2897,2022-04-16,2022-01-15
p_19796,p_69263,dev_1,2022-03-16,2020-08-27
p_19796,p_80314,dev_812,2019-06-30,2020-10-19
p_19797,p_26547,dev_1,2020-06-08,2019-10-15
p_19797,p_36542,dev_1640,2021-04-06,2022-04-15
p_19797,p_96773,dev_1379,2020-09-20,2020-11-04
p_19798,p_97263,dev_1344,2021-01-29,2022-04-07
p_19799,p_21586,dev_2086,2020-03-18,2020-03-07
p_19799,p_34471,dev_3,2021-10-15,2019-07-28
p_19800,p_61977,dev_2260,2020-04-14,2021-06-30
p_19800,p_87574,dev_2740,2020-06-25,2019-11-06
p_19801,p_32695,dev_2065,2019-11-04,2020-03-04
p_19801,p_82135,dev_9,2022-01-12,2022-05-21
p_19802,p_77697,dev_2621,2020-11-10,2021-07-15
p_19802,p_95351,dev_1,2022-02-21,2021-01-17
p_19803,p_21434,dev_2301,2021-06-07,2021-03-03
p_19803,p_38854,dev_830,2021-09-19,2020-01-08
p_19803,p_56378,dev_1,2022-01-07,2022-01-25
p_19804,p_36702,dev_50,2020-12-06,2020-11-14
p_19805,p_34135,dev_232,2020-04-06,2019-10-20
p_19806,p_62779,dev_1610,2022-03-15,2020-03-28
p_19807,p_19862,dev_1385,2020-11-09,2021-08-08
p_19807,p_21215,dev_2634,2020-08-21,2020-01-17
p_19807,p_61727,dev_2679,2020-11-06,2022-04-01
p_19808,p_71076,dev_1938,2021-03-14,2021-07-20
p_19808,p_88741,dev_1308,2021-09-30,2022-02-16
p_19809,p_72869,dev_1903,2020-07-06,2021-09-12
p_19809,p_76523,dev_100,2021-08-09,2022-04-27
p_19810,p_54763,dev_5,2021-01-01,2021-08-31
p_19810,p_69102,dev_757,2020-10-03,2022-02-13
p_19811,p_20204,dev_2474,2020-04-20,2020-12-10
p_19811,p_33022,dev_1,2020-03-01,2019-08-11
p_19811,p_41961,dev_2477,2020-02-13,2019-08-29
p_19812,p_92308,dev_2880,2019-07-21,2020-04-06
p_19813,p_71240,dev_2,2021-02-05,2020-10-17
p_19813,p_80891,dev_911,2020-07-25,2020-12-31
p_19814,p_32697,dev_1986,2021-12-22,2022-04-15
p_19814,p_79411,dev_669,2019-05-25,2022-03-10
p_19815,p_67023,dev_302,2019-09-23,2020-01-21
p_19815,p_84819,dev_1336,2021-12-27,2021-06-13
p_19816,p_58215,dev_1988,2021-02-19,2020-01-30
p_19816,p_69774,dev_2,2020-09-01,2019-09-03
p_19816,p_95657,dev_910,2021-08-02,2020-05-18
p_19817,p_75007,dev_9,2020-03-09,2020-12-23
p_19817,p_75549,dev_196,2019-10-24,2022-03-15
p_19818,p_30475,dev_2505,2020-10-24,2021-10-02
p_19818,p_36411,dev_2485,2020-12-29,2021-02-28
p_19818,p_40060,dev_22,2020-10-12,2020-05-12
p_19819,p_22557,dev_48,2020-12-09,2021-02-14
p_19819,p_46115,dev_1,2020-05-08,2020-01-04
p_19820,p_30164,dev_2978,2020-09-08,2020-09-28
p_19820,p_53490,dev_905,2022-04-21,2021-07-15
p_19821,p_34987,dev_1493,2019-12-29,2019-09-22
p_19821,p_58793,dev_6,2019-11-10,2022-04-08
p_19822,p_81615,dev_1,2021-04-09,2021-03-23
p_19823,p_50528,dev_201,2020-03-24,2021-08-11
p_19823,p_55440,dev_7,2020-11-21,2020-08-26
p_19824,p_39212,dev_1,2022-03-28,2021-06-06
p_19825,p_32838,dev_283,2021-01-14,2022-04-26
p_19825,p_35238,dev_1,2020-08-17,2020-06-06
p_19825,p_69847,dev_2018,2019-08-12,2021-09-03
p_19826,p_24667,dev_1,2019-06-23,2022-01-20
p_19826,p_25331,dev_1111,2020-02-18,2021-10-29
p_19827,p_65038,dev_78,2021-06-13,2019-12-02
p_19827,p_96557,dev_2417,2022-05-02,2019-09-19
p_19828,p_74919,dev_2887,2020-02-29,2019-10-03
p_19829,p_73279,dev_906,2020-12-08,2019-08-09
p_19830,p_24935,dev_1758,2021-12-28,2019-10-12
p_19830,p_99302,dev_1,2020-11-19,2020-06-18
p_19831,p_26331,dev_13,2019-06-24,2020-01-29
p_19831,p_37585,dev_24,2021-11-01,2021-09-09
p_19832,p_24530,dev_93,2020-08-28,2019-09-05
p_19832,p_39424,dev_1,2020-12-30,2020-02-02
p_19833,p_77727,dev_993,2020-10-23,2020-03-13
p_19834,p_30494,dev_1212,2022-04-19,2021-05-05
p_19834,p_34745,dev_2630,2020-01-23,2021-08-28
p_19835,p_29066,dev_73,2019-07-28,2021-09-25
p_19835,p_32924,dev_1,2021-10-15,2021-07-21
p_19836,p_41881,dev_1939,2022-04-29,2020-11-17
p_19836,p_70258,dev_217,2020-08-24,2022-04-09
p_19836,p_70312,dev_832,2020-11-18,2021-04-16
p_19837,p_26105,dev_705,2021-08-20,2022-01-27
p_19837,p_80540,dev_91,2021-04-02,2019-06-05
p_19837,p_80773,dev_1204,2021-01-30,2021-01-02
p_19838,p_25460,dev_773,2021-10-23,2020-07-30
p_19839,p_23519,dev_1,2021-03-04,2022-01-12
p_19839,p_65605,dev_98,2020-08-17,2021-12-30
p_19839,p_80302,dev_2913,2021-07-25,2019-07-07
p_19840,p_98991,dev_7,2021-12-02,2021-04-17
p_19841,p_31032,dev_750,2020-11-04,2020-05-19
p_19842,p_56584,dev_51,2021-11-11,2020-01-05
p_19842,p_97989,dev_1,2021-05-13,2020-10-16
p_19843,p_26953,dev_7,2020-07-22,2020-01-10
p_19843,p_68662,dev_973,2020-03-06,2021-06-06
p_19843,p_83158,dev_96,2020-04-27,2020-05-10
p_19844,p_47915,dev_1756,2019-09-29,2019-10-01
p_19844,p_91925,dev_767,2019-12-04,2020-08-18
p_19845,p_67832,dev_2,2020-05-01,2021-12-01
p_19845,p_78618,dev_2328,2019-09-04,2020-10-03
p_19846,p_21314,dev_5,2021-06-20,2020-02-29
p_19846,p_25758,dev_70,2021-05-17,2021-04-17
p_19846,p_35690,dev_1696,2019-05-31,2020-11-10
p_19847,p_34024,dev_2,2022-02-26,2022-02-10
p_19847,p_34752,dev_78,2019-06-23,2021-11-24
p_19847,p_70606,dev_1199,2020-04-30,2019-06-25
p_19848,p_26208,dev_80,2019-05-31,2020-05-21
p_19848,p_40162,dev_1546,2022-01-18,2020-01-26
p_19848,p_52539,dev_1255,2020-10-31,2019-09-08
p_19849,p_54062,dev_8,2020-12-27,2019-05-23
p_19850,p_65265,dev_8,2020-08-23,2020-08-23
p_19850,p_68136,dev_1036,2020-05-15,2019-10-26
p_19850,p_76695,dev_1,2021-02-22,2020-11-10
p_19851,p_53501,dev_1083,2019-12-11,2020-10-19
p_19851,p_81575,dev_2003,2021-07-02,2020-11-19
p_19851,p_88718,dev_981,2021-04-28,2022-01-13
p_19852,p_24931,dev_1,2019-12-26,2021-03-14
p_19852,p_25347,dev_2715,2020-12-12,2019-07-17
p_19852,p_28045,dev_3,2019-10-14,2019-12-14
p_19853,p_41023,dev_2,2021-08-05,2021-07-23
p_19853,p_47769,dev_789,2020-12-28,2021-02-08
p_19854,p_92002,dev_1342,2020-05-20,2022-01-15
p_19855,p_30069,dev_1017,2020-10-16,2019-12-20
p_19855,p_37212,dev_225,2020-11-22,2020-05-27
p_19856,p_39760,dev_683,2020-10-23,2019-08-26
p_19857,p_93723,dev_1,2019-11-08,2021-04-12
p_19858,p_70086,dev_1748,2020-12-18,2020-02-07
p_19860,p_50925,dev_2050,2020-05-28,2020-05-09
p_19860,p_57510,dev_1826,2021-09-14,2019-12-30
p_19860,p_84416,dev_437,2021-01-12,2021-10-21
p_19861,p_42384,dev_8,2020-04-02,2020-08-05
p_19861,p_52529,dev_774,2021-02-26,2021-01-11
p_19861,p_85845,dev_701,2020-12-27,2020-04-24
p_19862,p_30664,dev_22,2022-04-25,2021-03-13
p_19862,p_69945,dev_371,2021-01-23,2022-03-31
p_19863,p_29876,dev_4,2019-12-14,2019-08-15
p_19863,p_52779,dev_2,2021-12-07,2021-03-01
p_19865,p_95664,dev_297,2019-12-21,2021-01-14
p_19865,p_95980,dev_10,2021-01-07,2021-09-20
p_19866,p_22651,dev_828,2022-03-24,2022-05-08
p_19866,p_59805,dev_2331,2019-08-23,2019-06-09
p_19867,p_51825,dev_555,2021-10-24,2019-12-31
p_19867,p_57781,dev_2366,2021-04-22,2020-02-27
p_19868,p_57684,dev_71,2021-08-02,2021-11-10
p_19868,p_67988,dev_37,2021-01-09,2021-08-09
p_19869,p_24257,dev_1993,2022-03-13,2021-11-15
p_19869,p_95930,dev_1570,2021-12-04,2021-04-11
p_19869,p_98143,dev_1829,2020-08-17,2019-07-23
p_19870,p_49331,dev_4,2020-12-18,2021-07-02
p_19871,p_25948,dev_1815,2020-02-07,2022-03-21
p_19871,p_44227,dev_1,2021-04-09,2021-03-20
p_19871,p_82439,dev_1,2019-10-12,2021-03-18
p_19872,p_30167,dev_313,2021-02-13,2022-04-09
p_19872,p_67931,dev_1342,2021-08-23,2020-03-31
p_19872,p_71841,dev_9,2020-04-28,2021-09-05
p_19873,p_20855,dev_1,2020-09-28,2020-05-25
p_19873,p_63347,dev_2994,2021-05-25,2021-11-09
p_19874,p_21005,dev_2043,2020-07-27,2021-05-11
p_19874,p_26407,dev_825,2019-06-30,2020-09-07
p_19875,p_74358,dev_1512,2021-01-06,2022-05-12
p_19875,p_82276,dev_45,2021-02-24,2020-01-04
p_19876,p_41708,dev_1552,2021-03-24,2020-04-30
p_19877,p_46631,dev_652,2020-01-30,2019-08-16
p_19877,p_63727,dev_10,2022-05-13,2019-12-04
p_19877,p_98746,dev_365,2020-12-09,2021-11-17
p_19878,p_21068,dev_2002,2019-10-15,2022-01-22
p_19878,p_30595,dev_1,2021-09-01,2021-07-19
p_19878,p_70566,dev_39,2022-05-15,2020-05-31
p_19879,p_84755,dev_594,2019-10-28,2021-04-04
p_19879,p_94837,dev_1719,2019-05-26,2021-08-10
p_19880,p_57878,dev_2877,2020-05-23,2021-06-26
p_19880,p_77313,dev_57,2021-12-24,2022-03-06
p_19880,p_86073,dev_1610,2020-02-25,2021-11-29
p_19881,p_20275,dev_1,2020-08-23,2019-08-03
p_19881,p_58982,dev_1946,2019-08-20,2020-03-14
p_19882,p_24156,dev_2,2022-05-15,2019-09-28
p_19882,p_49350,dev_1904,2020-07-23,2021-08-17
p_19882,p_53949,dev_33,2019-05-29,2021-04-04
p_19883,p_22687,dev_1,2021-10-25,2021-05-29
p_19883,p_38080,dev_660,2021-12-04,2020-03-31
p_19883,p_43360,dev_206,2020-12-02,2021-11-25
p_19884,p_44359,dev_893,2021-12-25,2020-11-02
p_19884,p_79502,dev_1678,2020-03-16,2020-06-22
p_19885,p_69268,dev_893,2020-02-27,2020-07-07
p_19885,p_96319,dev_2575,2020-10-27,2020-09-13
p_19886,p_54122,dev_2717,2019-10-10,2021-05-12
p_19886,p_56610,dev_488,2020-07-22,2022-03-15
p_19886,p_61303,dev_25,2019-06-09,2021-09-29
p_19887,p_27513,dev_1,2022-02-10,2020-07-03
p_19887,p_28805,dev_2730,2020-02-22,2021-11-14
p_19887,p_49399,dev_1590,2019-10-10,2020-11-23
p_19888,p_28436,dev_1886,2020-04-18,2021-11-20
p_19888,p_70575,dev_825,2020-07-15,2021-10-25
p_19889,p_50030,dev_2133,2019-06-03,2021-01-11
p_19889,p_59441,dev_24,2021-10-22,2021-11-07
p_19889,p_96216,dev_2099,2020-08-07,2019-08-09
p_19890,p_29519,dev_8,2020-11-17,2021-08-06
p_19891,p_24845,dev_252,2021-10-20,2022-04-28
p_19891,p_42880,dev_6,2019-08-16,2021-07-04
p_19891,p_82326,dev_128,2020-06-28,2019-08-17
p_19892,p_21873,dev_823,2021-01-22,2019-08-17
p_19892,p_35856,dev_991,2021-08-30,2020-09-13
p_19892,p_60537,dev_1,2019-09-03,2021-07-03
p_19893,p_38748,dev_1,2021-03-07,2020-09-07
p_19893,p_54905,dev_874,2020-12-27,2021-01-15
p_19894,p_43066,dev_5,2021-08-01,2020-05-28
p_19894,p_55722,dev_2691,2020-10-15,2020-08-07
p_19894,p_99034,dev_37,2021-02-06,2021-05-20
p_19895,p_23740,dev_725,2019-11-15,2022-05-09
p_19895,p_68387,dev_39,2021-12-03,2020-05-03
p_19896,p_62015,dev_821,2020-04-12,2021-02-17
p_19896,p_67349,dev_2386,2021-05-14,2022-05-02
p_19897,p_54941,dev_222,2021-12-26,2021-08-14
p_19897,p_55261,dev_9,2021-01-23,2022-02-28
p_19897,p_94493,dev_2718,2021-05-02,2021-02-11
p_19898,p_70741,dev_30,2020-11-18,2019-10-28
p_19899,p_84435,dev_4,2019-07-24,2020-04-24
p_19899,p_86310,dev_1811,2022-03-13,2020-07-18
p_19900,p_33706,dev_1,2019-09-10,2020-06-27
p_19900,p_83305,dev_1,2021-02-18,2022-01-23
p_19901,p_26695,dev_1083,2019-07-04,2019-12-25
p_19901,p_84929,dev_1086,2019-12-26,2020-08-25
p_19902,p_42257,dev_800,2022-04-08,2020-07-30
p_19902,p_68945,dev_18,2022-01-25,2021-11-29
p_19903,p_27520,dev_585,2020-01-17,2019-09-03
p_19903,p_28599,dev_1610,2021-10-08,2019-08-15
p_19904,p_21046,dev_2978,2021-03-14,2021-09-28
p_19904,p_62970,dev_1,2021-03-18,2019-09-05
p_19905,p_62018,dev_7,2020-05-07,2020-03-20
p_19905,p_66909,dev_1717,2022-05-21,2019-10-31
p_19905,p_99029,dev_10,2022-03-10,2020-06-16
p_19906,p_47779,dev_1282,2022-04-25,2020-09-12
p_19906,p_48137,dev_1364,2021-02-22,2019-12-23
p_19906,p_78438,dev_8,2021-04-18,2020-12-07
p_19907,p_58796,dev_2065,2020-02-07,2020-03-10
p_19907,p_62905,dev_2143,2020-11-01,2020-06-13
p_19908,p_50614,dev_1,2022-03-06,2019-09-02
p_19909,p_50047,dev_2728,2020-07-18,2021-03-26
p_19909,p_52407,dev_2004,2021-02-15,2020-03-16
p_19909,p_78150,dev_1,2020-12-10,2021-11-26
p_19910,p_56558,dev_2660,2021-08-07,2021-07-31
p_19910,p_95269,dev_951,2020-07-26,2022-01-27
p_19911,p_41887,dev_2186,2022-03-12,2019-11-21
p_19911,p_64866,dev_1506,2020-05-25,2021-03-21
p_19911,p_69312,dev_730,2020-06-10,2020-05-20
p_19912,p_55137,dev_2650,2022-05-14,2021-12-17
p_19913,p_73079,dev_621,2020-06-30,2020-09-04
p_19914,p_50501,dev_81,2019-09-13,2019-07-12
p_19914,p_52596,dev_1567,2019-08-01,2019-08-23
p_19914,p_70441,dev_2111,2021-11-04,2020-05-16
p_19915,p_24383,dev_53,2021-08-25,2020-02-13
p_19915,p_28868,dev_2983,2020-11-26,2021-07-11
p_19915,p_48559,dev_131,2021-10-17,2019-11-05
p_19916,p_67263,dev_27,2021-01-29,2022-05-17
p_19916,p_82607,dev_917,2020-03-05,2022-05-08
p_19918,p_21808,dev_1,2021-05-15,2022-01-25
p_19918,p_70572,dev_62,2021-09-27,2020-03-04
p_19918,p_74852,dev_2993,2021-09-03,2020-04-30
p_19919,p_24058,dev_2295,2019-08-13,2020-02-12
p_19919,p_34194,dev_872,2020-11-13,2020-04-16
p_19919,p_54414,dev_499,2020-06-24,2019-08-26
p_19920,p_61360,dev_1,2021-05-19,2021-01-23
p_19920,p_78286,dev_1,2021-10-18,2021-11-15
p_19920,p_86227,dev_1170,2020-05-26,2019-10-24
p_19921,p_25784,dev_2316,2019-12-07,2020-10-25
p_19921,p_87592,dev_5,2020-10-09,2021-11-26
p_19922,p_56530,dev_2,2021-11-11,2019-06-21
p_19922,p_61204,dev_10,2020-04-28,2020-02-23
p_19922,p_67651,dev_135,2021-07-02,2022-05-07
p_19923,p_28651,dev_2766,2021-08-23,2020-03-15
p_19924,p_32804,dev_225,2021-06-03,2022-03-22
p_19924,p_98980,dev_8,2021-02-09,2021-12-04
p_19925,p_57856,dev_59,2019-07-02,2019-11-20
p_19925,p_72645,dev_1,2019-11-15,2021-05-14
p_19926,p_62793,dev_5,2019-07-29,2020-03-18
p_19926,p_68663,dev_2773,2021-06-16,2020-12-14
p_19926,p_75470,dev_2744,2020-09-18,2020-10-01
p_19927,p_22305,dev_2356,2022-02-23,2019-09-12
p_19927,p_42192,dev_2072,2019-06-27,2019-11-13
p_19927,p_83810,dev_706,2020-06-08,2021-12-03
p_19928,p_27418,dev_170,2020-01-15,2020-08-13
p_19928,p_56183,dev_1111,2020-01-19,2021-01-08
p_19929,p_28800,dev_2425,2020-05-04,2020-04-26
p_19929,p_60126,dev_692,2019-09-16,2022-04-03
p_19930,p_31573,dev_1,2021-08-21,2021-08-04
p_19930,p_33202,dev_2873,2020-03-10,2022-03-07
p_19930,p_41161,dev_40,2021-03-30,2019-09-11
p_19931,p_27776,dev_1864,2021-01-07,2020-09-12
p_19931,p_53689,dev_1178,2020-06-20,2020-05-04
p_19932,p_84618,dev_1944,2020-04-11,2020-10-03
p_19932,p_96368,dev_7,2020-08-14,2019-06-10
p_19933,p_82035,dev_2620,2020-07-11,2021-02-18
p_19934,p_27736,dev_835,2020-12-17,2019-10-17
p_19934,p_84334,dev_2417,2021-10-26,2021-03-25
p_19935,p_24252,dev_2719,2022-04-18,2021-04-04
p_19935,p_65689,dev_20,2022-01-05,2021-06-15
p_19936,p_48967,dev_29,2019-11-04,2020-08-18
p_19936,p_63322,dev_2132,2020-02-24,2021-08-22
p_19936,p_76626,dev_4,2022-02-11,2019-07-05
p_19937,p_33490,dev_2324,2020-05-21,2021-01-02
p_19937,p_94683,dev_1924,2021-02-04,2020-12-16
p_19938,p_60311,dev_2319,2022-01-12,2022-04-01
p_19939,p_59106,dev_74,2021-05-30,2020-02-23
p_19939,p_75015,dev_10,2019-12-17,2020-09-21
p_19939,p_83894,dev_539,2019-11-24,2021-11-10
p_19940,p_42573,dev_1993,2020-12-09,2019-12-02
p_19940,p_71819,dev_2694,2021-12-28,2019-11-19
p_19941,p_42270,dev_2214,2021-12-07,2022-04-12
p_19941,p_71108,dev_54,2019-10-01,2019-07-10
p_19942,p_60184,dev_1722,2020-04-15,2019-11-16
p_19942,p_74848,dev_2687,2021-03-17,2021-06-18
p_19942,p_76389,dev_52,2020-09-19,2022-05-22
p_19943,p_39526,dev_2114,2020-07-22,2020-01-10
p_19943,p_70933,dev_2396,2019-12-06,2021-02-15
p_19943,p_98469,dev_643,2021-09-15,2021-11-14
p_19944,p_73687,dev_113,2020-10-11,2022-02-01
p_19944,p_74210,dev_2665,2021-07-16,2021-01-14
p_19945,p_45027,dev_6,2022-03-10,2021-04-26
p_19945,p_52009,dev_2022,2020-01-09,2022-05-12
p_19945,p_62320,dev_678,2019-06-20,2019-07-14
p_19946,p_37928,dev_776,2020-02-01,2019-10-20
p_19946,p_53828,dev_1,2022-01-26,2021-09-09
p_19947,p_41302,dev_2306,2019-06-02,2022-05-02
p_19948,p_49179,dev_1860,2019-10-20,2019-08-21
p_19949,p_26305,dev_1751,2022-05-14,2021-08-22
p_19949,p_40650,dev_2652,2022-05-20,2020-04-16
p_19949,p_50497,dev_55,2020-03-20,2020-08-07
p_19950,p_22962,dev_2523,2019-09-29,2019-10-23
p_19950,p_65682,dev_1,2020-10-26,2021-05-26
p_19951,p_98032,dev_2196,2019-05-27,2022-01-19
p_19952,p_30982,dev_782,2021-03-10,2021-03-20
p_19952,p_37897,dev_449,2019-10-10,2019-07-24
p_19953,p_86207,dev_415,2020-01-25,2021-11-26
p_19953,p_96885,dev_24,2021-10-12,2020-03-20
p_19954,p_75927,dev_1,2021-05-20,2020-10-25
p_19955,p_30392,dev_1507,2020-09-03,2019-07-01
p_19955,p_66937,dev_10,2019-10-03,2021-07-30
p_19955,p_96937,dev_256,2020-02-13,2020-05-16
p_19956,p_70452,dev_2711,2022-04-11,2021-12-26
p_19956,p_90997,dev_876,2022-03-23,2021-12-22
p_19956,p_95554,dev_2027,2019-11-13,2020-03-30
p_19957,p_44576,dev_1998,2021-02-02,2021-12-28
p_19957,p_51929,dev_1466,2020-07-12,2019-06-26
p_19958,p_35890,dev_620,2020-03-18,2020-01-09
p_19958,p_57176,dev_726,2021-04-11,2020-12-18
p_19958,p_78999,dev_1,2020-07-09,2022-04-22
p_19960,p_55884,dev_4,2021-07-24,2021-03-10
p_19960,p_79230,dev_1192,2020-11-22,2021-05-05
p_19961,p_29137,dev_302,2019-06-17,2022-05-05
p_19961,p_76402,dev_2179,2019-06-15,2019-08-13
p_19961,p_99838,dev_1,2020-06-08,2020-11-15
p_19962,p_22928,dev_407,2021-04-17,2020-04-17
p_19962,p_29915,dev_1218,2021-03-14,2021-04-14
p_19962,p_86144,dev_99,2021-01-06,2019-12-21
p_19963,p_30258,dev_2243,2020-05-05,2021-08-26
p_19963,p_62649,dev_1860,2019-08-13,2021-05-18
p_19964,p_39542,dev_22,2021-12-31,2021-07-20
p_19965,p_22806,dev_1082,2019-10-09,2022-01-23
p_19965,p_36128,dev_282,2019-06-21,2020-12-28
p_19965,p_69457,dev_97,2020-03-25,2021-03-29
p_19966,p_50237,dev_893,2021-09-02,2019-10-13
p_19966,p_81640,dev_6,2021-12-14,2022-04-05
p_19967,p_21427,dev_2018,2021-03-22,2020-04-14
p_19967,p_30649,dev_1572,2021-07-17,2021-06-12
p_19967,p_50565,dev_1313,2019-06-06,2021-09-16
p_19968,p_35676,dev_399,2021-05-08,2021-11-30
p_19968,p_41883,dev_2881,2020-07-01,2021-06-23
p_19969,p_25036,dev_3,2020-02-23,2020-08-20
p_19970,p_26481,dev_1,2022-03-23,2019-06-14
p_19971,p_90968,dev_2732,2020-03-24,2021-07-11
p_19971,p_93252,dev_2557,2019-10-28,2021-01-15
p_19972,p_24439,dev_2974,2022-02-17,2020-02-29
p_19972,p_35816,dev_530,2021-04-30,2020-04-23
p_19973,p_43222,dev_52,2020-05-12,2019-12-09
p_19973,p_96617,dev_130,2019-06-23,2022-03-19
p_19974,p_45187,dev_1942,2022-05-07,2020-10-06
p_19974,p_46939,dev_276,2021-06-02,2021-11-13
p_19975,p_25597,dev_890,2021-08-19,2019-08-24
p_19975,p_43720,dev_21,2022-01-12,2021-06-13
p_19975,p_75298,dev_862,2021-02-10,2019-11-27
p_19976,p_32879,dev_84,2021-08-07,2019-07-18
p_19976,p_40172,dev_1426,2021-05-04,2020-12-18
p_19977,p_30270,dev_1023,2021-03-20,2022-05-09
p_19977,p_73452,dev_2931,2020-09-21,2020-07-30
p_19977,p_78240,dev_1791,2019-06-26,2020-10-10
p_19978,p_48515,dev_997,2022-01-16,2021-12-12
p_19978,p_79484,dev_1,2021-10-23,2020-08-22
p_19979,p_29031,dev_4,2019-07-20,2021-06-25
p_19979,p_36400,dev_2016,2021-09-14,2021-03-12
p_19979,p_84295,dev_34,2021-04-05,2020-07-15
p_19980,p_33165,dev_189,2021-09-06,2019-08-31
p_19980,p_48915,dev_937,2020-03-30,2020-11-06
p_19981,p_49615,dev_2,2020-03-21,2020-03-11
p_19981,p_77397,dev_1,2021-06-02,2021-11-02
p_19981,p_92593,dev_337,2022-04-01,2020-01-23
p_19982,p_43415,dev_2,2021-11-22,2021-08-29
p_19982,p_56236,dev_4,2021-04-29,2019-09-19
p_19983,p_46918,dev_1,2021-09-10,2019-06-16
p_19983,p_87172,dev_2656,2020-05-15,2021-01-01
p_19984,p_72010,dev_3,2022-03-07,2021-12-10
p_19985,p_23062,dev_761,2019-06-28,2021-06-26
p_19985,p_30520,dev_8,2021-04-18,2020-11-10
p_19985,p_36069,dev_8,2020-08-28,2021-10-27
p_19986,p_46573,dev_167,2020-04-24,2021-08-01
p_19986,p_51691,dev_748,2020-06-08,2021-08-06
p_19986,p_62814,dev_749,2019-11-24,2019-09-09
p_19987,p_49303,dev_450,2020-12-26,2021-09-11
p_19988,p_40262,dev_4,2020-01-07,2019-08-23
p_19988,p_93974,dev_40,2019-11-05,2019-08-25
p_19989,p_54379,dev_2804,2019-10-01,2021-02-02
p_19989,p_88444,dev_1234,2022-04-18,2021-01-01
p_19990,p_28204,dev_1,2019-10-13,2020-09-23
p_19990,p_54719,dev_1594,2021-02-04,2021-06-19
p_19991,p_28827,dev_10,2019-05-28,2019-09-08
p_19991,p_72592,dev_175,2021-07-31,2022-01-14
p_19991,p_96253,dev_1275,2021-03-17,2020-08-16
p_19992,p_35695,dev_1,2022-01-10,2020-11-09
p_19992,p_90772,dev_312,2022-04-18,2020-07-17
p_19993,p_25442,dev_44,2020-09-16,2020-02-23
p_19993,p_27199,dev_1375,2021-10-16,2022-04-08
p_19993,p_43020,dev_2048,2020-12-09,2020-01-18
p_19994,p_33040,dev_509,2021-05-15,2019-12-12
p_19994,p_49770,dev_973,2019-11-05,2021-01-26
p_19994,p_99088,dev_1583,2019-12-12,2022-05-06
p_19995,p_32125,dev_1,2021-05-15,2022-05-08
p_19995,p_58737,dev_1,2019-05-31,2020-03-05
p_19996,p_21076,dev_290,2019-08-07,2022-05-15
p_19996,p_64380,dev_1,2019-07-26,2021-03-13
p_19997,p_50641,dev_268,2019-11-23,2019-06-03
p_19997,p_55772,dev_1,2020-02-21,2020-06-09
p_19998,p_27536,dev_500,2021-02-14,2019-12-28
p_19998,p_63731,dev_1205,2020-03-08,2021-04-29
p_19999,p_51291,dev_1,2020-05-10,2020-10-03
p_20000,p_51156,dev_1,2020-11-19,2021-11-19
p_20000,p_78303,dev_41,2021-09-07,2020-02-07
p_20001,p_28754,dev_112,2019-12-10,2021-04-07
p_20001,p_43580,dev_808,2019-10-02,2019-10-13
p_20002,p_61763,dev_1,2021-01-04,2021-03-10
p_20002,p_88976,dev_801,2020-04-17,2021-12-15
p_20003,p_31094,dev_1,2019-08-04,2021-11-11
p_20003,p_53875,dev_2177,2019-06-23,2019-09-10
p_20003,p_75329,dev_2487,2021-08-03,2021-06-22
