person_id,contact_id,level
p_71246,p_99867,21
p_71248,p_75944,8
p_71255,p_96973,83
p_71256,p_83506,98
p_71260,p_90542,0
p_71261,p_98093,31
p_71262,p_91027,0
p_71264,p_90842,43
p_71265,p_71595,57
p_71265,p_98884,76
p_71267,p_80029,64
p_71268,p_91372,47
p_71269,p_80778,57
p_71271,p_86790,82
p_71274,p_72555,37
p_71277,p_89024,36
p_71278,p_80217,46
p_71283,p_77746,17
p_71285,p_81413,0
p_71286,p_98098,3
p_71288,p_80643,61
p_71290,p_93683,2
p_71292,p_74046,47
p_71293,p_81666,0
p_71294,p_92759,15
p_71295,p_94721,55
p_71296,p_95102,33
p_71298,p_73094,6
p_71298,p_94205,92
p_71299,p_84431,1
p_71306,p_98827,15
p_71306,p_99453,48
p_71307,p_84420,16
p_71312,p_83529,8
p_71313,p_97089,65
p_71314,p_81040,0
p_71315,p_74238,41
p_71322,p_93542,17
p_71323,p_90326,72
p_71325,p_80482,76
p_71326,p_98301,3
p_71329,p_74231,55
p_71330,p_74929,28
p_71330,p_97200,92
p_71333,p_90241,0
p_71337,p_74122,38
p_71337,p_76821,73
p_71343,p_87460,96
p_71344,p_87959,75
p_71344,p_92601,75
p_71345,p_86254,5
p_71346,p_87331,0
p_71349,p_82390,0
p_71349,p_85757,66
p_71351,p_91758,65
p_71354,p_87484,8
p_71354,p_94816,97
p_71357,p_93025,17
p_71360,p_78779,15
p_71361,p_92428,4
p_71363,p_79708,4
p_71364,p_95225,34
p_71365,p_89223,0
p_71366,p_76733,0
p_71367,p_85763,28
p_71375,p_89893,29
p_71382,p_76458,96
p_71383,p_85512,9
p_71385,p_90656,68
p_71386,p_75071,39
p_71389,p_91707,8
p_71390,p_87221,71
p_71392,p_81932,99
p_71394,p_91274,93
p_71400,p_74362,9
p_71401,p_84123,0
p_71405,p_93075,5
p_71408,p_72164,28
p_71409,p_81966,62
p_71410,p_94734,27
p_71416,p_92238,2
p_71417,p_95763,7
p_71423,p_93521,10
p_71424,p_80756,77
p_71424,p_82562,5
p_71427,p_88233,25
p_71428,p_92690,19
p_71430,p_86759,4
p_71431,p_98482,70
p_71432,p_97148,72
p_71433,p_98678,0
p_71434,p_83189,4
p_71436,p_83218,8
p_71438,p_73418,65
p_71439,p_77440,90
p_71442,p_74183,86
p_71443,p_94435,0
p_71444,p_73032,27
p_71445,p_88296,35
p_71447,p_88281,74
p_71448,p_93454,10
p_71449,p_82106,50
p_71452,p_92954,1
p_71453,p_75894,71
p_71456,p_79468,56
p_71458,p_87102,95
p_71459,p_97531,9
p_71466,p_89959,0
p_71467,p_75492,57
p_71467,p_83080,0
p_71473,p_82142,6
p_71474,p_72894,45
p_71480,p_74433,29
p_71483,p_92811,14
p_71484,p_81000,5
p_71485,p_84853,36
p_71487,p_85224,95
p_71490,p_77637,3
p_71491,p_75452,42
p_71492,p_73984,75
p_71493,p_81387,30
p_71494,p_93080,20
p_71498,p_72363,72
p_71498,p_93491,51
p_71501,p_97363,19
p_71502,p_84163,65
p_71503,p_93841,6
p_71504,p_88972,22
p_71505,p_86629,62
p_71506,p_84547,15
p_71508,p_72127,23
p_71509,p_81933,77
p_71509,p_91320,53
p_71511,p_98821,71
p_71513,p_89833,12
p_71514,p_94309,0
p_71516,p_79221,85
p_71518,p_88039,49
p_71518,p_94783,0
p_71519,p_78846,36
p_71519,p_80237,88
p_71520,p_72189,0
p_71520,p_79542,15
p_71521,p_72227,0
p_71521,p_82814,64
p_71523,p_91559,60
p_71525,p_92110,0
p_71528,p_92427,57
p_71529,p_83052,87
p_71531,p_84696,5
p_71533,p_96900,8
p_71534,p_82071,0
p_71542,p_72681,97
p_71544,p_95761,23
p_71547,p_94236,47
p_71551,p_90232,1
p_71553,p_98152,8
p_71554,p_80198,0
p_71555,p_82619,0
p_71558,p_77121,69
p_71559,p_77887,56
p_71560,p_89560,81
p_71561,p_79672,48
p_71561,p_99046,90
p_71562,p_77662,5
p_71565,p_73209,48
p_71567,p_80408,56
p_71570,p_90441,26
p_71573,p_87555,0
p_71576,p_93369,76
p_71577,p_97014,0
p_71580,p_79447,85
p_71582,p_74512,0
p_71587,p_90496,7
p_71590,p_83367,94
p_71591,p_71735,2
p_71597,p_88991,86
p_71601,p_93362,40
p_71607,p_77992,22
p_71610,p_79990,17
p_71610,p_86695,19
p_71614,p_87967,3
p_71615,p_82190,3
p_71617,p_87211,38
p_71620,p_79151,2
p_71623,p_83522,11
p_71627,p_79116,32
p_71630,p_94356,87
p_71630,p_96898,71
p_71631,p_72107,19
p_71631,p_75698,5
p_71633,p_99740,57
p_71637,p_82291,1
p_71638,p_74625,26
p_71639,p_73578,0
p_71643,p_71648,51
p_71645,p_72666,28
p_71648,p_99890,31
p_71650,p_84374,11
p_71650,p_93528,92
p_71651,p_84793,86
p_71653,p_80522,75
p_71654,p_74607,50
p_71661,p_91680,2
p_71662,p_91414,50
p_71663,p_74955,0
p_71663,p_81927,13
p_71665,p_90448,27
p_71671,p_84460,93
p_71673,p_77664,98
p_71675,p_95131,94
p_71678,p_88782,93
p_71680,p_96873,70
p_71682,p_89786,61
p_71682,p_93619,0
p_71683,p_87338,84
p_71685,p_80751,4
p_71686,p_75951,79
p_71690,p_85870,33
p_71692,p_72062,16
p_71692,p_73625,69
p_71693,p_72184,9
p_71694,p_99598,8
p_71698,p_93515,91
p_71698,p_94695,8
p_71700,p_97176,99
p_71705,p_73047,82
p_71709,p_96455,11
p_71712,p_96827,23
p_71716,p_74248,8
p_71718,p_97789,41
p_71719,p_75753,69
p_71719,p_87266,54
p_71722,p_91269,99
p_71723,p_79574,0
p_71725,p_82979,66
p_71728,p_86397,52
p_71731,p_73501,46
p_71733,p_87131,0
p_71734,p_94133,0
p_71735,p_99309,49
p_71740,p_82331,21
p_71742,p_92753,11
p_71747,p_88585,69
p_71749,p_78767,50
p_71749,p_95712,9
p_71752,p_93937,57
p_71756,p_89420,65
p_71758,p_90627,76
p_71761,p_88297,7
p_71764,p_91153,20
p_71770,p_72217,99
p_71771,p_79272,4
p_71776,p_79895,25
p_71778,p_88641,89
p_71780,p_75814,53
p_71786,p_88183,97
p_71787,p_74881,0
p_71788,p_81653,64
p_71789,p_98857,0
p_71790,p_88701,36
p_71793,p_86359,10
p_71795,p_74431,84
p_71795,p_90012,63
p_71797,p_79768,92
p_71798,p_80641,92
p_71800,p_73243,98
p_71801,p_75616,95
p_71801,p_93576,57
p_71802,p_89542,3
p_71809,p_85018,45
p_71812,p_71969,1
p_71814,p_99740,85
p_71816,p_77418,1
p_71816,p_91685,8
p_71820,p_84683,10
p_71824,p_94029,43
p_71826,p_93627,34
p_71829,p_86632,37
p_71830,p_74050,65
p_71830,p_96749,0
p_71834,p_91360,29
p_71835,p_88576,77
p_71838,p_76704,69
p_71838,p_89466,30
p_71839,p_90134,4
p_71843,p_83287,98
p_71844,p_76936,17
p_71848,p_93147,11
p_71849,p_74210,8
p_71850,p_87593,57
p_71851,p_72809,86
p_71852,p_82200,40
p_71859,p_84014,4
p_71864,p_89151,0
p_71868,p_79995,44
p_71870,p_72012,16
p_71870,p_84608,93
p_71872,p_76510,56
p_71873,p_82664,50
p_71873,p_95025,67
p_71874,p_93861,57
p_71878,p_74052,22
p_71878,p_99452,23
p_71884,p_98994,95
p_71886,p_79484,68
p_71888,p_97314,45
p_71891,p_99173,91
p_71892,p_88658,94
p_71893,p_87525,3
p_71897,p_74348,0
p_71897,p_94069,56
p_71899,p_84588,0
p_71901,p_84476,0
p_71902,p_84837,64
p_71905,p_78307,79
p_71908,p_83983,53
p_71911,p_89917,0
p_71917,p_73928,4
p_71920,p_83861,40
p_71920,p_86996,21
p_71921,p_89263,67
p_71926,p_85824,83
p_71927,p_87254,63
p_71927,p_87425,22
p_71931,p_80469,60
p_71934,p_74917,45
p_71940,p_87805,10
p_71942,p_89143,0
p_71943,p_84621,84
p_71943,p_85075,59
p_71947,p_87120,46
p_71956,p_74084,8
p_71959,p_78229,17
p_71965,p_77857,6
p_71967,p_92003,88
p_71971,p_91346,51
p_71974,p_96227,96
p_71975,p_75234,82
p_71976,p_82900,50
p_71977,p_81533,91
p_71978,p_78416,14
p_71979,p_80100,0
p_71980,p_78318,31
p_71980,p_98176,70
p_71986,p_99871,1
p_71987,p_77717,0
p_71987,p_91133,0
p_71988,p_75507,1
p_71991,p_79051,43
p_71992,p_85617,81
p_71992,p_91064,33
p_71993,p_83385,78
p_71996,p_98707,0
p_71997,p_77901,39
p_71998,p_84725,95
p_72001,p_92293,9
p_72002,p_92311,61
p_72003,p_88880,0
p_72003,p_90438,38
p_72004,p_98581,3
p_72006,p_75284,0
p_72008,p_92308,59
p_72011,p_96442,46
p_72017,p_79229,54
p_72018,p_77411,19
p_72020,p_78561,0
p_72023,p_95661,0
p_72027,p_78825,63
p_72029,p_78222,15
p_72029,p_83271,0
p_72032,p_93633,12
p_72036,p_91535,7
p_72038,p_93008,26
p_72044,p_94884,2
p_72047,p_91831,4
p_72047,p_98694,45
p_72049,p_87045,0
p_72050,p_73858,52
p_72050,p_98100,0
p_72052,p_77581,7
p_72054,p_82349,19
p_72054,p_82773,3
p_72056,p_83544,27
p_72058,p_98220,15
p_72061,p_90098,90
p_72061,p_97346,92
p_72063,p_99117,89
p_72066,p_87248,0
p_72067,p_73906,48
p_72070,p_79182,67
p_72072,p_77807,48
p_72072,p_92357,33
p_72073,p_97293,4
p_72075,p_91643,51
p_72077,p_99456,35
p_72079,p_95661,24
p_72080,p_94425,26
p_72086,p_92817,21
p_72087,p_96516,44
p_72088,p_99017,27
p_72092,p_88095,55
p_72094,p_99737,67
p_72095,p_75660,73
p_72097,p_73486,90
p_72098,p_97891,81
p_72100,p_73152,1
p_72102,p_94406,39
p_72104,p_93531,95
p_72108,p_89995,93
p_72112,p_73689,7
p_72113,p_80747,90
p_72116,p_74437,0
p_72117,p_77811,4
p_72122,p_95630,11
p_72123,p_90275,44
p_72126,p_87446,61
p_72128,p_92506,2
p_72130,p_98976,98
p_72131,p_74813,0
p_72134,p_79223,41
p_72135,p_72700,0
p_72136,p_94839,13
p_72137,p_90075,50
p_72142,p_98628,56
p_72149,p_84752,47
p_72151,p_90461,78
p_72152,p_89109,75
p_72152,p_97193,5
p_72153,p_90303,65
p_72155,p_92820,13
p_72157,p_76045,37
p_72164,p_96735,25
p_72167,p_99568,51
p_72168,p_77658,64
p_72168,p_81085,10
p_72169,p_99661,93
p_72170,p_72585,90
p_72170,p_73434,85
p_72172,p_73216,59
p_72178,p_74788,65
p_72185,p_75399,95
p_72185,p_91389,34
p_72195,p_74224,0
p_72195,p_92247,60
p_72196,p_90098,66
p_72203,p_83167,57
p_72204,p_82317,41
p_72205,p_95174,76
p_72207,p_96527,92
p_72208,p_78367,24
p_72209,p_73233,0
p_72211,p_99965,49
p_72212,p_73037,2
p_72212,p_76780,63
p_72217,p_91934,68
p_72218,p_85190,26
p_72218,p_94767,70
p_72220,p_78566,5
p_72221,p_92301,14
p_72231,p_97283,7
p_72234,p_91106,0
p_72235,p_82650,9
p_72236,p_75005,16
p_72244,p_76852,9
p_72247,p_88482,89
p_72249,p_93638,32
p_72250,p_73559,4
p_72251,p_74917,20
p_72252,p_81463,68
p_72257,p_73929,27
p_72259,p_98423,54
p_72260,p_88316,55
p_72261,p_77551,0
p_72262,p_98664,32
p_72263,p_94371,91
p_72264,p_79217,55
p_72265,p_73611,0
p_72265,p_81452,57
p_72268,p_82554,31
p_72269,p_81044,77
p_72271,p_74427,5
p_72279,p_85686,25
p_72283,p_95196,52
p_72284,p_84620,21
p_72286,p_87222,73
p_72287,p_75358,76
p_72288,p_77984,59
p_72291,p_75669,76
p_72294,p_78570,2
p_72296,p_98345,22
p_72307,p_90146,16
p_72307,p_99673,93
p_72309,p_92188,86
p_72311,p_81811,44
p_72314,p_79280,0
p_72314,p_81745,40
p_72315,p_84069,16
p_72316,p_76071,71
p_72316,p_82904,21
p_72317,p_89942,41
p_72321,p_83840,62
p_72322,p_90763,49
p_72323,p_91918,0
p_72327,p_84682,1
p_72328,p_95627,53
p_72329,p_77585,91
p_72330,p_82571,2
p_72333,p_94349,0
p_72336,p_78965,92
p_72337,p_86469,76
p_72337,p_90062,0
p_72338,p_79180,58
p_72341,p_73817,3
p_72341,p_83035,86
p_72344,p_87598,77
p_72346,p_97098,35
p_72350,p_73315,89
p_72351,p_75827,10
p_72354,p_91538,6
p_72355,p_97895,0
p_72357,p_98574,98
p_72358,p_96150,33
p_72359,p_83128,86
p_72362,p_82436,91
p_72364,p_98312,0
p_72366,p_94510,9
p_72368,p_76767,38
p_72368,p_94488,2
p_72377,p_95735,34
p_72385,p_76876,38
p_72385,p_87238,25
p_72392,p_83733,62
p_72394,p_98728,8
p_72396,p_87537,76
p_72396,p_90864,15
p_72398,p_75457,55
p_72399,p_92568,38
p_72401,p_85417,30
p_72401,p_94766,79
p_72403,p_77027,84
p_72404,p_80381,8
p_72406,p_89839,50
p_72410,p_76787,34
p_72411,p_97693,4
p_72412,p_95092,8
p_72414,p_98471,1
p_72416,p_83599,5
p_72418,p_91813,16
p_72419,p_99933,16
p_72422,p_80181,0
p_72426,p_83332,7
p_72429,p_98892,0
p_72431,p_88288,44
p_72432,p_85263,41
p_72439,p_80976,22
p_72440,p_77150,0
p_72440,p_99987,0
p_72446,p_96204,25
p_72447,p_98086,9
p_72448,p_73536,76
p_72450,p_96540,34
p_72451,p_76026,54
p_72452,p_74133,17
p_72454,p_78637,39
p_72456,p_95125,57
p_72457,p_97954,32
p_72458,p_92332,44
p_72459,p_74847,40
p_72460,p_89886,5
p_72466,p_92372,41
p_72466,p_97023,2
p_72468,p_82885,72
p_72470,p_81847,25
p_72471,p_94068,24
p_72472,p_75221,87
p_72474,p_97550,0
p_72476,p_80661,0
p_72476,p_90345,90
p_72477,p_78590,0
p_72478,p_79730,77
p_72478,p_99272,0
p_72480,p_72890,38
p_72481,p_97646,46
p_72482,p_89840,55
p_72483,p_89068,84
p_72489,p_94701,0
p_72491,p_76429,37
p_72494,p_85596,72
p_72496,p_90268,54
p_72498,p_78348,0
p_72500,p_81894,14
p_72501,p_75729,29
p_72501,p_80440,34
p_72503,p_94062,63
p_72505,p_72872,64
p_72506,p_73871,24
p_72507,p_89928,89
p_72508,p_76307,0
p_72508,p_99374,0
p_72509,p_77019,30
p_72510,p_76601,37
p_72510,p_81297,0
p_72511,p_93257,0
p_72512,p_83641,75
p_72513,p_78598,47
p_72514,p_73687,62
p_72515,p_79745,0
p_72517,p_76934,70
p_72517,p_80342,78
p_72523,p_81549,3
p_72530,p_85439,6
p_72531,p_99816,5
p_72535,p_94116,73
p_72536,p_90544,74
p_72539,p_80233,5
p_72543,p_75485,21
p_72543,p_84298,0
p_72545,p_78775,58
p_72545,p_82175,0
p_72548,p_94651,3
p_72549,p_86158,23
p_72550,p_72670,63
p_72552,p_80614,59
p_72559,p_94282,7
p_72560,p_89755,56
p_72563,p_96732,35
p_72569,p_85382,8
p_72571,p_99788,25
p_72573,p_99909,88
p_72574,p_76274,61
p_72574,p_92298,7
p_72575,p_90158,0
p_72577,p_79123,87
p_72580,p_86102,29
p_72582,p_95618,39
p_72586,p_86310,3
p_72592,p_97434,0
p_72594,p_73862,0
p_72594,p_78369,20
p_72597,p_79359,33
p_72604,p_75885,60
p_72606,p_73601,92
p_72607,p_89481,79
p_72608,p_94501,0
p_72610,p_81995,39
p_72612,p_87539,61
p_72616,p_75316,0
p_72617,p_93660,9
p_72619,p_76281,90
p_72620,p_95953,0
p_72627,p_95786,44
p_72628,p_95949,86
p_72629,p_98815,68
p_72630,p_93391,85
p_72631,p_86307,2
p_72632,p_80274,2
p_72632,p_82011,14
p_72635,p_72954,5
p_72644,p_96799,64
p_72646,p_74374,11
p_72647,p_88418,48
p_72647,p_89589,59
p_72648,p_90727,55
p_72650,p_85170,23
p_72651,p_81936,41
p_72652,p_87003,0
p_72655,p_83735,50
p_72656,p_94967,99
p_72659,p_77587,2
p_72663,p_92256,40
p_72669,p_78697,69
p_72671,p_86851,1
p_72671,p_99437,51
p_72673,p_77904,34
p_72676,p_87187,81
p_72685,p_73257,94
p_72685,p_82986,18
p_72687,p_91342,32
p_72692,p_85785,4
p_72696,p_73448,17
p_72697,p_80295,32
p_72698,p_74985,38
p_72700,p_84288,78
p_72701,p_77432,8
p_72703,p_83250,3
p_72704,p_78631,56
p_72704,p_91441,78
p_72705,p_80515,7
p_72706,p_83761,25
p_72707,p_84009,87
p_72709,p_92486,78
p_72710,p_74296,80
p_72710,p_86940,66
p_72715,p_90245,54
p_72716,p_95944,85
p_72718,p_80696,75
p_72719,p_94597,28
p_72726,p_82861,93
p_72728,p_72772,31
p_72729,p_97076,84
p_72731,p_88116,12
p_72732,p_85841,16
p_72734,p_92971,52
p_72734,p_95668,18
p_72736,p_96431,36
p_72737,p_94227,64
p_72738,p_76518,27
p_72741,p_81591,74
p_72747,p_78223,70
p_72750,p_94165,13
p_72753,p_90730,55
p_72753,p_96673,72
p_72757,p_81509,61
p_72758,p_95421,42
p_72760,p_95262,18
p_72762,p_84086,94
p_72763,p_86667,98
p_72765,p_77571,30
p_72767,p_95603,82
p_72770,p_98345,76
p_72777,p_73390,24
p_72778,p_78228,55
p_72780,p_83577,0
p_72781,p_76566,11
p_72791,p_99689,0
p_72795,p_93537,38
p_72798,p_79820,47
p_72800,p_86326,34
p_72803,p_81596,64
p_72804,p_85146,48
p_72806,p_97241,3
p_72807,p_85455,1
p_72811,p_94834,83
p_72812,p_86636,24
p_72814,p_83337,3
p_72817,p_78799,8
p_72823,p_91144,75
p_72825,p_76949,51
p_72827,p_87108,93
p_72828,p_92435,19
p_72830,p_79153,62
p_72835,p_86171,0
p_72837,p_98597,0
p_72840,p_94491,2
p_72841,p_99375,99
p_72842,p_76521,54
p_72846,p_73992,71
p_72847,p_75448,0
p_72847,p_94296,66
p_72851,p_73041,41
p_72851,p_82890,79
p_72852,p_93939,94
p_72852,p_97313,33
p_72854,p_80628,88
p_72856,p_88087,46
p_72864,p_97169,5
p_72865,p_91508,73
p_72867,p_98282,33
p_72868,p_78803,7
p_72871,p_80469,23
p_72874,p_93200,33
p_72880,p_91954,78
p_72882,p_85169,40
p_72884,p_83668,9
p_72885,p_87470,49
p_72886,p_97277,72
p_72897,p_84553,18
p_72898,p_79363,5
p_72899,p_94722,7
p_72901,p_95143,90
p_72904,p_79972,65
p_72909,p_82544,62
p_72910,p_83017,46
p_72912,p_82716,7
p_72913,p_98521,19
p_72918,p_79769,1
p_72920,p_78059,0
p_72921,p_85793,66
p_72924,p_81448,91
p_72926,p_81278,99
p_72928,p_85338,8
p_72932,p_95839,94
p_72933,p_89675,71
p_72934,p_75280,59
p_72934,p_82439,23
p_72935,p_79746,1
p_72942,p_97952,18
p_72943,p_85293,51
p_72944,p_83802,4
p_72946,p_89846,32
p_72948,p_86115,5
p_72948,p_95464,95
p_72950,p_84117,63
p_72951,p_91121,52
p_72951,p_96237,63
p_72953,p_78269,0
p_72955,p_95276,36
p_72957,p_94028,82
p_72959,p_84387,9
p_72961,p_82998,25
p_72962,p_97818,64
p_72968,p_82204,3
p_72970,p_87038,3
p_72971,p_80754,82
p_72976,p_83484,0
p_72978,p_94251,56
p_72982,p_85608,77
p_72985,p_77503,57
p_72985,p_93215,4
p_72986,p_87170,0
p_72987,p_99650,0
p_72988,p_88187,93
p_72991,p_92284,0
p_72993,p_76366,50
p_72993,p_98500,49
p_72995,p_98945,69
p_72996,p_82031,63
p_72996,p_93874,2
p_72998,p_75885,10
p_73002,p_84155,97
p_73005,p_73524,57
p_73010,p_86524,7
p_73012,p_84250,5
p_73017,p_92346,0
p_73018,p_99445,28
p_73023,p_89791,30
p_73028,p_83661,46
p_73029,p_96729,97
p_73031,p_77298,71
p_73037,p_79729,32
p_73039,p_87794,73
p_73045,p_77865,7
p_73045,p_84409,7
p_73048,p_78912,14
p_73049,p_97633,75
p_73050,p_87542,91
p_73051,p_83642,33
p_73055,p_73324,4
p_73056,p_92531,5
p_73058,p_81344,52
p_73062,p_84737,22
p_73063,p_74085,83
p_73064,p_85107,63
p_73064,p_90160,0
p_73066,p_80251,57
p_73070,p_90725,6
p_73073,p_98016,0
p_73074,p_91316,76
p_73077,p_79589,27
p_73077,p_92894,38
p_73078,p_91739,76
p_73079,p_74835,85
p_73083,p_96936,39
p_73084,p_96307,0
p_73085,p_80671,47
p_73085,p_82752,12
p_73087,p_83386,59
p_73088,p_74252,86
p_73090,p_87169,54
p_73091,p_90027,61
p_73096,p_80672,9
p_73097,p_84857,8
p_73100,p_99366,76
p_73102,p_97314,3
p_73103,p_81538,59
p_73105,p_95382,36
p_73106,p_80093,0
p_73108,p_99473,77
p_73111,p_88736,60
p_73113,p_94895,79
p_73114,p_84542,39
p_73115,p_81631,80
p_73118,p_76569,34
p_73118,p_82103,94
p_73119,p_76245,88
p_73123,p_75810,37
p_73131,p_80270,74
p_73133,p_86106,81
p_73133,p_90963,17
p_73134,p_94003,76
p_73136,p_97734,65
p_73137,p_81775,36
p_73147,p_81067,72
p_73148,p_80757,81
p_73149,p_74114,5
p_73155,p_77912,67
p_73162,p_80318,48
p_73163,p_77276,79
p_73168,p_82785,65
p_73171,p_86866,93
p_73172,p_73818,3
p_73174,p_96344,0
p_73176,p_80282,15
p_73176,p_81838,79
p_73179,p_97203,87
p_73182,p_80066,1
p_73183,p_81980,88
p_73185,p_86966,42
p_73186,p_80606,0
p_73190,p_84378,87
p_73190,p_89327,98
p_73191,p_80192,53
p_73195,p_91460,84
p_73198,p_82774,70
p_73200,p_99233,43
p_73201,p_81720,20
p_73201,p_98039,71
p_73203,p_79945,50
p_73204,p_79150,6
p_73204,p_95849,97
p_73206,p_80802,32
p_73208,p_86487,45
p_73208,p_87099,31
p_73213,p_84980,4
p_73214,p_89569,65
p_73215,p_75596,21
p_73217,p_78690,4
p_73220,p_75836,37
p_73222,p_81235,25
p_73224,p_89206,27
p_73226,p_90151,85
p_73227,p_76169,54
p_73227,p_79178,79
p_73228,p_77384,17
p_73228,p_86621,2
p_73231,p_76522,9
p_73232,p_86874,43
p_73234,p_73841,43
p_73235,p_76177,61
p_73237,p_99586,63
p_73238,p_85101,77
p_73238,p_99126,79
p_73242,p_99002,27
p_73244,p_88780,47
p_73245,p_98300,40
p_73248,p_84318,41
p_73249,p_74562,85
p_73249,p_97107,94
p_73251,p_97900,70
p_73252,p_76545,2
p_73253,p_95215,17
p_73264,p_80260,49
p_73264,p_93460,15
p_73265,p_85977,7
p_73266,p_80085,29
p_73268,p_73525,25
p_73268,p_74965,38
p_73274,p_82241,34
p_73275,p_80454,0
p_73278,p_78685,45
p_73279,p_79067,86
p_73284,p_76585,76
p_73287,p_98578,43
p_73288,p_90805,0
p_73289,p_84880,60
p_73292,p_92864,9
p_73301,p_88433,29
p_73303,p_93473,0
p_73307,p_74103,77
p_73308,p_86220,61
p_73309,p_85443,9
p_73310,p_80706,35
p_73311,p_97783,0
p_73312,p_97387,27
p_73314,p_76947,79
p_73316,p_97552,2
p_73321,p_80873,60
p_73322,p_99872,42
p_73324,p_91187,35
p_73325,p_83984,10
p_73325,p_92000,2
p_73333,p_95469,93
p_73334,p_93198,83
p_73335,p_95081,52
p_73336,p_94706,59
p_73339,p_95019,83
p_73340,p_82332,0
p_73340,p_90929,97
p_73346,p_89669,35
p_73346,p_89875,25
p_73349,p_96802,51
p_73351,p_81584,10
p_73352,p_91464,56
p_73354,p_76082,76
p_73361,p_85734,20
p_73365,p_73412,0
p_73367,p_76423,28
p_73368,p_79179,24
p_73369,p_74895,62
p_73370,p_81313,23
p_73370,p_87360,9
p_73376,p_83218,13
p_73378,p_87445,42
p_73379,p_99221,99
p_73383,p_82156,0
p_73384,p_97084,79
p_73387,p_82892,0
p_73388,p_76833,77
p_73389,p_92767,6
p_73390,p_93094,0
p_73392,p_83275,77
p_73395,p_93310,27
p_73397,p_85370,55
p_73409,p_75225,88
p_73415,p_86310,0
p_73416,p_75646,70
p_73417,p_81229,42
p_73420,p_96713,0
p_73421,p_83486,79
p_73422,p_91865,33
p_73423,p_96668,1
p_73424,p_87319,88
p_73427,p_89276,6
p_73429,p_99822,81
p_73432,p_93787,67
p_73432,p_96197,35
p_73434,p_94235,67
p_73435,p_78295,22
p_73438,p_96486,69
p_73441,p_82852,4
p_73443,p_82610,0
p_73444,p_99061,58
p_73446,p_77985,49
p_73451,p_78694,39
p_73454,p_75695,37
p_73457,p_77488,5
p_73460,p_96965,64
p_73460,p_99172,77
p_73463,p_74863,88
p_73464,p_89928,5
p_73464,p_94514,88
p_73465,p_94850,4
p_73468,p_83640,15
p_73469,p_89483,0
p_73470,p_98012,64
p_73472,p_87789,0
p_73474,p_95006,8
p_73475,p_80399,18
p_73482,p_95600,60
p_73483,p_74243,66
p_73489,p_82253,12
p_73490,p_80514,48
p_73491,p_76798,98
p_73493,p_96772,13
p_73496,p_87493,29
p_73499,p_97725,66
p_73499,p_98508,68
p_73500,p_87080,59
p_73501,p_76165,0
p_73502,p_75708,0
p_73505,p_76238,0
p_73505,p_89973,55
p_73507,p_74013,0
p_73509,p_77332,80
p_73510,p_73925,89
p_73512,p_90831,39
p_73514,p_75774,68
p_73516,p_94892,27
p_73518,p_75563,0
p_73523,p_76324,3
p_73526,p_85401,23
p_73527,p_91898,18
p_73529,p_75389,3
p_73529,p_99359,71
p_73530,p_99355,61
p_73533,p_97727,50
p_73534,p_76179,0
p_73537,p_76596,0
p_73539,p_86515,23
p_73540,p_78790,75
p_73540,p_99922,92
p_73544,p_90492,29
p_73544,p_99906,10
p_73545,p_85458,3
p_73545,p_95891,2
p_73546,p_85200,0
p_73549,p_81406,64
p_73553,p_98196,39
p_73556,p_74747,6
p_73557,p_96409,1
p_73558,p_83228,8
p_73564,p_92809,0
p_73565,p_83437,78
p_73566,p_99590,73
p_73568,p_97123,4
p_73569,p_80820,3
p_73571,p_77985,33
p_73573,p_99386,2
p_73575,p_83501,64
p_73576,p_95304,94
p_73580,p_76463,71
p_73581,p_79588,8
p_73582,p_75220,96
p_73583,p_77015,14
p_73584,p_95444,28
p_73585,p_80603,66
p_73585,p_83541,44
p_73587,p_79456,38
p_73591,p_83226,30
p_73595,p_78044,66
p_73598,p_78123,0
p_73602,p_74647,95
p_73603,p_99900,16
p_73604,p_96275,1
p_73605,p_92838,31
p_73608,p_95708,18
p_73610,p_82231,0
p_73611,p_82471,52
p_73622,p_74020,54
p_73622,p_77987,61
p_73625,p_78261,64
p_73627,p_86527,73
p_73627,p_93381,39
p_73628,p_95101,48
p_73636,p_82951,60
p_73636,p_97728,78
p_73637,p_73896,87
p_73638,p_82362,90
p_73639,p_86607,99
p_73646,p_90457,0
p_73647,p_84264,74
p_73648,p_89840,11
p_73651,p_86127,23
p_73652,p_95212,93
p_73656,p_82568,95
p_73659,p_81070,26
p_73660,p_83388,30
p_73662,p_75319,76
p_73663,p_91495,0
p_73666,p_95266,29
p_73667,p_78082,2
p_73669,p_89620,6
p_73672,p_89402,52
p_73674,p_77470,65
p_73677,p_81398,80
p_73677,p_87279,41
p_73682,p_98947,12
p_73685,p_80086,85
p_73688,p_90264,9
p_73689,p_91374,22
p_73690,p_95230,73
p_73691,p_80365,10
p_73692,p_82891,26
p_73693,p_83377,90
p_73693,p_97213,40
p_73700,p_76550,79
p_73700,p_88237,2
p_73708,p_84479,0
p_73709,p_93019,0
p_73709,p_99196,69
p_73710,p_80932,8
p_73711,p_76850,0
p_73712,p_77543,8
p_73715,p_74137,0
p_73715,p_74496,36
p_73716,p_87263,18
p_73718,p_83920,15
p_73719,p_94319,85
p_73722,p_89543,59
p_73722,p_93037,42
p_73724,p_81830,0
p_73725,p_95226,52
p_73729,p_78086,56
p_73729,p_94692,64
