src_id,dst_id,corp_id,pn_id,src_work_for_start_time
p_40793,p_77891,co_8590,pn_3338,2021-06-16
p_40797,p_44295,co_831,pn_4175,2019-05-23
p_40797,p_80066,co_8822,pn_5,2020-08-15
p_40798,p_92066,co_4862,pn_3384,2021-06-21
p_40799,p_81899,co_4,pn_735,2021-11-18
p_40801,p_97500,co_7794,pn_67,2019-06-17
p_40802,p_55891,co_5839,pn_3880,2019-08-19
p_40802,p_92595,co_92,pn_5964,2021-05-18
p_40804,p_77408,co_31,pn_10,2021-07-25
p_40805,p_69626,co_6458,pn_2122,2019-07-29
p_40805,p_86987,co_1,pn_1014,2019-10-06
p_40806,p_63056,co_5563,pn_955,2021-07-11
p_40807,p_51455,co_605,pn_516,2021-10-30
p_40808,p_65674,co_4740,pn_23,2021-07-26
p_40808,p_82881,co_4,pn_4183,2019-09-09
p_40809,p_49144,co_2873,pn_2457,2019-12-26
p_40810,p_60578,co_143,pn_2880,2019-11-20
p_40810,p_99481,co_109,pn_975,2020-07-22
p_40811,p_63943,co_1,pn_2944,2020-01-08
p_40812,p_50774,co_246,pn_3257,2020-10-24
p_40815,p_75861,co_2531,pn_2516,2022-03-19
p_40816,p_97891,co_8509,pn_5903,2021-07-22
p_40817,p_50985,co_5438,pn_1,2021-09-29
p_40818,p_48130,co_4006,pn_1941,2021-03-19
p_40819,p_84963,co_4296,pn_14,2020-10-19
p_40820,p_41352,co_2787,pn_556,2020-03-17
p_40821,p_45739,co_2807,pn_5144,2022-02-16
p_40823,p_58535,co_5,pn_7,2020-06-10
p_40825,p_60983,co_1570,pn_4698,2021-01-23
p_40825,p_61150,co_8398,pn_74,2021-01-01
p_40826,p_58835,co_3726,pn_1483,2020-04-22
p_40826,p_86847,co_8641,pn_5,2020-12-04
p_40827,p_44965,co_3602,pn_8,2021-08-22
p_40827,p_56388,co_612,pn_2692,2020-08-31
p_40828,p_78730,co_1,pn_2,2021-05-02
p_40829,p_59213,co_5301,pn_1,2020-02-24
p_40829,p_83743,co_1516,pn_106,2020-03-30
p_40832,p_44402,co_10,pn_1954,2021-03-02
p_40833,p_68713,co_3155,pn_5,2021-03-08
p_40833,p_71383,co_876,pn_1,2019-09-09
p_40834,p_79615,co_6370,pn_1,2021-12-14
p_40836,p_85480,co_4727,pn_2110,2021-02-21
p_40838,p_65786,co_2983,pn_64,2019-11-08
p_40839,p_48425,co_9459,pn_2208,2020-02-02
p_40840,p_95610,co_3470,pn_5320,2020-05-07
p_40841,p_83693,co_4872,pn_37,2019-10-31
p_40841,p_85688,co_6,pn_1,2022-02-22
p_40842,p_85704,co_9445,pn_1626,2022-05-03
p_40843,p_54720,co_382,pn_1,2019-12-28
p_40845,p_70432,co_6960,pn_445,2020-03-19
p_40847,p_85276,co_1369,pn_2464,2021-07-12
p_40850,p_42113,co_6179,pn_282,2019-09-16
p_40850,p_72792,co_2918,pn_4875,2021-12-02
p_40851,p_70002,co_8156,pn_1,2020-06-08
p_40852,p_78454,co_5710,pn_1,2021-05-23
p_40853,p_43588,co_370,pn_755,2021-03-14
p_40855,p_45950,co_56,pn_2,2022-05-13
p_40856,p_78284,co_854,pn_2911,2020-07-21
p_40858,p_60211,co_5659,pn_2394,2021-07-28
p_40859,p_84917,co_6644,pn_1,2021-01-22
p_40862,p_62160,co_1,pn_1,2019-07-31
p_40865,p_94060,co_6,pn_5463,2020-05-28
p_40867,p_62807,co_5,pn_3785,2020-02-27
p_40867,p_79811,co_1,pn_4725,2020-12-20
p_40868,p_53591,co_620,pn_1553,2022-02-11
p_40868,p_55604,co_7441,pn_22,2021-12-25
p_40869,p_81974,co_5,pn_1677,2021-06-13
p_40869,p_99493,co_1,pn_1470,2019-05-27
p_40870,p_78081,co_1,pn_1,2019-11-26
p_40871,p_59398,co_1,pn_229,2019-05-20
p_40871,p_63836,co_67,pn_83,2020-04-25
p_40872,p_46994,co_6462,pn_3440,2022-05-07
p_40873,p_88137,co_65,pn_5833,2021-06-11
p_40874,p_79791,co_84,pn_68,2020-09-14
p_40874,p_85109,co_7091,pn_4488,2020-10-06
p_40875,p_71074,co_5132,pn_3,2019-12-01
p_40875,p_89620,co_734,pn_2758,2021-08-17
p_40876,p_83354,co_2,pn_5528,2021-01-02
p_40877,p_54062,co_4139,pn_4607,2022-03-15
p_40878,p_86226,co_10,pn_3143,2020-03-02
p_40882,p_44706,co_4836,pn_1,2021-02-06
p_40882,p_69167,co_7966,pn_84,2020-06-19
p_40885,p_57723,co_776,pn_4330,2020-07-22
p_40886,p_65517,co_56,pn_80,2022-05-05
p_40886,p_80651,co_1,pn_1003,2019-06-27
p_40887,p_98038,co_4153,pn_941,2019-11-14
p_40888,p_69538,co_2001,pn_2417,2021-09-28
p_40889,p_74912,co_4,pn_5,2020-10-01
p_40890,p_69847,co_28,pn_3612,2021-01-01
p_40891,p_52897,co_695,pn_7,2021-08-13
p_40892,p_80555,co_2,pn_124,2019-12-05
p_40893,p_97098,co_5127,pn_5191,2019-10-25
p_40894,p_68100,co_642,pn_2621,2021-11-21
p_40898,p_45964,co_1,pn_520,2021-03-03
p_40899,p_82468,co_4849,pn_697,2022-01-09
p_40899,p_89252,co_5708,pn_5351,2021-04-10
p_40900,p_52728,co_74,pn_5556,2019-06-02
p_40901,p_67528,co_7618,pn_5528,2020-05-30
p_40901,p_90994,co_9072,pn_3,2020-02-02
p_40902,p_94944,co_5,pn_1,2020-12-05
p_40903,p_88896,co_1964,pn_5,2021-03-04
p_40904,p_72335,co_1962,pn_3132,2019-07-10
p_40904,p_85262,co_3219,pn_1678,2021-04-09
p_40905,p_69019,co_8264,pn_558,2020-04-06
p_40905,p_97194,co_1,pn_4107,2022-03-11
p_40909,p_52234,co_59,pn_5013,2020-08-09
p_40910,p_64665,co_806,pn_5043,2020-03-15
p_40912,p_65501,co_1,pn_74,2021-01-31
p_40913,p_51899,co_2948,pn_769,2021-06-29
p_40915,p_76350,co_535,pn_276,2021-03-25
p_40917,p_92560,co_3028,pn_896,2022-04-07
p_40918,p_55790,co_7544,pn_5058,2021-04-09
p_40919,p_91068,co_6214,pn_5962,2022-04-12
p_40921,p_89374,co_7142,pn_6,2020-12-18
p_40923,p_51088,co_9478,pn_733,2021-01-01
p_40923,p_95873,co_99,pn_3227,2022-03-22
p_40925,p_59622,co_2462,pn_5,2019-09-09
p_40925,p_64131,co_7914,pn_5308,2020-05-18
p_40926,p_52890,co_1189,pn_112,2019-12-16
p_40926,p_98977,co_455,pn_1232,2019-06-21
p_40927,p_63507,co_1586,pn_3968,2020-11-19
p_40928,p_50069,co_284,pn_1719,2021-02-10
p_40928,p_77386,co_5117,pn_4494,2020-12-06
p_40929,p_56536,co_47,pn_3242,2021-03-31
p_40930,p_61571,co_4060,pn_1691,2020-01-12
p_40930,p_74765,co_5995,pn_2146,2020-08-17
p_40931,p_42019,co_7139,pn_453,2022-03-07
p_40933,p_56144,co_1,pn_4251,2022-04-21
p_40933,p_71748,co_83,pn_7,2019-10-31
p_40935,p_91593,co_1579,pn_5431,2021-01-05
p_40936,p_78989,co_605,pn_115,2019-10-07
p_40937,p_75039,co_425,pn_4567,2020-08-03
p_40940,p_79022,co_1782,pn_583,2021-10-03
p_40941,p_85231,co_6256,pn_9,2022-03-29
p_40942,p_42473,co_5456,pn_4082,2021-01-12
p_40942,p_43251,co_8838,pn_77,2021-07-25
p_40943,p_57370,co_661,pn_79,2019-06-30
p_40944,p_81120,co_3005,pn_2010,2021-04-28
p_40946,p_73080,co_205,pn_868,2021-12-28
p_40947,p_81795,co_4253,pn_4499,2021-10-12
p_40948,p_54328,co_9461,pn_4416,2021-02-01
p_40949,p_43131,co_6960,pn_960,2022-05-14
p_40951,p_46616,co_1183,pn_2990,2020-02-10
p_40952,p_53685,co_3485,pn_4,2022-01-20
p_40953,p_88416,co_1,pn_4380,2020-10-01
p_40955,p_68250,co_1,pn_12,2020-01-01
p_40956,p_67199,co_81,pn_172,2022-01-13
p_40957,p_41739,co_3471,pn_3104,2019-09-22
p_40957,p_83518,co_6884,pn_1,2021-08-02
p_40958,p_45930,co_5889,pn_1,2019-08-11
p_40958,p_75475,co_1,pn_2164,2020-05-27
p_40959,p_98673,co_1,pn_1022,2021-10-20
p_40960,p_72581,co_243,pn_305,2019-10-22
p_40961,p_89631,co_5749,pn_1,2021-05-27
p_40963,p_46587,co_4268,pn_4830,2021-05-28
p_40963,p_63961,co_3117,pn_5035,2020-12-29
p_40965,p_43004,co_133,pn_1,2020-01-06
p_40965,p_65507,co_7080,pn_72,2021-03-21
p_40966,p_43355,co_1141,pn_2412,2020-06-02
p_40967,p_42440,co_3609,pn_5373,2019-08-14
p_40967,p_46512,co_79,pn_51,2021-09-08
p_40968,p_62305,co_917,pn_27,2022-03-11
p_40969,p_80225,co_4449,pn_5011,2021-04-24
p_40969,p_89988,co_5765,pn_602,2021-03-05
p_40970,p_50633,co_1,pn_353,2019-06-14
p_40971,p_65373,co_8352,pn_260,2021-02-13
p_40971,p_69848,co_5053,pn_3969,2021-09-16
p_40972,p_83220,co_8161,pn_2763,2021-01-02
p_40972,p_93782,co_1,pn_1306,2020-03-10
p_40977,p_85707,co_5688,pn_1,2022-04-13
p_40979,p_78291,co_10,pn_102,2019-08-04
p_40979,p_87052,co_1,pn_5998,2021-12-31
p_40980,p_64254,co_2862,pn_854,2021-03-14
p_40981,p_70728,co_1,pn_3557,2020-03-25
p_40983,p_99130,co_9329,pn_1011,2021-11-04
p_40985,p_51236,co_76,pn_3,2021-09-24
p_40989,p_67710,co_7050,pn_2724,2020-07-10
p_40990,p_57602,co_831,pn_88,2020-10-18
p_40990,p_74042,co_74,pn_3933,2020-09-21
p_40991,p_45182,co_7375,pn_1,2020-08-25
p_40991,p_95291,co_2218,pn_1483,2021-12-18
p_40993,p_58926,co_3923,pn_3000,2020-12-31
p_40994,p_94629,co_7849,pn_1400,2021-04-28
p_40996,p_87748,co_4246,pn_1,2021-05-09
p_40997,p_59877,co_1,pn_650,2020-01-22
p_40997,p_85906,co_5,pn_4557,2021-12-04
p_40998,p_92181,co_1,pn_480,2021-12-04
p_40999,p_76519,co_8604,pn_5424,2020-02-05
p_41000,p_91881,co_7313,pn_488,2019-11-29
p_41001,p_81435,co_6842,pn_409,2022-01-03
p_41002,p_41740,co_1,pn_9,2021-10-21
p_41002,p_72193,co_3,pn_3,2020-08-01
p_41003,p_85425,co_7,pn_1,2020-05-20
p_41005,p_55876,co_94,pn_1933,2020-04-04
p_41007,p_44132,co_8513,pn_1,2021-01-05
p_41008,p_60202,co_456,pn_5680,2020-09-08
p_41008,p_77843,co_766,pn_1223,2019-11-23
p_41009,p_92280,co_56,pn_1,2020-05-15
p_41010,p_60228,co_2658,pn_1,2021-03-28
p_41011,p_51984,co_1,pn_1,2020-01-17
p_41011,p_57386,co_2567,pn_1,2020-01-25
p_41012,p_69198,co_1045,pn_48,2020-09-26
p_41014,p_61078,co_7006,pn_5355,2022-04-27
p_41014,p_75141,co_1612,pn_3349,2020-03-14
p_41016,p_58907,co_3100,pn_1893,2021-07-07
p_41016,p_90754,co_1706,pn_57,2019-07-26
p_41019,p_61448,co_1,pn_9,2019-09-19
p_41020,p_46900,co_361,pn_5025,2019-10-08
p_41022,p_69178,co_1,pn_17,2020-06-24
p_41023,p_83580,co_5244,pn_4262,2019-11-16
p_41024,p_80843,co_8233,pn_9,2022-01-31
p_41026,p_44449,co_5178,pn_3594,2021-06-21
p_41026,p_88205,co_10,pn_1,2020-10-15
p_41027,p_63826,co_1,pn_1099,2019-11-03
p_41027,p_80553,co_1746,pn_24,2019-12-15
p_41028,p_81692,co_1113,pn_9,2021-06-20
p_41030,p_68497,co_10,pn_642,2021-05-09
p_41031,p_70369,co_5513,pn_3552,2020-12-30
p_41032,p_64782,co_2468,pn_503,2020-02-17
p_41033,p_80654,co_1,pn_886,2021-06-28
p_41035,p_91218,co_1,pn_5446,2021-12-21
p_41036,p_61420,co_852,pn_8,2022-05-09
p_41037,p_68654,co_1282,pn_158,2021-09-20
p_41037,p_95749,co_3234,pn_1575,2021-07-23
p_41039,p_78085,co_2592,pn_65,2019-10-16
p_41042,p_59433,co_1,pn_1144,2021-12-22
p_41043,p_46269,co_8136,pn_1696,2020-07-05
p_41044,p_78980,co_5479,pn_1948,2019-10-12
p_41045,p_89231,co_6,pn_5617,2020-06-28
p_41046,p_83096,co_47,pn_2,2019-11-13
p_41048,p_45751,co_1,pn_1,2022-04-02
p_41050,p_63157,co_2,pn_92,2020-10-10
p_41051,p_58070,co_2654,pn_45,2022-02-03
p_41052,p_58498,co_9211,pn_793,2021-05-20
p_41052,p_84121,co_8545,pn_1904,2021-10-13
p_41053,p_87538,co_5651,pn_2789,2020-06-30
p_41054,p_76801,co_424,pn_1243,2020-09-14
p_41055,p_42167,co_682,pn_1034,2021-06-10
p_41056,p_49773,co_3738,pn_984,2020-12-20
p_41056,p_87590,co_16,pn_4,2021-02-25
p_41057,p_78674,co_355,pn_4462,2019-10-23
p_41059,p_65838,co_1,pn_2865,2019-07-12
p_41060,p_94602,co_81,pn_1469,2019-11-01
p_41061,p_87694,co_3486,pn_1942,2021-03-29
p_41063,p_48448,co_2,pn_5468,2020-08-09
p_41065,p_52458,co_4038,pn_3347,2020-05-12
p_41066,p_68664,co_739,pn_1906,2019-08-18
p_41066,p_75806,co_94,pn_1149,2019-11-06
p_41067,p_47096,co_4495,pn_2932,2019-09-25
p_41067,p_52740,co_1609,pn_3687,2020-11-20
p_41068,p_59099,co_1,pn_2676,2021-08-29
p_41068,p_94148,co_1,pn_96,2021-05-27
p_41069,p_83883,co_1,pn_5947,2019-07-30
p_41070,p_87491,co_8269,pn_4623,2020-07-22
p_41071,p_55419,co_7995,pn_1,2021-07-02
p_41071,p_99076,co_89,pn_68,2022-03-20
p_41072,p_48048,co_499,pn_3169,2022-02-18
p_41073,p_88451,co_1,pn_520,2021-03-06
p_41074,p_91032,co_1389,pn_859,2020-02-11
p_41076,p_95809,co_1,pn_368,2021-08-03
p_41077,p_77241,co_729,pn_78,2022-04-15
p_41078,p_51404,co_3568,pn_5173,2020-04-07
p_41078,p_53538,co_960,pn_1303,2019-06-01
p_41079,p_87284,co_3533,pn_1829,2021-08-11
p_41080,p_43368,co_711,pn_3922,2022-03-02
p_41080,p_55967,co_1,pn_1506,2019-10-06
p_41081,p_57353,co_27,pn_3978,2020-01-11
p_41083,p_64649,co_1,pn_93,2021-08-02
p_41084,p_90959,co_1681,pn_1316,2020-07-23
p_41085,p_68010,co_356,pn_1,2020-09-13
p_41085,p_88372,co_1,pn_5622,2019-06-25
p_41086,p_72338,co_2752,pn_1260,2020-09-17
p_41087,p_59163,co_6977,pn_1514,2020-06-22
p_41089,p_81862,co_6938,pn_3286,2021-12-30
p_41091,p_97714,co_57,pn_4784,2021-11-29
p_41092,p_58628,co_7078,pn_829,2022-04-14
p_41092,p_94185,co_537,pn_2030,2021-11-04
p_41093,p_49782,co_1458,pn_583,2021-11-19
p_41094,p_42566,co_2733,pn_1449,2021-01-28
p_41095,p_77527,co_1366,pn_959,2020-08-22
p_41096,p_83180,co_457,pn_3,2021-07-20
p_41096,p_89300,co_21,pn_1856,2021-11-04
p_41100,p_56708,co_496,pn_4110,2020-07-20
p_41101,p_92606,co_71,pn_4103,2021-04-13
p_41104,p_86495,co_1994,pn_2332,2019-10-07
p_41105,p_73486,co_9,pn_3,2021-02-08
p_41105,p_91747,co_755,pn_5841,2019-06-13
p_41107,p_68222,co_6,pn_1,2020-09-30
p_41108,p_48130,co_829,pn_3630,2020-10-30
p_41108,p_76433,co_5588,pn_2569,2021-01-15
p_41109,p_73681,co_4184,pn_4,2019-05-31
p_41112,p_59775,co_7592,pn_5840,2021-04-09
p_41113,p_42073,co_1,pn_3947,2020-07-17
p_41113,p_69015,co_1,pn_3552,2021-10-26
p_41114,p_53994,co_7,pn_59,2020-12-15
p_41114,p_87870,co_20,pn_3508,2021-03-04
p_41115,p_74737,co_1,pn_1,2021-05-31
p_41115,p_75383,co_778,pn_4855,2021-08-29
p_41116,p_46743,co_3349,pn_2611,2020-04-03
p_41117,p_68026,co_35,pn_110,2020-10-08
p_41118,p_53092,co_579,pn_1,2021-03-28
p_41118,p_89089,co_281,pn_3901,2022-03-27
p_41119,p_96344,co_1306,pn_4201,2022-02-15
p_41119,p_99379,co_1,pn_4512,2021-10-31
p_41121,p_75602,co_4350,pn_3903,2021-01-08
p_41121,p_81394,co_3150,pn_605,2020-10-07
p_41123,p_69776,co_9,pn_5508,2020-07-01
p_41124,p_93533,co_5,pn_5,2019-06-23
p_41125,p_91303,co_329,pn_4753,2021-10-02
p_41126,p_46814,co_14,pn_326,2020-01-26
p_41128,p_53963,co_672,pn_2231,2022-01-21
p_41130,p_81740,co_3028,pn_1705,2021-10-20
p_41132,p_59413,co_444,pn_4402,2021-11-20
p_41133,p_70390,co_34,pn_397,2019-05-20
p_41134,p_61111,co_4977,pn_5399,2021-01-13
p_41134,p_99409,co_277,pn_4423,2021-07-25
p_41135,p_99864,co_8,pn_18,2019-08-14
p_41136,p_56339,co_2914,pn_1,2020-03-01
p_41136,p_92353,co_10,pn_2929,2021-02-19
p_41137,p_61035,co_1,pn_1,2019-07-13
p_41140,p_88291,co_9008,pn_4,2019-12-09
p_41142,p_60037,co_2432,pn_1,2020-02-07
p_41143,p_51300,co_3715,pn_832,2021-02-28
p_41146,p_95058,co_1727,pn_1,2019-12-03
p_41147,p_59264,co_32,pn_6,2020-06-03
p_41149,p_64995,co_16,pn_1702,2020-07-17
p_41149,p_73956,co_272,pn_1009,2021-04-16
p_41150,p_76913,co_1221,pn_6,2020-07-10
p_41151,p_73716,co_5204,pn_9,2020-08-18
p_41153,p_52332,co_2,pn_4978,2021-12-19
p_41154,p_90543,co_6,pn_1521,2021-02-10
p_41154,p_95210,co_9,pn_6,2020-12-15
p_41155,p_53457,co_506,pn_4278,2021-02-21
p_41155,p_84279,co_363,pn_849,2022-01-10
p_41156,p_73311,co_528,pn_5655,2021-05-08
p_41156,p_73420,co_700,pn_1,2021-02-03
p_41157,p_44646,co_55,pn_4,2021-01-11
p_41157,p_76644,co_7,pn_12,2019-06-03
p_41158,p_65151,co_4386,pn_1,2022-03-28
p_41158,p_98970,co_5264,pn_5200,2021-06-21
p_41159,p_48830,co_1,pn_42,2021-12-16
p_41160,p_50191,co_3963,pn_3,2020-05-24
p_41160,p_83846,co_648,pn_1,2020-07-13
p_41162,p_52041,co_7290,pn_109,2021-01-24
p_41163,p_64862,co_1,pn_2340,2021-02-04
p_41165,p_64035,co_6410,pn_3285,2020-12-28
p_41166,p_84144,co_6146,pn_1,2020-11-01
p_41167,p_71447,co_1491,pn_426,2022-01-24
p_41168,p_75345,co_7477,pn_100,2021-04-17
p_41169,p_89424,co_821,pn_3301,2021-08-02
p_41170,p_72233,co_6787,pn_4542,2020-10-10
p_41171,p_56311,co_8683,pn_5375,2022-04-12
p_41172,p_74297,co_3443,pn_804,2019-08-25
p_41173,p_78546,co_4818,pn_490,2021-08-13
p_41174,p_64933,co_6213,pn_4896,2021-12-04
p_41176,p_98792,co_147,pn_1,2021-02-06
p_41177,p_99271,co_1497,pn_2398,2019-07-23
p_41178,p_46044,co_89,pn_1906,2021-03-22
p_41180,p_59483,co_7090,pn_7,2021-03-16
p_41180,p_74739,co_1,pn_7,2021-03-25
p_41181,p_78018,co_5553,pn_4356,2020-04-10
p_41183,p_91495,co_8550,pn_910,2019-10-12
p_41185,p_75317,co_6666,pn_1373,2022-02-08
p_41185,p_95642,co_5586,pn_2396,2021-10-01
p_41186,p_93260,co_6238,pn_1840,2022-03-31
p_41187,p_81951,co_769,pn_66,2019-11-19
p_41187,p_87390,co_1,pn_2934,2020-08-02
p_41188,p_68505,co_1440,pn_2700,2021-07-09
p_41189,p_59152,co_57,pn_1108,2021-07-26
p_41190,p_54842,co_6233,pn_248,2019-12-26
p_41191,p_77126,co_6373,pn_277,2020-10-28
p_41191,p_82238,co_3246,pn_3523,2020-09-29
p_41192,p_92521,co_2297,pn_1423,2020-02-11
p_41192,p_95867,co_2333,pn_157,2020-03-12
p_41194,p_46315,co_6476,pn_8,2021-09-02
p_41195,p_73213,co_6760,pn_559,2020-11-29
p_41196,p_69968,co_234,pn_322,2021-06-01
p_41197,p_67152,co_8803,pn_5375,2020-05-21
p_41198,p_54060,co_47,pn_7,2021-10-07
p_41198,p_89788,co_5937,pn_5781,2020-08-09
p_41199,p_82962,co_6244,pn_1177,2020-09-12
p_41201,p_79115,co_8612,pn_5089,2020-03-15
p_41202,p_65381,co_76,pn_4001,2021-05-27
p_41203,p_79225,co_3600,pn_1294,2021-07-25
p_41206,p_57063,co_76,pn_5108,2020-06-06
p_41206,p_64953,co_5077,pn_639,2021-05-16
p_41208,p_46716,co_6457,pn_671,2019-07-01
p_41210,p_46911,co_9296,pn_34,2019-06-03
p_41210,p_68277,co_9173,pn_883,2019-12-05
p_41211,p_45487,co_4144,pn_913,2020-12-21
p_41211,p_57390,co_4748,pn_1,2019-10-16
p_41212,p_47011,co_4962,pn_4890,2020-01-02
p_41214,p_72007,co_2848,pn_52,2021-05-14
p_41216,p_43038,co_2306,pn_5480,2021-08-12
p_41217,p_45621,co_1,pn_1087,2020-08-30
p_41218,p_66242,co_6103,pn_54,2019-08-12
p_41218,p_87571,co_4397,pn_809,2020-06-06
p_41220,p_55352,co_1,pn_5,2021-09-11
p_41221,p_97193,co_8,pn_5468,2020-03-06
p_41222,p_84583,co_9095,pn_3,2019-10-30
p_41223,p_68475,co_9178,pn_2088,2020-05-19
p_41225,p_72451,co_2208,pn_4873,2021-07-02
p_41226,p_87887,co_1422,pn_2101,2020-08-22
p_41227,p_97202,co_877,pn_3,2022-01-03
p_41228,p_42098,co_5682,pn_2686,2022-02-03
p_41228,p_55819,co_9373,pn_1,2019-05-20
p_41230,p_80850,co_1300,pn_1463,2020-11-09
p_41231,p_55525,co_31,pn_3384,2020-04-08
p_41231,p_96233,co_2726,pn_3051,2019-08-06
p_41232,p_70682,co_7913,pn_4534,2021-11-15
p_41233,p_93921,co_8142,pn_4,2021-12-30
p_41234,p_95984,co_3066,pn_3303,2022-01-23
p_41235,p_53847,co_2271,pn_5562,2021-01-21
p_41238,p_67149,co_1,pn_70,2020-02-14
p_41239,p_96496,co_8939,pn_4,2020-07-09
p_41240,p_74333,co_1338,pn_1648,2020-11-27
p_41241,p_60215,co_3547,pn_2995,2021-05-22
p_41243,p_58268,co_28,pn_1,2021-10-04
p_41245,p_80315,co_1,pn_4,2020-07-24
p_41248,p_51961,co_5030,pn_367,2021-04-18
p_41248,p_90823,co_8958,pn_2840,2021-02-27
p_41250,p_59092,co_303,pn_4141,2021-02-05
p_41250,p_93527,co_2,pn_5922,2021-02-19
p_41252,p_42120,co_7791,pn_1579,2022-04-12
p_41252,p_70767,co_2867,pn_5853,2021-03-13
p_41253,p_79400,co_8799,pn_1560,2020-01-24
p_41253,p_98769,co_95,pn_1,2020-05-26
p_41254,p_68441,co_28,pn_9,2022-05-07
p_41257,p_59970,co_227,pn_3967,2020-05-24
p_41258,p_58107,co_5,pn_1,2020-12-25
p_41258,p_71794,co_1293,pn_86,2019-07-25
p_41259,p_71874,co_437,pn_1993,2021-05-18
p_41260,p_55078,co_1081,pn_405,2022-01-16
p_41261,p_47216,co_3574,pn_1,2019-12-09
p_41262,p_48473,co_2541,pn_5254,2022-02-28
p_41262,p_62269,co_8437,pn_459,2020-12-28
p_41263,p_66962,co_2396,pn_1697,2021-11-18
p_41263,p_90005,co_261,pn_3893,2019-06-22
p_41264,p_82019,co_254,pn_3117,2021-07-23
p_41265,p_77485,co_2257,pn_1476,2019-10-26
p_41265,p_91419,co_3238,pn_1722,2022-01-12
p_41266,p_65488,co_9,pn_2082,2021-09-16
p_41267,p_98716,co_368,pn_2237,2021-03-06
p_41268,p_55325,co_7420,pn_1,2019-06-09
p_41268,p_61504,co_712,pn_241,2021-10-14
p_41269,p_73547,co_4539,pn_1,2021-10-21
p_41269,p_95944,co_2322,pn_2560,2021-04-05
p_41270,p_50252,co_19,pn_1561,2019-06-22
p_41271,p_89747,co_96,pn_1298,2020-01-03
p_41274,p_91051,co_5,pn_4785,2020-08-13
p_41275,p_78115,co_3059,pn_4807,2019-08-01
p_41275,p_83099,co_6038,pn_1424,2021-08-05
p_41276,p_96064,co_1753,pn_1224,2021-03-12
p_41277,p_78476,co_179,pn_4363,2019-09-28
p_41277,p_90198,co_5737,pn_4966,2021-11-06
p_41279,p_56699,co_5390,pn_4088,2019-09-17
p_41283,p_83538,co_729,pn_2070,2020-05-22
p_41284,p_49980,co_187,pn_1,2019-11-30
p_41285,p_45622,co_4687,pn_4787,2020-06-17
p_41291,p_81651,co_1032,pn_135,2019-11-27
p_41293,p_97744,co_27,pn_5980,2021-08-20
p_41294,p_88032,co_342,pn_439,2020-03-17
p_41295,p_73800,co_9,pn_5407,2019-05-31
p_41296,p_65184,co_9461,pn_3469,2021-06-22
p_41297,p_74509,co_627,pn_691,2021-04-24
p_41298,p_58724,co_697,pn_4548,2019-12-13
p_41298,p_93501,co_40,pn_4207,2021-10-22
p_41299,p_59811,co_1,pn_5311,2022-01-25
p_41300,p_98906,co_974,pn_156,2021-06-07
p_41301,p_46368,co_8197,pn_1,2021-04-05
p_41302,p_43932,co_9,pn_350,2022-04-07
p_41303,p_45905,co_2780,pn_5774,2019-09-29
p_41305,p_48587,co_8230,pn_3280,2021-05-14
p_41305,p_81670,co_2730,pn_4119,2021-02-21
p_41306,p_64906,co_8054,pn_1,2020-11-26
p_41306,p_74352,co_8518,pn_2900,2020-06-06
p_41307,p_92541,co_8003,pn_698,2019-09-12
p_41308,p_92237,co_56,pn_407,2021-08-06
p_41309,p_48850,co_305,pn_1,2021-04-20
p_41309,p_89705,co_3662,pn_8,2021-10-30
p_41310,p_76246,co_861,pn_4,2020-10-25
p_41310,p_91779,co_4,pn_7,2020-08-07
p_41312,p_83080,co_820,pn_5515,2020-11-22
p_41313,p_75652,co_7545,pn_1,2022-01-23
p_41314,p_57931,co_104,pn_4067,2019-08-05
p_41314,p_67987,co_6089,pn_2628,2020-10-28
p_41315,p_66597,co_8364,pn_5166,2020-08-14
p_41316,p_52913,co_810,pn_4842,2020-07-20
p_41316,p_81751,co_3428,pn_1835,2021-06-23
p_41317,p_48511,co_15,pn_2974,2020-01-12
p_41318,p_81417,co_8795,pn_29,2020-09-25
p_41319,p_89490,co_7864,pn_1349,2021-12-26
p_41320,p_80332,co_9064,pn_1812,2020-01-10
p_41322,p_60000,co_2733,pn_4682,2021-06-21
p_41323,p_51743,co_9281,pn_252,2020-04-07
p_41323,p_70640,co_1,pn_5902,2022-05-10
p_41327,p_93943,co_1,pn_3,2022-04-12
p_41327,p_99050,co_2979,pn_1259,2019-06-03
p_41328,p_60904,co_271,pn_8,2019-07-03
p_41329,p_88307,co_8556,pn_2810,2021-07-20
p_41330,p_53458,co_708,pn_5989,2021-05-19
p_41331,p_51837,co_4404,pn_1238,2020-05-31
p_41332,p_80315,co_3294,pn_322,2021-04-23
p_41333,p_49521,co_1,pn_4846,2022-01-02
p_41334,p_81321,co_9226,pn_3891,2021-02-02
p_41335,p_57512,co_9228,pn_2504,2019-11-10
p_41335,p_69855,co_7,pn_2,2019-06-03
p_41336,p_67009,co_853,pn_159,2019-06-25
p_41337,p_80218,co_59,pn_514,2019-07-18
p_41337,p_88405,co_5325,pn_1,2021-12-05
p_41338,p_51056,co_9046,pn_383,2021-04-13
p_41339,p_58977,co_1,pn_4274,2020-05-16
p_41340,p_62553,co_5697,pn_1,2020-06-10
p_41340,p_93153,co_138,pn_5835,2020-02-07
p_41341,p_89563,co_7,pn_4199,2021-05-06
p_41342,p_81805,co_1,pn_2241,2020-03-23
