src_id,dst_id,corp_id,src_work_for_start_time,dst_work_for_start_time
p_33457,p_35130,co_76,2020-08-12,2020-02-14
p_33458,p_35162,co_25,2021-09-03,2021-04-13
p_33458,p_99819,co_10,2020-12-06,2020-07-13
p_33459,p_35650,co_8109,2022-05-01,2020-09-24
p_33459,p_77697,co_1,2022-02-16,2019-10-20
p_33460,p_71440,co_9,2021-03-31,2019-12-17
p_33460,p_87254,co_746,2019-05-20,2020-07-20
p_33461,p_44625,co_3890,2021-05-15,2021-08-11
p_33462,p_50472,co_1,2021-10-28,2020-11-02
p_33462,p_69593,co_3690,2021-10-22,2019-12-28
p_33463,p_52718,co_556,2022-02-07,2021-06-26
p_33464,p_46323,co_8547,2020-12-16,2021-12-28
p_33464,p_98732,co_4928,2020-08-18,2021-12-13
p_33465,p_78611,co_6059,2021-08-01,2019-07-16
p_33465,p_99392,co_8,2019-06-13,2021-03-24
p_33466,p_76533,co_7327,2020-08-10,2020-03-03
p_33467,p_66740,co_3186,2019-05-27,2020-09-22
p_33468,p_56890,co_610,2021-03-05,2021-02-04
p_33469,p_59455,co_3630,2021-07-02,2021-10-26
p_33469,p_92221,co_8547,2020-01-25,2019-09-16
p_33470,p_74579,co_1,2020-07-02,2020-01-29
p_33470,p_79801,co_5161,2021-10-30,2020-02-03
p_33470,p_84327,co_28,2020-07-12,2019-07-17
p_33471,p_60862,co_7037,2022-03-15,2019-06-10
p_33471,p_78106,co_680,2019-09-07,2022-01-05
p_33471,p_88494,co_6709,2019-11-11,2022-01-18
p_33472,p_91918,co_1779,2020-03-11,2022-03-09
p_33474,p_65400,co_149,2021-06-18,2020-05-12
p_33475,p_49300,co_1,2021-07-30,2021-06-08
p_33475,p_75621,co_1728,2019-05-30,2020-05-23
p_33476,p_45646,co_914,2021-05-04,2019-10-06
p_33477,p_90429,co_1641,2021-09-22,2021-10-02
p_33478,p_53203,co_1474,2019-08-05,2019-08-17
p_33478,p_55977,co_10,2020-12-20,2020-05-19
p_33479,p_67546,co_6,2021-06-23,2022-02-18
p_33479,p_68832,co_3332,2019-06-25,2021-10-21
p_33479,p_83865,co_1,2019-08-26,2022-04-12
p_33480,p_73159,co_5,2021-01-20,2022-02-11
p_33480,p_80085,co_5,2020-04-29,2022-03-10
p_33481,p_88611,co_1829,2020-05-14,2022-04-04
p_33481,p_94867,co_8678,2020-08-16,2022-05-04
p_33482,p_41290,co_7039,2019-10-19,2021-07-01
p_33482,p_47041,co_1,2020-12-12,2021-06-15
p_33483,p_47856,co_6605,2022-05-07,2022-01-24
p_33484,p_52334,co_6,2019-11-24,2021-04-14
p_33484,p_79308,co_8435,2020-04-14,2020-01-22
p_33484,p_86774,co_6129,2020-06-21,2019-06-17
p_33485,p_41418,co_1,2021-08-14,2021-05-03
p_33485,p_66864,co_9,2021-03-15,2020-02-08
p_33486,p_58600,co_1718,2020-06-09,2021-03-31
p_33486,p_73500,co_3697,2019-06-18,2021-12-23
p_33487,p_48809,co_9269,2020-11-28,2021-04-25
p_33488,p_75994,co_8450,2021-07-07,2021-10-16
p_33489,p_54815,co_6538,2020-01-14,2021-10-29
p_33489,p_70375,co_6601,2019-08-30,2021-02-22
p_33489,p_81305,co_283,2020-11-07,2020-01-21
p_33490,p_62520,co_2438,2019-08-31,2020-10-13
p_33490,p_69943,co_1710,2020-09-28,2022-03-13
p_33492,p_70811,co_3091,2020-08-12,2020-08-12
p_33492,p_92647,co_6477,2021-11-10,2019-09-16
p_33493,p_37117,co_1,2020-03-18,2019-07-22
p_33493,p_41104,co_2528,2021-08-08,2021-12-11
p_33494,p_50530,co_4,2019-10-05,2021-10-05
p_33495,p_79939,co_7,2019-08-26,2019-08-17
p_33495,p_99187,co_4839,2020-03-01,2020-01-18
p_33496,p_63914,co_2428,2019-10-04,2020-09-16
p_33496,p_67153,co_2294,2022-04-23,2022-04-23
p_33497,p_34206,co_880,2020-11-13,2020-07-02
p_33498,p_98466,co_3,2019-07-29,2019-09-03
p_33499,p_36672,co_66,2019-12-24,2019-08-28
p_33499,p_59417,co_1818,2020-04-06,2019-06-19
p_33500,p_84851,co_1,2020-06-16,2019-09-18
p_33501,p_83512,co_2,2020-05-19,2019-05-14
p_33501,p_86738,co_339,2019-09-24,2021-08-25
p_33502,p_58856,co_723,2022-03-21,2019-09-07
p_33502,p_74061,co_1,2019-07-02,2021-01-08
p_33504,p_45107,co_2134,2020-02-07,2020-07-16
p_33504,p_90807,co_6859,2021-02-02,2021-09-25
p_33504,p_94808,co_9,2021-02-28,2020-08-07
p_33505,p_45411,co_7732,2021-08-29,2022-02-27
p_33505,p_92070,co_8309,2022-03-29,2021-04-16
p_33508,p_74763,co_7040,2021-09-16,2019-05-30
p_33508,p_79272,co_5,2021-09-13,2019-12-07
p_33509,p_98623,co_297,2020-08-15,2021-05-18
p_33510,p_46063,co_7328,2019-06-09,2021-09-27
p_33510,p_84971,co_6,2019-09-16,2021-04-16
p_33511,p_74146,co_91,2021-09-29,2021-12-07
p_33512,p_80957,co_2,2021-12-31,2019-07-07
p_33513,p_94021,co_1671,2021-03-19,2022-05-02
p_33514,p_39280,co_5744,2019-11-03,2020-09-23
p_33515,p_58352,co_87,2021-08-20,2021-01-26
p_33515,p_66643,co_568,2019-09-04,2020-02-06
p_33516,p_37014,co_8744,2021-06-04,2019-07-08
p_33516,p_71488,co_1,2020-11-03,2019-08-10
p_33516,p_82560,co_8705,2020-06-11,2021-09-21
p_33517,p_45401,co_20,2021-02-23,2019-08-01
p_33517,p_67970,co_110,2021-04-18,2020-11-17
p_33519,p_34005,co_350,2021-11-06,2021-07-08
p_33519,p_66382,co_6027,2022-03-24,2019-09-12
p_33520,p_44218,co_10,2020-01-27,2020-09-04
p_33522,p_92637,co_6490,2019-09-18,2020-11-14
p_33523,p_76714,co_394,2021-01-01,2021-04-18
p_33523,p_84878,co_1,2020-02-17,2020-06-08
p_33524,p_44961,co_1,2020-09-27,2022-04-16
p_33524,p_94556,co_8841,2021-05-12,2020-12-24
p_33525,p_74581,co_6955,2021-12-26,2021-03-31
p_33526,p_94698,co_5,2021-05-29,2020-10-24
p_33527,p_55830,co_4905,2019-10-27,2022-02-20
p_33527,p_98092,co_5694,2020-10-12,2021-09-26
p_33528,p_48051,co_2955,2020-06-26,2020-12-04
p_33528,p_85121,co_535,2019-12-12,2020-05-04
p_33529,p_54915,co_3459,2022-03-14,2021-12-16
p_33529,p_79336,co_1,2019-06-13,2019-08-27
p_33530,p_95501,co_3927,2021-09-13,2020-10-03
p_33531,p_89625,co_6,2020-08-19,2021-08-03
p_33533,p_42484,co_4014,2021-02-23,2021-11-17
p_33533,p_51348,co_27,2020-02-28,2021-05-05
p_33533,p_52186,co_187,2021-10-16,2021-04-06
p_33535,p_47374,co_4379,2019-06-06,2019-12-21
p_33535,p_81184,co_1,2019-12-28,2021-01-05
p_33536,p_52450,co_7130,2019-08-24,2021-03-09
p_33536,p_77145,co_6337,2020-12-30,2021-04-05
p_33537,p_41962,co_4553,2021-12-11,2021-07-15
p_33537,p_83134,co_76,2020-07-17,2020-01-05
p_33538,p_57345,co_1729,2020-06-22,2021-04-13
p_33538,p_68479,co_8835,2020-10-19,2020-10-25
p_33538,p_70181,co_1,2020-10-18,2019-10-18
p_33539,p_57351,co_8754,2019-11-14,2020-07-21
p_33539,p_85557,co_6,2020-07-10,2019-10-11
p_33540,p_33617,co_66,2021-08-14,2019-08-19
p_33541,p_70115,co_1290,2020-05-11,2021-09-28
p_33541,p_81131,co_8,2021-01-17,2021-12-12
p_33543,p_42830,co_5811,2022-05-11,2022-04-08
p_33543,p_69506,co_6427,2021-04-28,2022-01-17
p_33544,p_33844,co_83,2019-11-16,2021-11-09
p_33544,p_51498,co_6547,2020-10-26,2020-09-12
p_33544,p_91908,co_6706,2019-10-19,2019-07-11
p_33545,p_71340,co_8243,2019-11-06,2020-04-29
p_33545,p_79431,co_8725,2019-10-11,2021-03-31
p_33546,p_93224,co_4957,2020-12-19,2019-11-16
p_33547,p_64331,co_278,2019-10-02,2019-08-24
p_33547,p_72024,co_1558,2021-07-05,2021-11-16
p_33548,p_94001,co_56,2021-02-06,2020-07-26
p_33549,p_48898,co_1,2022-05-07,2020-11-25
p_33550,p_77442,co_55,2022-02-13,2019-11-03
p_33550,p_95046,co_774,2022-04-11,2020-05-22
p_33550,p_98424,co_182,2022-01-14,2020-12-05
p_33551,p_70481,co_4167,2019-06-18,2019-06-13
p_33551,p_85314,co_476,2021-12-06,2021-02-22
p_33552,p_62944,co_1,2020-12-12,2019-09-27
p_33552,p_64591,co_1,2020-06-27,2020-05-05
p_33553,p_37003,co_604,2022-03-26,2020-09-13
p_33553,p_66656,co_5,2019-08-13,2019-12-27
p_33553,p_84831,co_21,2021-12-15,2019-06-17
p_33554,p_91124,co_1,2019-11-09,2020-03-19
p_33555,p_98216,co_3702,2020-01-15,2019-07-25
p_33556,p_47193,co_4702,2019-05-13,2020-11-20
p_33557,p_40511,co_5388,2021-06-13,2019-11-28
p_33558,p_54314,co_281,2020-12-04,2020-08-11
p_33558,p_89390,co_3407,2021-05-25,2020-12-19
p_33559,p_37350,co_4638,2019-08-17,2022-03-30
p_33559,p_63514,co_3950,2021-03-12,2022-04-07
p_33560,p_67230,co_728,2020-08-29,2021-06-19
p_33561,p_33760,co_99,2021-10-28,2021-07-02
p_33561,p_40438,co_2867,2020-05-07,2020-09-26
p_33562,p_50863,co_5,2020-01-25,2021-03-08
p_33562,p_70451,co_2172,2020-01-08,2021-11-01
p_33564,p_52195,co_926,2021-05-12,2020-05-27
p_33565,p_98777,co_289,2021-10-31,2022-02-26
p_33565,p_99934,co_6473,2021-05-14,2020-07-22
p_33566,p_37188,co_1,2019-09-16,2019-06-17
p_33567,p_47875,co_5,2020-09-21,2020-07-02
p_33567,p_47964,co_1,2022-04-15,2021-07-28
p_33568,p_65670,co_6966,2020-06-03,2020-10-03
p_33568,p_76940,co_3,2021-08-12,2021-01-24
p_33569,p_89334,co_1,2021-05-12,2020-01-28
p_33569,p_93415,co_6726,2019-11-25,2021-12-04
p_33570,p_36356,co_99,2019-10-22,2021-07-14
p_33570,p_61307,co_7384,2022-01-19,2019-11-19
p_33572,p_45854,co_1,2022-01-07,2021-06-18
p_33572,p_49851,co_96,2022-04-12,2020-08-24
p_33573,p_49910,co_4404,2021-10-18,2020-01-30
p_33574,p_47755,co_384,2022-01-05,2019-06-03
p_33574,p_74700,co_284,2021-10-14,2021-09-27
p_33574,p_85240,co_6241,2021-07-18,2019-09-07
p_33575,p_57813,co_10,2020-03-15,2020-08-11
p_33575,p_66569,co_394,2021-12-18,2020-08-24
p_33576,p_48430,co_862,2021-12-23,2019-11-05
p_33577,p_75237,co_6723,2020-02-04,2021-03-03
p_33578,p_69822,co_110,2020-04-08,2020-12-23
p_33578,p_98160,co_7628,2020-09-14,2022-02-23
p_33579,p_96286,co_43,2019-11-09,2022-05-07
p_33580,p_44020,co_5467,2021-08-02,2019-07-30
p_33580,p_98853,co_627,2021-12-28,2020-12-04
p_33581,p_38501,co_1714,2021-11-17,2021-02-14
p_33582,p_51755,co_24,2019-05-17,2022-02-21
p_33582,p_73599,co_66,2020-09-09,2021-08-24
p_33583,p_53264,co_486,2019-06-28,2020-05-04
p_33583,p_67081,co_1,2020-03-06,2019-06-10
p_33583,p_92426,co_2,2021-05-15,2020-06-09
p_33584,p_34067,co_8289,2021-04-07,2021-01-26
p_33584,p_63295,co_3657,2022-03-13,2022-01-20
p_33586,p_47879,co_62,2021-10-29,2022-05-11
p_33587,p_74258,co_1386,2022-02-10,2019-11-19
p_33588,p_42672,co_78,2021-05-17,2021-05-07
p_33588,p_82641,co_25,2021-05-19,2020-08-28
p_33589,p_70052,co_753,2020-09-05,2019-05-17
p_33589,p_79664,co_1,2022-04-20,2020-07-20
p_33590,p_49571,co_1,2019-06-29,2021-01-17
p_33590,p_71072,co_3182,2019-10-23,2020-10-08
p_33591,p_85831,co_650,2019-11-01,2020-11-04
p_33591,p_90249,co_1,2019-12-08,2022-01-15
p_33592,p_49293,co_2142,2020-12-31,2020-01-25
p_33592,p_83215,co_3688,2022-05-05,2021-06-25
p_33594,p_37892,co_717,2022-01-08,2020-02-23
p_33594,p_53530,co_1,2020-07-21,2021-08-13
p_33594,p_55406,co_1,2021-03-27,2021-05-03
p_33595,p_88116,co_10,2020-02-18,2019-11-03
p_33596,p_51594,co_3729,2021-05-09,2020-09-21
p_33596,p_88225,co_1,2019-10-18,2020-08-02
p_33597,p_73380,co_2298,2020-03-26,2020-03-16
p_33598,p_45726,co_633,2019-10-24,2021-01-28
p_33598,p_94969,co_9009,2022-04-15,2019-12-09
p_33600,p_52301,co_8765,2021-05-18,2020-04-26
p_33600,p_86140,co_40,2020-05-26,2020-08-03
p_33601,p_33902,co_3,2019-08-30,2022-01-20
p_33601,p_63653,co_4149,2019-10-01,2021-10-15
p_33602,p_56208,co_5334,2021-06-15,2020-09-15
p_33603,p_33753,co_342,2019-12-30,2022-02-21
p_33603,p_71202,co_5915,2019-05-29,2020-09-23
p_33603,p_97849,co_2323,2022-03-16,2020-09-29
p_33604,p_55582,co_41,2022-03-29,2022-04-03
p_33604,p_58734,co_4890,2020-04-17,2020-02-02
p_33605,p_53404,co_3630,2020-06-29,2019-11-25
p_33605,p_79301,co_89,2021-02-01,2020-12-24
p_33605,p_80695,co_1,2020-06-04,2019-06-16
p_33606,p_68116,co_1,2019-10-29,2021-09-04
p_33607,p_33809,co_77,2019-07-02,2020-08-26
p_33607,p_50266,co_8303,2021-04-15,2021-12-24
p_33607,p_97323,co_7,2020-08-14,2021-05-25
p_33608,p_40800,co_9103,2020-11-20,2021-11-13
p_33608,p_54844,co_79,2021-11-13,2021-04-28
p_33608,p_66303,co_62,2020-01-19,2021-06-19
p_33609,p_42016,co_7970,2021-09-15,2021-03-25
p_33609,p_65602,co_1,2022-01-12,2022-04-24
p_33609,p_76676,co_15,2021-07-05,2021-07-22
p_33610,p_82364,co_83,2021-09-16,2020-02-10
p_33611,p_92989,co_5426,2020-10-19,2021-01-18
p_33612,p_48055,co_4715,2020-09-19,2020-08-27
p_33613,p_51597,co_8915,2019-07-07,2021-06-25
p_33613,p_58530,co_1,2019-12-22,2019-06-05
p_33614,p_55873,co_70,2022-04-01,2022-02-01
p_33616,p_88076,co_1,2021-04-26,2019-12-07
p_33617,p_97716,co_7934,2020-10-22,2020-06-12
p_33618,p_51191,co_4974,2021-01-25,2019-10-01
p_33618,p_65869,co_100,2020-12-16,2019-11-20
p_33619,p_71314,co_9276,2022-01-14,2021-08-12
p_33620,p_93873,co_7976,2020-02-03,2020-06-30
p_33621,p_61461,co_1,2022-04-17,2022-01-18
p_33622,p_47509,co_385,2020-11-14,2019-12-22
p_33622,p_62859,co_72,2020-01-16,2021-03-22
p_33622,p_97557,co_5774,2021-08-10,2020-06-14
p_33623,p_56233,co_3347,2020-09-11,2021-08-01
p_33623,p_87947,co_361,2021-07-23,2020-03-20
p_33624,p_40274,co_46,2021-03-20,2019-07-15
p_33624,p_93131,co_4809,2022-01-18,2022-04-25
p_33626,p_60030,co_4172,2020-08-12,2020-05-01
p_33627,p_40252,co_71,2019-05-21,2022-03-09
p_33627,p_66939,co_6,2021-10-17,2019-12-07
p_33628,p_95723,co_2055,2019-10-10,2019-05-17
p_33629,p_74399,co_58,2020-09-16,2019-11-01
p_33632,p_33695,co_3092,2019-09-26,2022-04-09
p_33632,p_64072,co_1,2019-12-08,2019-05-15
p_33633,p_74296,co_4803,2019-10-09,2021-02-16
p_33633,p_82030,co_10,2022-03-03,2021-07-29
p_33634,p_99632,co_5859,2022-02-07,2019-12-06
p_33635,p_70348,co_2887,2021-09-07,2021-01-09
p_33635,p_93932,co_2100,2020-12-31,2020-05-08
p_33636,p_48172,co_3395,2022-03-28,2022-03-23
p_33636,p_79315,co_1296,2020-03-13,2021-06-14
p_33637,p_37323,co_1,2021-07-12,2020-11-03
p_33637,p_44804,co_4839,2020-08-15,2019-05-28
p_33637,p_91469,co_2360,2022-03-07,2020-08-13
p_33638,p_89179,co_1940,2019-07-20,2019-07-10
p_33639,p_67885,co_8905,2019-06-12,2019-11-09
p_33639,p_87504,co_6990,2019-12-15,2020-03-12
p_33640,p_73513,co_1,2021-11-19,2022-03-30
p_33640,p_73589,co_1,2020-07-28,2020-05-19
p_33641,p_36997,co_1,2021-03-17,2019-09-17
p_33641,p_79462,co_8246,2021-10-13,2022-01-11
p_33642,p_36550,co_1,2020-07-24,2020-07-28
p_33642,p_42321,co_3178,2019-07-28,2021-10-12
p_33642,p_43081,co_1900,2020-10-01,2020-11-28
p_33643,p_63313,co_96,2021-04-11,2019-07-15
p_33646,p_51719,co_6,2020-04-22,2021-10-24
p_33647,p_39807,co_83,2021-08-13,2019-11-27
p_33648,p_42511,co_77,2019-07-10,2021-11-07
p_33649,p_97362,co_2770,2019-07-18,2020-08-01
p_33650,p_61679,co_8908,2021-09-22,2019-06-09
p_33651,p_62156,co_5550,2020-11-04,2022-01-29
p_33651,p_70953,co_99,2019-06-07,2019-09-16
p_33653,p_63023,co_183,2021-12-19,2020-11-18
p_33653,p_84682,co_6,2021-10-20,2021-09-13
p_33653,p_88730,co_1610,2021-09-14,2022-01-24
p_33654,p_48134,co_8390,2019-07-07,2020-09-10
p_33654,p_69940,co_4117,2020-03-27,2022-04-11
p_33655,p_93504,co_2126,2021-01-07,2019-08-26
p_33656,p_44115,co_1,2019-06-12,2020-12-30
p_33656,p_67168,co_7910,2021-03-11,2020-10-25
p_33657,p_56539,co_3425,2020-01-04,2019-12-27
p_33657,p_59607,co_4219,2019-11-23,2021-03-14
p_33658,p_72203,co_6583,2022-03-01,2019-08-20
p_33658,p_96560,co_63,2022-04-19,2022-01-30
p_33659,p_78071,co_6018,2021-10-23,2019-10-15
p_33660,p_42840,co_1993,2021-01-17,2019-11-06
p_33660,p_87738,co_371,2021-08-09,2020-11-04
p_33661,p_58166,co_8831,2020-06-16,2020-03-18
p_33661,p_81454,co_7707,2022-04-04,2019-09-02
p_33662,p_64313,co_5591,2019-09-24,2020-05-17
p_33662,p_82196,co_2,2019-12-14,2019-06-30
p_33663,p_42377,co_1,2019-05-16,2021-04-20
p_33663,p_89931,co_977,2020-03-08,2022-04-16
p_33665,p_71691,co_6,2022-04-15,2019-08-27
p_33667,p_46580,co_8754,2021-09-21,2020-11-30
p_33668,p_41574,co_1,2019-10-08,2019-06-07
p_33670,p_35082,co_7,2021-04-14,2019-10-18
p_33670,p_44050,co_2087,2019-11-08,2020-12-09
p_33673,p_39607,co_8026,2021-01-21,2020-02-01
p_33674,p_54624,co_1,2019-06-27,2021-11-14
p_33676,p_99639,co_4325,2020-10-12,2019-12-05
p_33677,p_85331,co_72,2020-01-13,2020-02-19
p_33678,p_34460,co_5342,2022-02-14,2019-05-19
p_33679,p_59842,co_640,2020-11-14,2021-03-10
p_33679,p_92633,co_6653,2022-02-05,2022-03-15
p_33680,p_36330,co_4907,2021-09-06,2021-03-23
p_33680,p_57731,co_3897,2021-09-29,2021-08-10
p_33681,p_57203,co_5257,2020-07-26,2021-06-10
p_33682,p_81317,co_6,2020-05-28,2020-05-17
p_33682,p_89901,co_10,2020-08-30,2020-05-27
p_33683,p_60920,co_53,2021-02-23,2022-03-14
p_33683,p_95897,co_594,2021-02-16,2019-07-08
p_33684,p_80801,co_3818,2019-08-19,2021-12-25
p_33684,p_98374,co_4106,2020-04-19,2022-01-08
p_33685,p_39234,co_15,2020-07-18,2020-08-19
p_33686,p_88466,co_3324,2020-06-02,2019-06-29
p_33687,p_49238,co_4105,2021-08-30,2020-04-06
p_33687,p_95213,co_6129,2021-04-29,2019-12-28
p_33688,p_49684,co_564,2020-02-11,2020-03-21
p_33688,p_73694,co_667,2020-04-24,2020-01-19
p_33689,p_39633,co_1,2021-03-16,2020-11-27
p_33689,p_46468,co_77,2022-01-11,2020-11-20
p_33690,p_45924,co_5,2020-02-09,2021-03-03
p_33690,p_93191,co_1077,2021-11-25,2021-02-27
p_33691,p_98292,co_1,2021-01-18,2022-02-09
p_33693,p_98342,co_380,2020-04-13,2021-12-23
p_33694,p_53755,co_9003,2022-01-23,2022-02-20
p_33695,p_72862,co_10,2021-07-01,2021-01-12
p_33696,p_46796,co_2146,2021-05-22,2021-11-21
p_33696,p_47510,co_4502,2021-04-06,2020-11-21
p_33697,p_59315,co_591,2019-10-19,2021-10-27
p_33697,p_66964,co_2325,2021-03-16,2021-11-15
p_33698,p_43543,co_3290,2020-01-22,2022-02-15
p_33699,p_59068,co_6084,2019-07-24,2022-01-10
p_33700,p_81746,co_1,2021-07-09,2021-04-19
p_33701,p_34483,co_8119,2021-05-03,2019-05-15
p_33701,p_96180,co_5232,2020-02-25,2020-05-16
p_33702,p_81376,co_7928,2021-11-04,2022-05-07
p_33702,p_99973,co_120,2020-06-25,2020-11-03
p_33703,p_47003,co_2273,2020-05-20,2020-02-25
p_33703,p_56844,co_756,2021-11-03,2020-07-07
p_33704,p_81977,co_486,2020-06-13,2019-11-29
p_33704,p_89013,co_8709,2020-03-24,2019-08-27
p_33705,p_77526,co_4266,2020-12-14,2021-02-07
p_33707,p_75884,co_6100,2019-08-09,2019-06-14
p_33709,p_38927,co_7,2019-08-16,2021-05-09
p_33709,p_86177,co_3,2020-06-27,2021-04-12
p_33710,p_50872,co_3824,2022-05-05,2021-11-19
p_33711,p_73540,co_2372,2019-10-09,2019-07-23
p_33712,p_39876,co_431,2021-08-30,2021-04-23
p_33713,p_80144,co_81,2021-12-14,2019-09-06
p_33714,p_52870,co_2,2021-11-10,2019-12-19
p_33714,p_83475,co_5186,2021-02-25,2019-12-24
p_33714,p_95618,co_3940,2020-07-13,2020-04-01
p_33715,p_63254,co_3590,2021-04-22,2019-07-23
p_33715,p_68107,co_46,2021-12-04,2020-02-17
p_33716,p_99292,co_8366,2019-12-21,2020-04-21
p_33717,p_86710,co_6871,2021-06-27,2021-07-01
p_33718,p_87085,co_3241,2019-10-21,2022-01-16
p_33719,p_74496,co_2491,2020-09-12,2021-04-13
p_33721,p_87785,co_2364,2019-12-24,2019-10-08
p_33721,p_94047,co_8487,2020-10-27,2020-02-01
p_33724,p_53810,co_4315,2019-12-11,2020-11-03
p_33724,p_95325,co_2935,2020-01-31,2020-10-26
p_33725,p_77097,co_4247,2022-01-31,2021-06-21
p_33725,p_85438,co_1,2020-10-05,2020-08-02
p_33726,p_36843,co_6870,2021-04-05,2020-01-07
p_33728,p_92493,co_324,2019-10-24,2021-04-06
p_33729,p_63853,co_1557,2020-12-22,2021-03-10
p_33729,p_99212,co_677,2020-12-07,2019-05-19
p_33730,p_80913,co_1,2022-01-12,2019-10-10
p_33731,p_43699,co_9163,2020-01-05,2019-12-02
p_33731,p_73711,co_10,2020-04-04,2021-08-13
p_33731,p_96251,co_7226,2021-04-15,2020-05-14
p_33732,p_35475,co_294,2022-02-23,2019-08-28
p_33733,p_68299,co_3,2021-10-05,2021-10-22
p_33733,p_71336,co_5625,2020-08-08,2020-06-05
p_33734,p_40917,co_7,2020-10-27,2022-03-13
p_33734,p_89630,co_13,2021-06-22,2021-02-23
p_33734,p_90944,co_82,2019-05-25,2020-01-24
p_33735,p_65652,co_4138,2020-11-02,2020-02-27
p_33736,p_82544,co_4734,2020-01-31,2021-09-01
p_33737,p_43098,co_3342,2019-06-15,2019-10-05
p_33737,p_44226,co_3,2021-04-25,2021-11-23
p_33737,p_75428,co_5033,2022-02-21,2021-08-06
p_33738,p_58666,co_6,2021-03-29,2021-09-27
p_33738,p_82535,co_5966,2020-04-08,2021-06-30
p_33739,p_55820,co_6558,2021-09-07,2022-01-16
p_33740,p_51341,co_1,2021-08-28,2020-01-09
p_33740,p_77292,co_1935,2020-11-11,2020-10-06
p_33741,p_72872,co_501,2022-04-22,2021-06-28
p_33742,p_74420,co_3387,2019-10-31,2021-09-13
p_33743,p_46400,co_169,2022-05-07,2019-09-27
p_33743,p_88522,co_6943,2020-10-12,2019-07-05
p_33744,p_48922,co_21,2022-04-18,2020-01-21
p_33744,p_87006,co_2664,2019-10-11,2022-02-07
p_33747,p_80198,co_5160,2020-08-16,2021-06-10
p_33748,p_70292,co_8,2021-09-27,2021-05-28
p_33749,p_34418,co_3,2020-06-29,2022-02-03
p_33749,p_36819,co_878,2019-11-03,2021-12-20
p_33750,p_51965,co_2,2021-07-07,2022-01-19
p_33750,p_86480,co_5762,2020-01-13,2021-08-29
p_33751,p_49004,co_6563,2022-04-22,2022-02-28
p_33752,p_61529,co_1,2020-10-06,2022-02-08
p_33753,p_33885,co_1,2020-01-10,2019-05-19
p_33754,p_50104,co_3037,2021-03-15,2020-03-10
p_33754,p_66407,co_8017,2020-10-03,2021-05-05
p_33754,p_88928,co_4547,2022-04-21,2020-06-30
p_33756,p_33795,co_1,2022-03-30,2019-10-21
p_33756,p_58781,co_8122,2019-06-10,2020-08-26
p_33756,p_73640,co_8190,2021-04-30,2019-12-28
p_33757,p_39568,co_1,2021-05-31,2020-08-21
p_33757,p_82597,co_9308,2022-05-07,2021-02-11
p_33759,p_57712,co_4474,2020-06-13,2022-01-23
p_33759,p_77018,co_2487,2019-08-05,2021-08-05
p_33759,p_93833,co_8823,2021-01-22,2021-12-21
p_33760,p_94360,co_79,2020-01-18,2020-01-15
p_33761,p_62656,co_8,2021-05-02,2022-01-27
p_33762,p_63889,co_4,2021-12-07,2021-08-14
p_33765,p_95242,co_6109,2022-01-03,2021-12-14
p_33766,p_48624,co_1,2021-01-22,2021-05-30
p_33766,p_50011,co_10,2021-10-16,2021-01-27
p_33766,p_88749,co_1,2021-03-10,2020-03-21
p_33767,p_99488,co_6449,2021-10-26,2020-10-18
p_33768,p_43895,co_926,2019-08-15,2020-02-25
p_33769,p_87710,co_733,2020-04-20,2019-11-16
p_33770,p_85707,co_2816,2019-11-11,2019-12-14
p_33770,p_86006,co_5981,2021-03-13,2020-10-27
p_33771,p_61118,co_8078,2020-08-18,2020-02-17
p_33772,p_41012,co_1,2021-10-28,2019-11-28
p_33772,p_82555,co_6898,2021-02-18,2020-06-29
p_33772,p_99132,co_8532,2019-06-10,2021-02-07
p_33773,p_71012,co_95,2019-10-12,2021-05-11
p_33773,p_99696,co_1,2021-05-19,2020-01-11
p_33774,p_41524,co_111,2021-10-03,2022-02-10
p_33774,p_47766,co_7593,2020-02-19,2022-03-20
p_33775,p_39308,co_1,2020-06-10,2021-09-03
p_33776,p_59195,co_1,2021-01-03,2019-09-10
p_33776,p_79567,co_9324,2020-06-07,2020-07-04
p_33777,p_34613,co_3642,2021-06-14,2019-05-29
p_33777,p_40689,co_1,2020-02-04,2019-06-06
p_33778,p_37946,co_1963,2019-05-26,2022-03-24
p_33778,p_65682,co_4,2020-09-23,2019-05-23
p_33779,p_92011,co_1,2021-01-18,2021-04-27
p_33780,p_55564,co_8962,2020-08-01,2019-11-20
p_33780,p_69393,co_550,2021-06-20,2020-07-20
p_33780,p_83851,co_6191,2022-04-20,2021-08-17
p_33782,p_56911,co_8495,2020-01-25,2021-01-30
p_33783,p_54977,co_1,2021-01-28,2021-06-27
p_33783,p_67537,co_6697,2022-02-04,2022-03-31
p_33784,p_69741,co_6033,2019-06-18,2020-08-26
p_33784,p_76137,co_6635,2019-12-02,2020-10-14
p_33784,p_82293,co_52,2022-01-29,2021-06-20
p_33785,p_60787,co_4691,2021-09-07,2022-01-23
p_33788,p_68201,co_3424,2020-11-18,2022-02-05
p_33788,p_73605,co_108,2020-12-25,2019-06-12
p_33788,p_85595,co_1,2019-10-23,2020-08-07
p_33789,p_48952,co_8,2020-09-22,2019-12-25
p_33789,p_82123,co_7,2022-03-15,2019-09-22
p_33789,p_85548,co_5267,2020-08-11,2022-02-28
